Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
120,Wesley Person,28,CLE,SG,79,38,2056,0.428,17.3,0.618,0.116,0.063,0.168,0.271,0.382,0.431,0.592,0.439,0.391,0.384,0.424,0.833,0.962,0.003,2,0.228,0.526,0,0,,persowe01
121,James Posey,23,DEN,SF,81,77,2052,0.429,15.9,0.59,0.278,0.069,0.065,0.177,0.41,0.468,0.638,0.27,0.257,0.358,0.373,0.628,0.951,0.093,44,0.441,0.402,1,0,,poseyja01
122,Ron Harper,36,LAL,PG,80,78,2042,0.399,11.9,0.8,0.363,0.2,0.128,0.109,0.2,0.421,0.617,0.245,0.265,0.276,0.311,0.492,0.909,0.024,9,0.33,0.371,1,0,,harpero01
123,Patrick Ewing,37,NYK,C,62,62,2035,0.466,8.8,0.997,0.303,0.339,0.297,0.058,0.003,0.467,0.643,0.392,0.391,0.378,0,0.532,,0.034,25,0.5,0,1,0,,ewingpa01
124,Erick Strickland,26,DAL,SG,68,67,2025,0.433,14.8,0.745,0.16,0.153,0.219,0.212,0.255,0.447,0.573,0.313,0.381,0.516,0.392,0.35,0.89,0.005,4,0.215,0.45,0,0,,stricer01
125,Charlie Ward,29,NYK,PG,72,69,1986,0.423,19.3,0.409,0.174,0.067,0.051,0.116,0.591,0.475,0.654,0.3,0.174,0.442,0.386,0.322,0.863,0,0,0.223,0.407,8,1,,wardch01
126,Joe Smith,24,MIN,C,78,9,1975,0.464,10.9,0.998,0.238,0.265,0.167,0.329,0.002,0.463,0.628,0.364,0.385,0.463,1,0.75,0,0.045,23,0,,0,0,,smithjo02
127,Kurt Thomas,27,NYK,PF,80,21,1971,0.505,9.4,0.994,0.269,0.316,0.275,0.135,0.006,0.506,0.653,0.462,0.463,0.403,0.333,0.688,1,0.021,10,0.333,0,0,0,,thomaku01
128,Ben Wallace,25,ORL,PF,81,81,1959,0.503,6,1,0.62,0.305,0.042,0.033,0,0.503,0.633,0.304,0.143,0.364,,0.565,,0.278,81,,,0,0,,wallabe01
129,Aaron McKie,27,PHI,SG,82,14,1952,0.411,15.3,0.796,0.138,0.105,0.189,0.364,0.204,0.424,0.671,0.21,0.295,0.458,0.364,0.58,1,0.003,2,0.289,0.457,0,0,,mckieaa01
130,A.C. Green,36,LAL,PF,82,82,1929,0.447,11.7,0.99,0.287,0.165,0.222,0.315,0.01,0.449,0.586,0.344,0.314,0.475,0.25,0.686,1,0.016,5,0.25,0,1,0,,greenac01
131,Adrian Griffin,25,BOS,SG,72,47,1927,0.424,10.9,0.862,0.346,0.194,0.102,0.22,0.138,0.447,0.552,0.413,0.262,0.396,0.281,0.434,1,0.015,6,0.561,0.313,1,0,,griffad01
132,Bimbo Coles,31,ATL,PG,80,54,1924,0.455,13.6,0.936,0.165,0.125,0.315,0.331,0.064,0.472,0.62,0.342,0.414,0.502,0.205,0.485,0.625,0.003,2,0.128,0.2,4,0,,colesbi01
133,Shawn Bradley,27,DAL,C,77,54,1901,0.479,8.5,0.991,0.268,0.443,0.157,0.123,0.009,0.482,0.651,0.402,0.425,0.471,0.2,0.642,0,0.052,26,0.2,0,1,0,,bradlsh01
134,Kerry Kittles,25,NJN,SG,62,61,1896,0.437,16.4,0.656,0.193,0.092,0.096,0.275,0.344,0.456,0.681,0.375,0.284,0.385,0.4,0.641,0.948,0.054,38,0.2,0.396,0,0,,kittlke01
135,Jason Terry,22,ATL,PG,81,27,1888,0.415,16.1,0.738,0.173,0.092,0.183,0.29,0.262,0.458,0.567,0.418,0.382,0.454,0.293,0.33,0.848,0.005,3,0.064,0.3,2,1,,terryja01
136,Austin Croshere,24,IND,PF,81,14,1885,0.441,13.1,0.734,0.27,0.167,0.112,0.185,0.266,0.47,0.636,0.339,0.37,0.405,0.362,0.449,0.952,0.066,40,0.299,0.442,0,0,,croshau01
137,Anthony Carter,24,MIA,PG,79,30,1859,0.395,13,0.955,0.314,0.145,0.138,0.358,0.045,0.407,0.575,0.351,0.229,0.352,0.13,0.449,0.667,0.012,4,0.087,0,5,0,,cartean01
138,Walt Williams,29,HOU,SF,76,66,1859,0.458,16.5,0.617,0.225,0.068,0.085,0.239,0.383,0.5,0.634,0.391,0.328,0.466,0.391,0.719,0.971,0.041,24,0.33,0.384,0,0,,williwa02
139,Rik Smits,33,IND,C,79,79,1852,0.484,9.9,0.999,0.129,0.415,0.22,0.235,0.001,0.485,0.713,0.482,0.383,0.459,0,0.784,,0.027,23,0,,0,0,,smitsri01
140,Keon Clark,24,DEN,C,81,20,1850,0.542,7.7,0.985,0.477,0.288,0.11,0.11,0.015,0.548,0.75,0.355,0.345,0.379,0.125,0.66,0,0.184,85,0.125,0,3,1,,clarkke01
141,Terry Mills,32,DET,PF,82,78,1842,0.439,19.5,0.504,0.076,0.066,0.096,0.266,0.496,0.484,0.541,0.406,0.468,0.492,0.393,0.681,0.989,0,0,0.124,0.5,0,0,,millste01
142,Andrew DeClercq,26,CLE,C,82,31,1831,0.508,5.7,1,0.54,0.273,0.147,0.041,0,0.508,0.644,0.421,0.185,0.444,,0.756,,0.129,50,,,0,0,,declean01
143,Tracy Murray,28,WAS,SF,80,8,1831,0.433,17.8,0.607,0.081,0.099,0.133,0.296,0.393,0.435,0.685,0.364,0.27,0.465,0.43,0.701,0.938,0.016,11,0.304,0.525,0,0,,murratr01
144,Olden Polynice,35,UTA,C,82,79,1819,0.51,7,0.995,0.382,0.41,0.166,0.038,0.005,0.51,0.724,0.399,0.318,0.4,0.5,0.713,1,0.095,37,0,,0,0,,polynol01
145,Hubert Davis,29,DAL,PG,79,15,1817,0.468,17.5,0.64,0.11,0.123,0.099,0.308,0.36,0.455,0.529,0.404,0.37,0.476,0.491,0.467,0.854,0,0,0.108,0.611,0,0,,davishu01
146,Chris Gatling,32,2TM,PF,85,0,1811,0.455,10,0.913,0.334,0.294,0.148,0.137,0.087,0.474,0.642,0.39,0.336,0.391,0.257,0.504,1,0.047,36,0.786,0.273,0,0,,gatlich01
147,Chris Gatling,32,ORL,PF,45,0,1041,0.455,9.1,0.95,0.359,0.316,0.145,0.13,0.05,0.462,0.614,0.356,0.403,0.367,0.304,0.448,1,0.058,26,0.913,0.333,0,0,,gatlich01
148,Chris Gatling,32,DEN,PF,40,0,770,0.456,10.8,0.862,0.3,0.265,0.153,0.147,0.138,0.491,0.686,0.444,0.25,0.42,0.234,0.583,1,0.032,10,0.723,0.235,0,0,,gatlich01
149,Derek Fisher,25,LAL,PG,78,22,1803,0.346,18.1,0.656,0.153,0.066,0.085,0.352,0.344,0.363,0.405,0.219,0.366,0.371,0.313,0.609,0.885,0.004,2,0.145,0.458,0,0,,fishede01
150,Vitaly Potapenko,24,BOS,C,79,72,1797,0.499,8.9,0.998,0.247,0.315,0.296,0.14,0.002,0.5,0.572,0.438,0.495,0.523,0,0.73,,0.013,7,1,0,0,0,,potapvi01
151,Kenny Thomas,22,HOU,PF,72,29,1797,0.399,12.4,0.77,0.348,0.222,0.066,0.134,0.23,0.44,0.578,0.373,0.2,0.31,0.262,0.528,0.938,0.064,29,0.115,0.357,0,0,,thomake01
152,Theo Ratliff,26,PHI,PF,57,56,1795,0.503,7.1,1,0.35,0.348,0.251,0.051,0,0.503,0.797,0.345,0.317,0.48,,0.696,,0.159,77,,,0,0,,ratlith01
153,Vonteego Cummings,23,GSW,PG,75,11,1793,0.405,15.1,0.769,0.188,0.137,0.159,0.285,0.231,0.429,0.585,0.333,0.337,0.422,0.325,0.44,0.571,0.014,9,0.179,0.333,1,0,,cummivo01
154,Toni Kukoč,31,2TM,SF,56,31,1784,0.408,13.9,0.769,0.232,0.177,0.141,0.218,0.231,0.452,0.615,0.364,0.35,0.415,0.262,0.506,0.795,0.018,13,0.149,0.28,0,0,,kukocto01
155,Toni Kukoč,31,CHI,SF,24,23,868,0.381,14.2,0.799,0.245,0.168,0.119,0.268,0.201,0.419,0.547,0.323,0.326,0.404,0.231,0.569,0.667,0.015,6,0.128,0.1,0,0,,kukocto01
156,Toni Kukoč,31,PHI,SF,32,8,916,0.438,13.7,0.735,0.218,0.188,0.168,0.162,0.265,0.492,0.703,0.406,0.368,0.436,0.289,0.439,0.885,0.021,7,0.167,0.4,0,0,,kukocto01
157,Bryant Reeves,26,VAN,C,69,67,1773,0.448,8.4,0.993,0.269,0.351,0.235,0.139,0.007,0.452,0.675,0.396,0.311,0.397,0,0.631,,0.05,27,0,,1,0,,reevebr01
158,Tom Gugliotta,30,PHO,PF,54,54,1767,0.481,11.7,0.988,0.291,0.161,0.171,0.364,0.012,0.485,0.66,0.385,0.409,0.426,0.125,0.78,1,0.059,37,0.125,1,2,0,,guglito01
159,Johnny Newman,36,NJN,SF,82,9,1763,0.446,15.2,0.695,0.278,0.091,0.087,0.239,0.305,0.476,0.618,0.298,0.333,0.43,0.379,0.476,0.931,0.013,7,0.347,0.348,1,0,,newmajo01
160,Brevin Knight,24,CLE,PG,65,46,1754,0.412,12.3,0.982,0.174,0.147,0.31,0.351,0.018,0.416,0.526,0.293,0.376,0.449,0.2,0.439,0,0,0,0.1,0,0,0,,knighbr01
161,Peja Stojaković,22,SAC,SF,74,11,1749,0.448,16.3,0.628,0.159,0.131,0.098,0.238,0.372,0.491,0.719,0.394,0.343,0.456,0.375,0.633,0.88,0.007,5,0.311,0.422,1,0,6MOY-6,stojape01
162,Muggsy Bogues,35,TOR,PG,80,5,1731,0.439,16.3,0.858,0.109,0.045,0.184,0.52,0.142,0.456,0.487,0.375,0.47,0.452,0.333,0.593,0.824,0,0,0.431,0.273,0,0,,boguemu01
163,Rasho Nesterović,23,MIN,C,82,55,1723,0.476,8,0.995,0.296,0.455,0.113,0.132,0.005,0.478,0.68,0.421,0.245,0.421,0,0.699,,0.053,20,0,,0,0,,nestera01
164,Mark Bryant,34,CLE,PF,75,50,1712,0.503,7.2,1,0.283,0.416,0.217,0.084,0,0.503,0.694,0.472,0.36,0.379,,0.69,,0.038,13,,,0,0,,bryanma01
165,Eric Piatkowski,29,LAC,SF,75,23,1712,0.415,16.8,0.576,0.197,0.126,0.117,0.136,0.424,0.439,0.602,0.333,0.388,0.346,0.383,0.614,0.828,0.009,5,0.259,0.349,0,0,,piatker01
166,Corliss Williamson,26,SAC,SF,76,76,1707,0.5,6.8,1,0.36,0.444,0.13,0.066,0,0.5,0.692,0.413,0.358,0.317,,0.688,,0.045,24,,,0,0,,willico02
167,Travis Best,27,IND,PG,82,0,1691,0.483,14.5,0.834,0.21,0.118,0.098,0.408,0.166,0.504,0.619,0.47,0.4,0.48,0.376,0.169,0.714,0,0,0.14,0.538,0,0,,besttr01
168,Jaren Jackson,32,SAS,SG,81,12,1691,0.381,20.4,0.373,0.061,0.025,0.096,0.191,0.627,0.429,0.567,0.25,0.298,0.473,0.353,0.679,0.917,0.004,2,0.422,0.419,1,0,,jacksja01
169,Arvydas Sabonis,35,POR,C,66,61,1688,0.505,11,0.968,0.269,0.318,0.089,0.294,0.032,0.509,0.621,0.516,0.34,0.449,0.368,0.773,0.857,0.023,14,0,,1,0,,sabonar01
170,Robert Horry,29,LAL,PF,76,0,1685,0.438,14.2,0.741,0.226,0.132,0.152,0.231,0.259,0.483,0.732,0.333,0.455,0.345,0.309,0.7,0.931,0.088,29,0.266,0.4,0,0,,horryro01
171,John Amaechi,29,ORL,C,80,53,1684,0.437,10.8,0.991,0.286,0.267,0.123,0.316,0.009,0.439,0.55,0.353,0.407,0.425,0.167,0.574,1,0.013,7,0.167,0,0,0,,amaecjo01
172,Kevin Willis,37,TOR,PF,79,1,1679,0.415,9.2,0.995,0.272,0.343,0.272,0.107,0.005,0.415,0.626,0.318,0.31,0.459,0.333,0.613,1,0.047,22,0.333,1,2,0,,willike02
173,Chris Childs,32,NYK,PG,71,2,1675,0.409,17.6,0.709,0.196,0.059,0.078,0.375,0.291,0.431,0.486,0.095,0.393,0.463,0.356,0.541,0.784,0.003,1,0.125,0.231,3,0,,childch01
174,Tim Hardaway,33,MIA,PG,52,52,1672,0.386,17.8,0.599,0.127,0.116,0.088,0.268,0.401,0.398,0.506,0.324,0.339,0.398,0.367,0.27,0.5,0,0,0.117,0.433,1,0,,hardati01
175,Detlef Schrempf,37,POR,SF,77,6,1662,0.432,12.6,0.88,0.307,0.182,0.143,0.247,0.12,0.436,0.564,0.342,0.339,0.402,0.404,0.693,0.952,0.009,2,0.212,0.273,0,0,,schrede01
176,Adonal Foyle,24,GSW,C,76,59,1654,0.508,5.9,1,0.384,0.532,0.068,0.016,0,0.508,0.589,0.485,0.231,0.5,,0.637,,0.079,26,,,0,0,,foylead01
177,Dickey Simpkins,27,CHI,PF,69,48,1651,0.405,8.5,0.996,0.449,0.274,0.139,0.135,0.004,0.407,0.569,0.307,0.158,0.324,0,0.757,,0.113,31,0,,0,0,,simpkdi01
178,Chris Whitney,28,WAS,PG,82,15,1627,0.417,18.5,0.511,0.096,0.102,0.1,0.213,0.489,0.455,0.72,0.245,0.385,0.468,0.376,0.215,0.646,0,0,0.125,0.375,0,0,,whitnch01
179,Chucky Atkins,25,ORL,PG,82,0,1626,0.424,16,0.78,0.211,0.09,0.089,0.39,0.22,0.445,0.571,0.313,0.348,0.429,0.35,0.206,0.719,0,0,0.092,0.6,4,0,,atkinch01
180,Randy Brown,31,CHI,PG,59,55,1625,0.361,14.1,0.986,0.218,0.085,0.156,0.526,0.014,0.359,0.484,0.189,0.324,0.345,0.5,0.643,1,0.002,0,0,,1,0,,brownra02
181,Hersey Hawkins,33,CHI,SG,61,49,1622,0.424,16.3,0.624,0.213,0.12,0.093,0.197,0.376,0.444,0.588,0.356,0.371,0.378,0.39,0.529,0.945,0,0,0.163,0.391,0,0,,hawkihe01
182,Sam Perkins,38,IND,PF,81,0,1620,0.417,17.3,0.506,0.129,0.172,0.045,0.159,0.494,0.426,0.596,0.368,0.25,0.4,0.408,0.579,0.966,0.005,2,0.252,0.473,0,0,,perkisa01
183,Clarence Weatherspoon,29,MIA,PF,78,2,1615,0.513,8.4,1,0.406,0.272,0.186,0.136,0,0.513,0.671,0.36,0.449,0.439,,0.688,,0.143,54,,,0,0,,weathcl01
184,Terry Porter,36,SAS,PG,68,8,1613,0.447,17.3,0.553,0.173,0.069,0.093,0.218,0.447,0.457,0.65,0.406,0.279,0.396,0.435,0.427,0.644,0,0,0.28,0.431,1,0,,portete01
185,Michael Curry,31,DET,SG,82,3,1611,0.48,13.1,0.987,0.309,0.058,0.142,0.478,0.013,0.484,0.607,0.5,0.333,0.448,0.2,0.696,1,0.026,8,0,,1,0,,currymi01
186,Greg Ostertag,26,UTA,C,81,3,1606,0.464,6.4,0.996,0.581,0.363,0.037,0.015,0.004,0.466,0.6,0.278,0.3,0.25,0,0.581,,0.199,47,0,,0,0,,ostergr01
187,Troy Hudson,23,LAC,PG,62,38,1592,0.377,17.2,0.643,0.181,0.102,0.1,0.261,0.357,0.414,0.5,0.418,0.407,0.355,0.311,0.326,0.683,0.006,3,0.041,0.25,0,0,,hudsotr01
188,Kelvin Cato,25,HOU,C,65,32,1581,0.537,7.1,0.99,0.575,0.219,0.112,0.085,0.01,0.543,0.714,0.318,0.2,0.412,0,0.764,,0.321,114,0.25,0,1,0,,catoke01
189,Tariq Abdul-Wahad,25,2TM,SG,61,56,1578,0.424,11.2,0.964,0.289,0.184,0.198,0.293,0.036,0.435,0.652,0.319,0.344,0.354,0.13,0.576,1,0.099,54,0.13,0.333,0,0,,abdulta01
190,Tariq Abdul-Wahad,25,ORL,SG,46,46,1205,0.433,11.9,0.959,0.285,0.165,0.198,0.311,0.041,0.447,0.653,0.341,0.363,0.369,0.095,0.548,1,0.101,43,0.095,0,0,0,,abdulta01
191,Tariq Abdul-Wahad,25,DEN,SG,15,10,373,0.389,10.5,0.985,0.305,0.26,0.198,0.221,0.015,0.388,0.65,0.265,0.269,0.276,0.5,0.7,1,0.092,11,0.5,1,0,0,,abdulta01
192,Rashard Lewis,20,SEA,SF,82,8,1575,0.486,12,0.788,0.263,0.233,0.097,0.194,0.212,0.527,0.812,0.432,0.345,0.345,0.333,0.651,0.95,0.087,45,0.308,0.405,0,0,,lewisra02
193,Antawn Jamison,23,GSW,SF,43,41,1556,0.471,7.6,0.991,0.274,0.458,0.171,0.089,0.009,0.473,0.7,0.41,0.318,0.388,0.286,0.653,1,0.02,14,0.286,0.5,0,0,,jamisan01
194,Greg Anthony,32,POR,PG,82,3,1548,0.406,19.4,0.44,0.132,0.038,0.07,0.2,0.56,0.443,0.618,0.313,0.31,0.398,0.378,0.395,0.83,0,0,0.215,0.4,1,0,,anthogr01
195,Marcus Camby,25,NYK,C,59,11,1548,0.48,7.6,0.996,0.51,0.316,0.134,0.036,0.004,0.48,0.633,0.282,0.365,0.471,0.5,0.693,1,0.142,63,0,,2,1,6MOY-6,cambyma01
196,Aaron Williams,28,WAS,PF,81,0,1545,0.522,5.7,0.993,0.48,0.367,0.093,0.053,0.007,0.526,0.704,0.352,0.286,0.542,0,0.643,,0.164,73,0,,0,0,,williaa01
197,Jahidi White,23,WAS,C,80,59,1537,0.507,4.3,1,0.649,0.311,0.033,0.007,0,0.507,0.592,0.357,0.267,0.333,,0.583,,0.242,102,,,0,0,,whiteja01
198,Steve Nash,25,DAL,PG,56,27,1532,0.477,17.4,0.59,0.094,0.107,0.187,0.201,0.41,0.528,0.706,0.41,0.485,0.548,0.403,0.345,0.867,0,0,0.215,0.406,0,0,,nashst01
199,Baron Davis,20,CHH,PG,82,0,1523,0.42,13.9,0.744,0.379,0.081,0.097,0.187,0.256,0.488,0.665,0.286,0.214,0.358,0.225,0.395,0.72,0.06,25,0.018,0,1,0,,davisba01
200,Lucious Harris,29,NJN,SG,77,11,1510,0.428,16.4,0.752,0.197,0.073,0.097,0.384,0.248,0.46,0.549,0.382,0.422,0.438,0.33,0.675,0.974,0.017,7,0.27,0.355,0,0,,harrilu01
201,Tony Battie,23,BOS,C,82,4,1505,0.477,9.1,0.983,0.303,0.261,0.24,0.179,0.017,0.483,0.669,0.383,0.418,0.402,0.125,0.642,1,0.126,56,0.125,0,1,0,,battito01
202,Monty Williams,28,ORL,SF,75,23,1501,0.489,9.7,0.991,0.409,0.214,0.115,0.253,0.009,0.49,0.614,0.4,0.323,0.441,0.4,0.556,0.5,0.03,12,0.4,0.5,1,1,,willimo01
203,Scott Williams,31,MIL,C,68,46,1488,0.5,9.5,1,0.291,0.249,0.312,0.148,0,0.5,0.718,0.396,0.398,0.46,,0.695,,0.106,42,,,0,0,,willisc01
204,Pat Garrity,23,ORL,SF,82,1,1479,0.441,17.4,0.663,0.109,0.072,0.132,0.35,0.337,0.461,0.625,0.452,0.468,0.41,0.401,0.693,0.987,0.012,6,0.203,0.4,0,0,,garripa01
205,Rick Fox,30,LAL,SF,82,1,1473,0.414,16.8,0.637,0.171,0.1,0.108,0.257,0.363,0.464,0.682,0.42,0.241,0.43,0.326,0.592,0.847,0.004,2,0.287,0.25,0,0,,foxri01
206,Voshon Lenard,26,MIA,SG,53,13,1434,0.407,18,0.593,0.111,0.082,0.104,0.296,0.407,0.419,0.645,0.348,0.362,0.373,0.39,0.525,0.966,0.002,1,0.316,0.417,0,0,,lenarvo01
207,Luc Longley,31,PHO,C,72,68,1417,0.466,9.3,1,0.306,0.293,0.218,0.183,0,0.466,0.566,0.462,0.287,0.521,,0.785,,0.063,23,,,0,0,,longllu01
208,Matt Geiger,30,PHI,C,65,20,1406,0.441,9.5,0.993,0.261,0.234,0.367,0.131,0.007,0.444,0.649,0.348,0.38,0.39,0,0.696,,0.066,35,0,,1,0,,geigema01
209,Eric Williams,27,BOS,SF,68,17,1378,0.427,11.4,0.813,0.249,0.282,0.117,0.166,0.187,0.446,0.521,0.413,0.289,0.5,0.347,0.55,1,0.021,8,0.736,0.377,0,0,,willier01
210,Richard Hamilton,21,WAS,SG,71,12,1373,0.42,13.3,0.873,0.157,0.185,0.256,0.274,0.127,0.428,0.589,0.339,0.374,0.446,0.364,0.518,0.893,0.008,5,0.247,0.368,0,0,,hamilri01
211,Corey Maggette,20,ORL,SF,77,5,1370,0.478,9.8,0.977,0.399,0.209,0.164,0.205,0.023,0.485,0.642,0.429,0.416,0.292,0.182,0.473,1,0.094,39,0.364,0.5,2,0,,maggeco01
212,Malik Rose,25,SAS,PF,74,3,1341,0.457,6.4,0.992,0.532,0.268,0.101,0.091,0.008,0.458,0.615,0.291,0.256,0.257,0.333,0.64,0,0.138,50,0,,0,0,,rosema01
213,Scot Pollard,24,SAC,C,76,5,1336,0.527,6.1,1,0.463,0.449,0.057,0.032,0,0.527,0.679,0.409,0.375,0.222,,0.617,,0.159,43,,,0,0,,pollasc01
214,Scott Burrell,29,NJN,SF,74,9,1336,0.394,19.9,0.446,0.126,0.048,0.053,0.22,0.554,0.444,0.547,0.25,0.545,0.402,0.353,0.675,0.976,0.019,8,0.164,0.316,1,0,,burresc01
215,Michael Doleac,22,ORL,C,81,29,1335,0.452,12.7,0.996,0.174,0.166,0.234,0.422,0.004,0.452,0.57,0.303,0.36,0.513,0.5,0.801,1,0.036,14,0.5,0,0,0,,doleami01
216,Danny Ferry,33,CLE,PF,63,3,1326,0.497,17.5,0.803,0.021,0.068,0.176,0.537,0.197,0.511,0.375,0.308,0.567,0.525,0.44,0.814,1,0,0,0.147,0.636,1,0,,ferryda01
217,Brian Grant,27,POR,PF,63,14,1322,0.491,8.7,0.994,0.426,0.29,0.111,0.168,0.006,0.491,0.627,0.382,0.333,0.441,0.5,0.692,0,0.08,26,0,,1,0,,grantbr01
218,Jerome Kersey,37,SAS,SF,72,18,1310,0.412,14.5,0.975,0.169,0.088,0.085,0.633,0.025,0.423,0.533,0.226,0.433,0.42,0,0.815,,0.025,8,0.111,0,1,0,,kerseje01
219,Calbert Cheaney,28,BOS,SG,67,19,1309,0.44,14.9,0.802,0.121,0.143,0.187,0.352,0.198,0.466,0.636,0.487,0.333,0.469,0.333,0.765,0.944,0.018,5,0.593,0.375,0,0,,cheanca01
220,LaPhonso Ellis,29,ATL,PF,58,8,1309,0.45,12.2,0.955,0.207,0.188,0.263,0.3,0.045,0.465,0.667,0.402,0.361,0.453,0.143,0.655,1,0.034,16,0.143,0.667,0,0,,ellisla01
221,Billy Owens,30,2TM,SF,62,11,1305,0.419,11.1,0.905,0.291,0.243,0.14,0.232,0.095,0.429,0.625,0.368,0.18,0.398,0.324,0.518,0.909,0,0,0.353,0.25,1,0,,owensbi01
222,Billy Owens,30,PHI,PF,46,7,919,0.434,11.6,0.895,0.287,0.205,0.167,0.236,0.105,0.446,0.622,0.415,0.209,0.426,0.333,0.505,1,0,0,0.37,0.3,1,0,,owensbi01
223,Billy Owens,30,GSW,SF,16,4,386,0.38,10.6,0.93,0.3,0.34,0.07,0.22,0.07,0.387,0.633,0.294,0,0.318,0.286,0.556,0.5,0,0,0.286,0,0,0,,owensbi01
224,Bryce Drew,25,HOU,PG,72,5,1293,0.383,17.5,0.605,0.114,0.133,0.119,0.24,0.395,0.396,0.574,0.418,0.306,0.343,0.362,0.424,0.712,0,0,0.184,0.433,3,0,,drewbr01
225,Jon Barry,30,SAC,SG,62,1,1281,0.465,17.1,0.555,0.205,0.095,0.046,0.208,0.445,0.495,0.648,0.273,0.625,0.417,0.429,0.621,0.742,0.006,2,0.24,0.378,0,0,,barryjo01
226,Dennis Scott,31,VAN,SF,66,0,1263,0.375,19.5,0.432,0.042,0.075,0.135,0.18,0.568,0.375,0.643,0.28,0.311,0.4,0.376,0.648,0.972,0,0,0.333,0.333,0,0,,scottde01
227,Shawn Marion,21,PHO,SF,51,38,1260,0.471,10.3,0.953,0.34,0.18,0.225,0.208,0.047,0.486,0.713,0.353,0.33,0.398,0.182,0.725,1,0.168,74,0.545,0.25,0,0,,mariosh01
228,Brian Shaw,33,LAL,SG,74,2,1249,0.382,14,0.82,0.242,0.183,0.118,0.276,0.18,0.398,0.59,0.322,0.263,0.337,0.31,0.571,0.944,0,0,0.121,0.143,1,0,,shawbr01
229,Sam Mitchell,36,MIN,SF,66,24,1227,0.447,14.7,0.939,0.138,0.128,0.13,0.543,0.061,0.448,0.692,0.458,0.388,0.397,0.435,0.848,0.9,0,0,0.304,0.286,0,0,,mitchsa01
230,Danny Manning,33,MIL,PF,72,0,1217,0.44,11,0.988,0.212,0.221,0.345,0.209,0.012,0.442,0.75,0.36,0.368,0.338,0.25,0.743,1,0.012,4,0.5,0.5,1,0,,mannida01
231,Vinny Del Negro,33,MIL,PG,67,0,1211,0.471,15.5,0.926,0.065,0.071,0.302,0.489,0.074,0.482,0.667,0.348,0.429,0.509,0.333,0.697,0.875,0,0,0.417,0.4,0,0,,delnevi01
232,Lorenzen Wright,24,ATL,C,75,0,1205,0.499,8,0.992,0.366,0.327,0.252,0.047,0.008,0.5,0.667,0.424,0.385,0.353,0.333,0.536,1,0.089,32,0.333,1,1,0,,wrighlo02
233,Tony Farmer,30,GSW,PF,74,9,1199,0.407,10.5,0.859,0.314,0.365,0.029,0.151,0.141,0.444,0.663,0.263,0.111,0.489,0.182,0.504,0.875,0.083,24,0.068,0,1,0,,farmeto01
234,Antonio Daniels,24,SAS,SG,68,1,1195,0.474,12.6,0.808,0.265,0.166,0.134,0.244,0.192,0.507,0.725,0.421,0.283,0.452,0.333,0.44,0.818,0.055,19,0.318,0.286,1,0,,daniean01
235,John Starks,34,2TM,SG,37,30,1190,0.375,18.9,0.685,0.074,0.061,0.113,0.437,0.315,0.388,0.575,0.182,0.246,0.422,0.345,0.583,0.847,0,0,0.257,0.455,0,0,,starkjo01
236,John Starks,34,GSW,SG,33,30,1108,0.378,18.2,0.683,0.073,0.065,0.112,0.433,0.317,0.392,0.568,0.182,0.263,0.427,0.348,0.588,0.839,0,0,0.261,0.476,0,0,,starkjo01
237,John Starks,34,CHI,SG,4,0,82,0.324,19.6,0.706,0.088,0,0.118,0.5,0.294,0.333,0.667,,0,0.353,0.3,0.5,1,0,0,0.2,0,0,0,,starkjo01
238,Matt Maloney,28,CHI,PG,51,12,1175,0.358,19.8,0.453,0.151,0.022,0.053,0.226,0.547,0.361,0.438,0.143,0.412,0.319,0.356,0.404,0.742,0,0,0.092,0.188,0,0,,malonma01
239,Isaac Austin,30,WAS,C,59,23,1173,0.429,10.1,0.989,0.256,0.267,0.219,0.247,0.011,0.431,0.556,0.351,0.312,0.494,0.25,0.68,1,0.068,23,0.5,0.5,0,0,,austiis01
240,Chris Carr,25,2TM,SF,57,2,1166,0.395,14.7,0.796,0.179,0.145,0.214,0.256,0.204,0.415,0.551,0.278,0.462,0.362,0.317,0.567,1,0.06,23,0.119,0.333,0,0,,carrch01
241,Chris Carr,25,GSW,SG,7,0,74,0.333,14.8,0.758,0.121,0.091,0.333,0.212,0.242,0.4,0.75,0,0.455,0.286,0.125,0.4,1,0,0,0,,0,0,,carrch01
242,Chris Carr,25,CHI,SF,50,2,1092,0.4,14.7,0.799,0.184,0.149,0.205,0.259,0.201,0.416,0.541,0.29,0.463,0.367,0.333,0.578,1,0.065,23,0.129,0.333,0,0,,carrch01
243,Bonzi Wells,23,POR,SF,66,0,1162,0.492,11.3,0.89,0.402,0.158,0.1,0.229,0.11,0.506,0.637,0.342,0.438,0.418,0.377,0.546,0.85,0.077,30,0.509,0.259,0,0,,wellsbo01
244,Michael Smith,27,WAS,SF,46,46,1145,0.563,4.2,0.995,0.677,0.276,0.036,0.005,0.005,0.565,0.638,0.434,0.143,1,0,0.648,,0.099,19,0,,0,0,,smithmi02
