Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
120,Al Horford,22,ATL,C,67,67,2242,0.525,7.9,0.998,0.337,0.281,0.195,0.185,0.002,0.526,0.705,0.455,0.448,0.391,0,0.663,,0.131,69,0,,0,0,,horfoal01
121,Nate Robinson,24,NYK,PG,74,11,2209,0.437,14.3,0.625,0.299,0.08,0.091,0.156,0.375,0.504,0.596,0.402,0.426,0.425,0.325,0.284,0.768,0.008,5,0.223,0.372,6,0,6MOY-3,robinna01
122,Steve Blake,28,POR,PG,69,69,2188,0.428,19,0.493,0.114,0.06,0.079,0.24,0.507,0.429,0.5,0.308,0.255,0.484,0.427,0.416,0.9,0,0,0.381,0.48,5,0,,blakest01
123,Tyrus Thomas,22,CHI,PF,79,61,2175,0.451,8.9,0.987,0.435,0.097,0.141,0.315,0.013,0.453,0.589,0.197,0.406,0.363,0.333,0.679,0.667,0.176,106,0.333,0,1,0,,thomaty01
124,Ramon Sessions,22,MIL,PG,79,39,2173,0.445,8.2,0.956,0.43,0.195,0.135,0.196,0.044,0.457,0.541,0.424,0.41,0.342,0.176,0.381,0.833,0.018,12,0.118,0.5,1,0,,sessira01
125,Delonte West,25,CLE,SG,64,64,2152,0.457,15.2,0.635,0.229,0.067,0.138,0.2,0.365,0.49,0.615,0.31,0.442,0.44,0.399,0.268,0.923,0.016,10,0.456,0.394,0,0,,westde01
126,James Posey,32,NOH,SG,75,0,2140,0.412,17.3,0.401,0.216,0.08,0.05,0.055,0.599,0.476,0.54,0.452,0.385,0.345,0.369,0.39,0.931,0.025,12,0.347,0.459,2,0,6MOY-16,poseyja01
127,Rasheed Wallace,34,DET,C,66,63,2123,0.419,18.2,0.557,0.088,0.076,0.229,0.164,0.443,0.471,0.619,0.564,0.436,0.398,0.354,0.614,0.991,0.025,16,0.129,0.293,1,0,,wallara01
128,Luc Mbah a Moute,22,MIL,PF,82,52,2114,0.462,8.2,0.992,0.489,0.073,0.116,0.314,0.008,0.466,0.604,0.222,0.263,0.383,0,0.727,,0.061,26,0.5,0,0,0,,mbahalu01
129,Kenyon Martin,31,DEN,PF,66,66,2111,0.491,8.5,0.941,0.404,0.228,0.086,0.222,0.059,0.498,0.656,0.466,0.196,0.361,0.368,0.701,0.929,0.182,110,0.263,0.4,0,0,,martike01
130,Brad Miller,32,2TM,C,70,43,2100,0.476,10.3,0.909,0.363,0.132,0.085,0.329,0.091,0.482,0.561,0.358,0.385,0.47,0.411,0.651,0.957,0.016,10,0.357,0.6,1,0,,millebr01
131,Brad Miller,32,SAC,C,43,43,1354,0.474,11.3,0.889,0.317,0.152,0.077,0.343,0.111,0.475,0.553,0.339,0.367,0.489,0.465,0.628,0.95,0.013,5,0.372,0.688,1,0,,millebr01
132,Brad Miller,32,CHI,C,27,0,746,0.478,9.2,0.942,0.442,0.097,0.097,0.305,0.058,0.493,0.57,0.409,0.409,0.435,0.231,0.686,1,0.022,5,0.308,0.25,0,0,,millebr01
133,Charlie Villanueva,24,MIL,PF,78,47,2095,0.447,12.5,0.763,0.274,0.173,0.154,0.163,0.237,0.479,0.544,0.5,0.417,0.407,0.345,0.578,0.989,0.052,48,0.14,0.278,2,1,,villach01
134,Sebastian Telfair,23,MIN,PG,75,43,2095,0.383,14.9,0.697,0.234,0.082,0.121,0.261,0.303,0.399,0.436,0.368,0.429,0.363,0.346,0.134,0.781,0,0,0.284,0.483,1,0,,telfase01
135,Marvin Williams,22,ATL,SF,61,59,2093,0.458,12.4,0.751,0.28,0.188,0.098,0.185,0.249,0.493,0.58,0.504,0.311,0.443,0.355,0.613,0.964,0.058,33,0.49,0.368,1,0,,willima02
136,Allen Iverson,33,2TM,SG,57,53,2093,0.417,11.9,0.881,0.29,0.076,0.167,0.349,0.119,0.435,0.517,0.413,0.417,0.381,0.283,0.256,0.929,0,0,0.232,0.261,1,0,AS,iversal01
137,Allen Iverson,33,DEN,SG,3,3,123,0.45,11.5,0.8,0.425,0,0.15,0.225,0.2,0.5,0.647,,0.333,0.333,0.25,0.188,1,0,0,0.375,0.667,0,0,,iversal01
138,Allen Iverson,33,DET,PG,54,50,1970,0.416,12.4,0.885,0.283,0.079,0.168,0.355,0.115,0.432,0.507,0.413,0.421,0.383,0.286,0.26,0.923,0,0,0.22,0.2,1,0,,iversal01
139,Peja Stojaković,31,NOH,SF,61,59,2089,0.399,19.3,0.466,0.092,0.043,0.092,0.239,0.534,0.424,0.591,0.355,0.348,0.401,0.378,0.62,0.979,0.001,1,0.352,0.37,0,0,,stojape01
140,Matt Barnes,28,PHO,PF,77,40,2082,0.423,15.8,0.494,0.234,0.129,0.053,0.077,0.506,0.505,0.639,0.46,0.278,0.327,0.343,0.565,0.923,0.034,20,0.346,0.339,2,0,,barnema02
141,Keyon Dooling,28,NJN,PG,77,18,2074,0.436,15.7,0.607,0.239,0.055,0.102,0.211,0.393,0.446,0.601,0.515,0.344,0.302,0.421,0.272,0.788,0.035,20,0.37,0.483,0,0,,doolike01
142,Dominic McGuire,23,WAS,SF,79,57,2072,0.432,9.3,0.988,0.426,0.139,0.059,0.364,0.012,0.431,0.558,0.178,0.368,0.39,0.5,0.572,1,0.117,34,0,,0,0,,mcguido01
143,Jamario Moon,28,2TM,SF,80,60,2068,0.468,16.4,0.614,0.247,0.008,0.042,0.316,0.386,0.54,0.761,0.25,0.35,0.4,0.355,0.72,0.892,0.129,56,0.328,0.417,2,0,,moonja01
144,Jamario Moon,28,TOR,SF,54,39,1379,0.473,16.6,0.653,0.23,0.006,0.057,0.36,0.347,0.541,0.767,0,0.278,0.447,0.345,0.714,0.895,0.114,34,0.3,0.424,1,0,,moonja01
145,Jamario Moon,28,MIA,SF,26,21,689,0.459,16.2,0.535,0.28,0.013,0.013,0.229,0.465,0.536,0.75,0.5,1,0.25,0.37,0.733,0.889,0.159,22,0.37,0.407,1,0,,moonja01
146,Kevin Love,20,MIN,C,81,37,2048,0.459,7.1,0.972,0.528,0.164,0.103,0.177,0.028,0.469,0.551,0.416,0.282,0.385,0.105,0.599,0.5,0.06,38,0.105,0.5,5,0,ROY-6,loveke01
147,Samuel Dalembert,27,PHI,C,82,82,2036,0.498,5.8,0.995,0.532,0.157,0.21,0.097,0.005,0.5,0.597,0.368,0.396,0.405,0,0.671,,0.212,87,0.5,0,0,0,,dalemsa01
148,Luke Ridnour,27,MIL,PG,72,50,2033,0.403,16.2,0.747,0.137,0.09,0.135,0.385,0.253,0.42,0.388,0.393,0.429,0.435,0.35,0.272,0.636,0,0,0.21,0.364,1,0,,ridnolu01
149,Shane Battier,30,HOU,SG,60,59,2031,0.41,18.7,0.331,0.153,0.093,0.04,0.045,0.669,0.462,0.574,0.485,0.214,0.25,0.384,0.556,0.989,0.006,2,0.414,0.439,2,0,DPOY-4,battish01
150,Hakim Warrick,26,MEM,PF,82,7,2029,0.491,8.1,0.967,0.444,0.179,0.089,0.254,0.033,0.5,0.636,0.395,0.339,0.392,0.217,0.642,1,0.166,105,0.391,0.333,1,0,6MOY-17,warriha01
151,Jermaine O'Neal,30,2TM,C,68,61,2027,0.474,8.4,0.999,0.29,0.281,0.275,0.153,0.001,0.475,0.628,0.472,0.354,0.407,0,0.581,,0.077,50,0,,1,0,,onealje01
152,Jermaine O'Neal,30,TOR,C,41,34,1216,0.473,8.8,0.998,0.282,0.286,0.252,0.178,0.002,0.474,0.641,0.474,0.342,0.398,0,0.573,,0.065,25,0,,1,0,,onealje01
153,Jermaine O'Neal,30,MIA,C,27,27,811,0.475,8.1,1,0.302,0.272,0.311,0.115,0,0.475,0.609,0.47,0.368,0.429,,0.593,,0.095,25,,,0,0,,onealje01
154,Michael Beasley,20,MIA,PF,81,19,2009,0.472,11.4,0.915,0.284,0.165,0.135,0.331,0.085,0.478,0.555,0.462,0.403,0.451,0.407,0.551,0.909,0.04,32,0.296,0.458,0,0,ROY-76MOY-17,beaslmi01
155,Trevor Ariza,23,LAL,SF,82,20,1999,0.46,12.3,0.68,0.435,0.05,0.037,0.158,0.32,0.526,0.625,0.4,0.182,0.372,0.319,0.549,0.934,0.122,67,0.429,0.28,5,0,DPOY-166MOY-17,arizatr01
156,Aaron Brooks,24,HOU,PG,80,35,1998,0.404,14.8,0.605,0.269,0.135,0.095,0.106,0.395,0.428,0.469,0.358,0.378,0.458,0.366,0.202,0.664,0.001,1,0.146,0.422,11,0,,brookaa01
157,Rudy Fernández,23,POR,SG,78,4,1993,0.425,18.8,0.368,0.159,0.044,0.049,0.116,0.632,0.47,0.72,0.25,0.258,0.301,0.399,0.578,0.893,0.043,26,0.249,0.364,2,0,ROY-9,fernaru01
158,Andrés Nocioni,29,2TM,PF,76,18,1991,0.427,15.6,0.556,0.225,0.103,0.057,0.171,0.444,0.449,0.601,0.375,0.225,0.367,0.399,0.577,0.984,0.016,9,0.248,0.416,0,0,,nocioan01
159,Andrés Nocioni,29,CHI,PF,53,2,1278,0.414,16.2,0.535,0.236,0.067,0.06,0.171,0.465,0.446,0.547,0.333,0.259,0.416,0.378,0.654,0.987,0.018,6,0.23,0.375,0,0,,nocioan01
160,Andrés Nocioni,29,SAC,SF,23,16,713,0.448,14.9,0.595,0.206,0.167,0.052,0.171,0.405,0.453,0.712,0.405,0.154,0.279,0.441,0.456,0.978,0.012,3,0.284,0.483,0,0,,nocioan01
161,Ronald Murray,29,ATL,SG,80,2,1975,0.447,14.8,0.696,0.245,0.113,0.143,0.194,0.304,0.485,0.626,0.411,0.491,0.344,0.36,0.299,0.759,0.034,23,0.231,0.357,9,0,6MOY-7,murraro01
162,Francisco García,27,SAC,SF,65,36,1975,0.444,15.4,0.668,0.242,0.065,0.083,0.278,0.332,0.466,0.621,0.349,0.418,0.373,0.398,0.469,0.818,0.023,14,0.249,0.455,0,0,,garcifr01
163,Joel Przybilla,29,POR,C,82,43,1952,0.625,1.2,0.996,0.859,0.134,0.004,0,0.004,0.627,0.654,0.472,0,,0,0.589,,0.242,61,0,,1,0,DPOY-16,przybjo01
164,Amar'e Stoudemire,26,PHO,PF,53,53,1948,0.539,7.8,0.991,0.426,0.214,0.092,0.259,0.009,0.54,0.652,0.481,0.362,0.469,0.429,0.571,0.667,0.159,109,0,,1,0,AS,stoudam01
165,Kevin Martin,25,SAC,SG,51,46,1947,0.42,15.8,0.658,0.2,0.083,0.1,0.276,0.342,0.423,0.543,0.403,0.37,0.362,0.415,0.442,0.809,0.03,22,0.256,0.507,0,0,,martike02
166,Courtney Lee,23,ORL,SG,77,42,1939,0.45,14.5,0.624,0.291,0.046,0.085,0.202,0.376,0.478,0.611,0.4,0.304,0.376,0.404,0.534,0.963,0.043,20,0.473,0.448,0,0,ROY-11,leeco01
167,Joakim Noah,23,CHI,C,80,55,1938,0.556,1,0.997,0.895,0.086,0.011,0.005,0.003,0.558,0.583,0.313,0.75,0,0,0.589,,0.25,88,0,,1,0,,noahjo01
168,Matt Bonner,28,SAS,PF,81,67,1928,0.496,17.4,0.5,0.131,0.116,0.103,0.151,0.5,0.552,0.6,0.548,0.491,0.556,0.44,0.682,1,0.009,4,0.231,0.452,0,0,,bonnema01
169,Marcus Camby,34,LAC,C,62,55,1925,0.512,7.7,0.992,0.5,0.097,0.121,0.274,0.008,0.514,0.677,0.354,0.3,0.368,0.25,0.676,1,0.075,34,0,,1,0,DPOY-16,cambyma01
170,Lou Williams,22,PHI,SG,81,0,1919,0.398,12.8,0.739,0.347,0.073,0.105,0.213,0.261,0.438,0.512,0.371,0.438,0.339,0.286,0.3,0.619,0.024,20,0.295,0.338,1,0,6MOY-10,willilo02
171,D.J. Augustin,21,CHA,PG,72,12,1908,0.43,15.2,0.604,0.277,0.066,0.079,0.182,0.396,0.424,0.471,0.366,0.286,0.434,0.439,0.151,0.861,0,0,0.191,0.447,4,0,,augusdj01
172,Quentin Richardson,28,NYK,SG,72,51,1894,0.393,15.7,0.507,0.289,0.055,0.036,0.126,0.493,0.42,0.508,0.297,0.333,0.298,0.365,0.415,0.983,0.013,8,0.231,0.368,1,0,,richaqu01
173,C.J. Watson,24,GSW,PG,77,18,1883,0.457,14.8,0.786,0.21,0.114,0.103,0.359,0.214,0.473,0.576,0.453,0.345,0.455,0.4,0.33,0.917,0.004,1,0.442,0.547,4,1,,watsocj01
174,Kyle Korver,27,UTA,SF,78,2,1874,0.438,18.9,0.523,0.093,0.02,0.082,0.329,0.477,0.485,0.538,0.182,0.457,0.495,0.386,0.866,1,0.007,4,0.494,0.394,0,0,,korveky01
175,Antonio McDyess,34,DET,PF,62,30,1866,0.51,13.4,1,0.248,0.017,0.116,0.619,0,0.51,0.615,0.778,0.443,0.474,,0.866,,0.017,9,,,0,0,,mcdyean01
176,Andris Biedriņš,22,GSW,C,62,58,1863,0.578,2,0.998,0.749,0.244,0.004,0.002,0.002,0.579,0.672,0.3,0,1,0,0.636,,0.133,67,0,,0,0,,biedran01
177,Maurice Evans,30,ATL,SF,80,25,1840,0.432,16.2,0.485,0.261,0.054,0.041,0.129,0.515,0.47,0.563,0.346,0.5,0.323,0.395,0.482,0.939,0.083,36,0.476,0.449,1,0,,evansma01
178,Nick Young,23,WAS,SG,82,5,1837,0.444,14.9,0.783,0.168,0.098,0.179,0.339,0.217,0.473,0.606,0.541,0.452,0.398,0.341,0.264,0.946,0.038,27,0.28,0.391,0,0,,youngni01
179,Erick Dampier,33,DAL,C,80,80,1836,0.65,1.4,1,0.821,0.139,0.032,0.007,0,0.65,0.713,0.359,0.333,0.5,,0.643,,0.261,70,,,0,0,,dampier01
180,Al Jefferson,24,MIN,C,50,50,1836,0.497,7.1,0.996,0.381,0.281,0.21,0.124,0.004,0.499,0.628,0.445,0.41,0.38,0,0.522,,0.042,37,0,,2,0,,jeffeal01
181,Daequan Cook,21,MIA,SF,75,4,1833,0.375,20.8,0.388,0.067,0.026,0.074,0.22,0.612,0.356,0.488,0.353,0.333,0.324,0.387,0.596,0.954,0.012,8,0.309,0.443,3,0,,cookda02
182,Jarvis Hayes,27,NJN,SF,74,1,1832,0.445,17,0.577,0.168,0.036,0.121,0.251,0.423,0.489,0.639,0.381,0.414,0.441,0.385,0.724,0.936,0.012,6,0.529,0.434,0,0,,hayesja01
183,Jason Kapono,27,TOR,SG,80,12,1831,0.432,18.6,0.621,0.068,0.058,0.103,0.392,0.379,0.435,0.488,0.457,0.339,0.447,0.428,0.828,0.959,0,0,0.384,0.466,0,0,6MOY-15,kaponja01
184,Nick Collison,28,OKC,C,71,40,1831,0.568,5.4,0.995,0.57,0.192,0.075,0.159,0.005,0.57,0.73,0.354,0.406,0.338,0,0.663,,0.166,67,0,,1,0,,collini01
185,Andrei Kirilenko,27,UTA,PF,67,10,1831,0.449,10.3,0.872,0.461,0.079,0.039,0.293,0.128,0.475,0.597,0.133,0.364,0.389,0.274,0.75,1,0.111,60,0.178,0.538,0,0,6MOY-9,kirilan01
186,Willie Green,27,PHI,SG,81,60,1828,0.435,14.2,0.755,0.254,0.07,0.122,0.31,0.245,0.473,0.563,0.391,0.463,0.422,0.317,0.664,0.961,0.015,7,0.261,0.452,0,0,,greenwi01
187,Jeff Foster,32,IND,C,74,26,1828,0.501,6.2,0.98,0.603,0.122,0.062,0.193,0.02,0.506,0.62,0.372,0.273,0.309,0.286,0.634,1,0.042,14,0,,0,0,,fosteje01
188,Linas Kleiza,24,DEN,SF,82,7,1824,0.447,13,0.587,0.37,0.104,0.034,0.079,0.413,0.533,0.665,0.403,0.182,0.235,0.326,0.772,0.989,0.076,45,0.416,0.297,2,0,,kleizli01
189,Brandon Rush,23,IND,SG,75,19,1803,0.423,15.9,0.637,0.21,0.082,0.106,0.238,0.363,0.451,0.529,0.362,0.393,0.438,0.373,0.479,0.949,0.03,15,0.325,0.382,1,0,,rushbr01
190,Daniel Gibson,22,CLE,PG,75,0,1795,0.391,19.2,0.463,0.112,0.055,0.049,0.247,0.537,0.402,0.458,0.207,0.385,0.423,0.382,0.469,0.898,0.002,1,0.424,0.383,0,0,,gibsoda01
191,Anthony Carter,33,DEN,PG,78,5,1787,0.433,14.6,0.772,0.272,0.085,0.057,0.358,0.228,0.49,0.6,0.424,0.364,0.442,0.239,0.61,0.952,0.003,1,0.216,0.158,4,0,,cartean01
192,Charlie Bell,29,MIL,SG,70,23,1783,0.414,18.5,0.542,0.153,0.017,0.061,0.311,0.458,0.458,0.538,0.556,0.375,0.429,0.363,0.523,0.839,0.004,1,0.446,0.449,3,0,,bellch01
193,Earl Watson,29,OKC,PG,68,18,1776,0.384,12.4,0.812,0.318,0.117,0.075,0.302,0.188,0.418,0.535,0.377,0.324,0.336,0.235,0.188,0.8,0.002,1,0.188,0.25,2,0,,watsoea01
194,Kevin Garnett,32,BOS,PF,57,57,1772,0.531,11.4,0.989,0.243,0.185,0.184,0.377,0.011,0.534,0.767,0.511,0.441,0.441,0.25,0.742,1,0.096,70,0.125,1,0,0,DPOY-8AS,garneke01
195,Zydrunas Ilgauskas,33,CLE,C,65,65,1765,0.472,12.1,0.946,0.287,0.112,0.119,0.428,0.054,0.477,0.558,0.457,0.43,0.442,0.385,0.697,1,0.022,15,0.897,0.429,1,0,,ilgauzy01
196,Zach Randolph,27,2TM,PF,50,45,1757,0.475,9.9,0.889,0.344,0.213,0.102,0.23,0.111,0.494,0.617,0.468,0.371,0.388,0.33,0.548,0.844,0.008,6,0.227,0.409,3,1,,randoza01
197,Zach Randolph,27,NYK,C,11,11,388,0.434,9.8,0.873,0.381,0.153,0.143,0.196,0.127,0.455,0.514,0.517,0.37,0.351,0.292,0.587,0.714,0,0,0.333,0.125,0,0,,randoza01
198,Zach Randolph,27,LAC,PF,39,34,1369,0.487,10,0.893,0.333,0.23,0.091,0.24,0.107,0.504,0.649,0.459,0.371,0.396,0.342,0.539,0.88,0.01,6,0.192,0.571,3,1,,randoza01
199,Bobby Simmons,28,NJN,SF,71,44,1729,0.449,18.4,0.406,0.152,0.041,0.052,0.161,0.594,0.453,0.582,0.333,0.348,0.394,0.447,0.605,0.932,0.016,6,0.561,0.476,0,0,,simmobo01
200,Leandro Barbosa,26,PHO,SG,70,11,1705,0.482,13,0.684,0.337,0.096,0.092,0.158,0.316,0.532,0.66,0.342,0.286,0.517,0.375,0.449,0.9,0,0,0.358,0.407,3,0,6MOY-10,barbole01
201,Andray Blatche,22,WAS,C,71,36,1703,0.471,8.5,0.967,0.421,0.165,0.16,0.221,0.033,0.479,0.63,0.356,0.366,0.367,0.238,0.5,0.6,0.078,48,0.143,0,0,0,,blatcan01
202,Marquis Daniels,28,IND,SF,54,43,1700,0.451,9.8,0.869,0.389,0.18,0.126,0.174,0.131,0.489,0.627,0.411,0.425,0.308,0.2,0.505,0.944,0.029,17,0.289,0.192,2,0,,daniema01
203,Ronny Turiaf,26,GSW,C,79,26,1696,0.508,9.5,0.992,0.413,0.101,0.164,0.314,0.008,0.512,0.728,0.297,0.4,0.357,0,0.769,,0.131,46,0.333,0,1,0,DPOY-15,turiaro01
204,Kyle Lowry,22,2TM,PG,77,21,1679,0.435,11.1,0.774,0.424,0.099,0.081,0.171,0.226,0.488,0.538,0.349,0.4,0.486,0.255,0.262,0.88,0,0,0.347,0.294,6,0,,lowryky01
205,Kyle Lowry,22,MEM,PG,49,21,1071,0.412,11.6,0.746,0.412,0.088,0.092,0.154,0.254,0.468,0.491,0.375,0.4,0.5,0.246,0.2,0.941,0,0,0.304,0.286,3,0,,lowryky01
206,Kyle Lowry,22,HOU,PG,28,0,608,0.475,10.7,0.821,0.444,0.117,0.062,0.198,0.179,0.519,0.611,0.316,0.4,0.469,0.276,0.348,0.75,0,0,0.448,0.308,3,0,,lowryky01
207,Luol Deng,23,CHI,SF,49,46,1665,0.448,11.6,0.966,0.328,0.095,0.088,0.455,0.034,0.45,0.613,0.268,0.385,0.383,0.4,0.724,0.875,0.046,25,0.55,0.455,0,0,,denglu01
208,Josh Howard,28,DAL,SF,52,51,1663,0.451,13.7,0.785,0.223,0.112,0.171,0.278,0.215,0.48,0.629,0.466,0.373,0.431,0.345,0.488,0.845,0.015,11,0.292,0.347,4,1,,howarjo01
209,Mike James,33,2TM,PG,61,50,1649,0.383,13.7,0.642,0.208,0.125,0.058,0.251,0.358,0.388,0.495,0.172,0.233,0.442,0.375,0.352,0.913,0,0,0.207,0.342,0,0,,jamesmi01
210,Mike James,33,NOH,PG,8,0,74,0.32,11.5,0.84,0.36,0.12,0.08,0.28,0.16,0.238,0.222,0.333,0,0.286,0.75,0,1,0,0,0.25,1,0,0,,jamesmi01
211,Mike James,33,WAS,PG,53,50,1575,0.387,15.8,0.632,0.2,0.125,0.057,0.249,0.368,0.398,0.52,0.164,0.25,0.451,0.367,0.366,0.909,0,0,0.206,0.324,0,0,,jamesmi01
212,Glen Davis,23,BOS,C,76,16,1637,0.442,10.7,0.989,0.331,0.144,0.109,0.404,0.011,0.443,0.584,0.308,0.306,0.412,0.4,0.772,1,0.031,14,0.2,1,2,0,,davisgl01
213,C.J. Miles,21,UTA,SG,72,72,1623,0.459,14,0.681,0.283,0.1,0.069,0.23,0.319,0.509,0.692,0.357,0.385,0.388,0.352,0.672,0.968,0.087,45,0.229,0.439,1,0,,milescj01
214,J.J. Barea,24,DAL,SG,79,15,1600,0.442,11.7,0.724,0.399,0.11,0.074,0.142,0.276,0.474,0.514,0.377,0.415,0.468,0.357,0.178,0.582,0,0,0.149,0.348,2,0,,bareajo01
215,Corey Maggette,29,GSW,PF,51,19,1588,0.461,11.7,0.85,0.331,0.151,0.107,0.26,0.15,0.497,0.662,0.344,0.426,0.406,0.253,0.522,1,0.052,32,0.147,0.5,3,0,6MOY-10,maggeco01
216,Brandon Bass,23,DAL,C,81,0,1574,0.496,9.1,0.988,0.404,0.104,0.211,0.27,0.012,0.502,0.58,0.396,0.449,0.467,0,0.698,,0.157,72,0,,5,0,,bassbr01
217,Antoine Wright,24,DAL,SF,65,53,1552,0.415,12.8,0.654,0.348,0.093,0.044,0.169,0.346,0.475,0.54,0.275,0.263,0.507,0.302,0.478,0.933,0.016,5,0.537,0.288,1,0,,wrighan01
218,Joey Graham,26,TOR,SF,78,10,1541,0.481,8.4,0.967,0.415,0.198,0.125,0.229,0.033,0.491,0.603,0.432,0.417,0.382,0.188,0.662,0.667,0.11,49,0.375,0.167,4,0,,grahajo01
219,Wally Szczerbiak,31,CLE,SF,74,5,1527,0.45,17.9,0.578,0.111,0.078,0.121,0.269,0.422,0.478,0.591,0.452,0.375,0.486,0.411,0.536,0.913,0.008,3,0.357,0.45,0,0,,szczewa02
220,Darius Songaila,30,WAS,C,77,29,1521,0.532,9.2,0.998,0.389,0.195,0.09,0.324,0.002,0.533,0.624,0.472,0.537,0.459,0,0.798,,0.007,3,0,,0,0,,songada01
221,Anthony Morrow,23,GSW,SG,67,17,1515,0.478,17.3,0.655,0.142,0.066,0.11,0.337,0.345,0.483,0.526,0.486,0.475,0.467,0.467,0.521,0.93,0.002,0,0.304,0.446,0,0,,morroan01
222,Bruce Bowen,37,SAS,SF,80,10,1506,0.422,18,0.476,0.144,0.048,0.08,0.203,0.524,0.416,0.593,0.444,0.2,0.368,0.429,0.784,1,0.005,1,0.898,0.432,1,0,,bowenbr01
223,Fred Jones,29,LAC,SF,52,21,1495,0.407,16.1,0.536,0.284,0.05,0.054,0.148,0.464,0.441,0.533,0.313,0.529,0.277,0.367,0.493,0.963,0.022,6,0.272,0.4,6,1,,jonesfr01
224,Bobby Jackson,35,SAC,PG,71,10,1484,0.398,16.6,0.594,0.165,0.111,0.08,0.237,0.406,0.462,0.65,0.407,0.359,0.391,0.305,0.376,0.75,0,0,0.345,0.309,1,0,,jacksbo01
225,Anthony Johnson,34,ORL,PG,80,12,1481,0.404,15.9,0.651,0.15,0.097,0.199,0.205,0.349,0.411,0.561,0.432,0.355,0.346,0.391,0.206,0.712,0.021,8,0.308,0.366,1,0,,johnsan02
226,Eddie House,30,BOS,PG,81,0,1479,0.445,21.7,0.393,0.05,0.004,0.054,0.286,0.607,0.445,0.607,0,0.3,0.45,0.444,0.622,0.921,0,0,0.297,0.515,1,0,6MOY-13,houseed01
227,Larry Hughes,30,2TM,SF,55,20,1479,0.402,16.8,0.654,0.167,0.07,0.072,0.345,0.346,0.409,0.548,0.205,0.375,0.391,0.389,0.51,0.987,0.004,1,0.321,0.403,0,0,,hughela01
228,Larry Hughes,30,CHI,SF,30,6,792,0.412,17.2,0.669,0.156,0.065,0.062,0.386,0.331,0.422,0.563,0.2,0.421,0.403,0.392,0.586,0.975,0.003,1,0.314,0.375,0,0,,hughela01
229,Larry Hughes,30,NYK,SG,25,14,687,0.39,16.3,0.635,0.181,0.076,0.084,0.293,0.365,0.392,0.533,0.211,0.333,0.37,0.385,0.403,1,0.004,0,0.33,0.433,0,0,,hughela01
230,Zaza Pachulia,24,ATL,C,77,26,1473,0.497,4.8,0.991,0.638,0.147,0.103,0.103,0.009,0.502,0.569,0.468,0.303,0.333,0,0.61,,0.047,13,0,,2,0,,pachuza01
231,Carl Landry,25,HOU,PF,69,0,1467,0.574,6.9,0.993,0.522,0.105,0.163,0.203,0.007,0.576,0.697,0.5,0.397,0.447,0.333,0.669,1,0.16,65,0.667,0.5,0,0,,landrca01
232,Darrell Arthur,20,MEM,PF,76,64,1464,0.438,8.8,0.995,0.381,0.177,0.161,0.278,0.005,0.44,0.554,0.325,0.443,0.355,0,0.775,,0.128,50,0,,0,0,,arthuda01
233,Craig Smith,25,MIN,PF,74,31,1460,0.562,3.8,0.998,0.588,0.3,0.064,0.047,0.002,0.563,0.626,0.506,0.394,0.375,0,0.588,,0.023,10,0,,1,0,,smithcr01
234,Chris Andersen,30,DEN,C,71,1,1460,0.548,3.7,0.966,0.747,0.089,0.065,0.065,0.034,0.56,0.628,0.269,0.368,0.368,0.2,0.639,0.5,0.247,64,0.3,0.333,1,1,DPOY-96MOY-8,anderch01
235,Nicolas Batum,20,POR,SF,79,76,1454,0.446,14.3,0.535,0.33,0.053,0.022,0.13,0.465,0.513,0.655,0.211,0,0.362,0.369,0.657,0.968,0.133,39,0.524,0.364,0,0,ROY-13,batumni01
236,Thabo Sefolosha,24,2TM,SF,66,36,1453,0.426,12.7,0.756,0.342,0.07,0.084,0.261,0.244,0.474,0.607,0.64,0.3,0.312,0.276,0.648,1,0.05,16,0.448,0.282,1,0,,sefolth01
237,Thabo Sefolosha,24,CHI,SF,43,14,735,0.434,13.4,0.725,0.352,0.049,0.066,0.258,0.275,0.485,0.578,0.778,0.25,0.362,0.3,0.688,1,0.066,10,0.36,0.278,1,0,,sefolth01
238,Thabo Sefolosha,24,OKC,SG,23,22,718,0.417,11.9,0.789,0.331,0.091,0.103,0.263,0.211,0.464,0.638,0.563,0.333,0.261,0.243,0.609,1,0.034,6,0.568,0.286,0,0,,sefolth01
239,Andrew Bynum,21,LAL,C,50,50,1446,0.56,4.2,1,0.522,0.343,0.102,0.034,0,0.56,0.687,0.442,0.431,0.176,,0.637,,0.209,100,,,0,0,,bynuman01
240,Tyson Chandler,26,NOH,C,45,45,1445,0.565,1.7,1,0.802,0.173,0.021,0.004,0,0.565,0.634,0.327,0,0,,0.719,,0.336,89,,,0,0,,chandty01
241,Vladimir Radmanović,28,2TM,SF,78,31,1445,0.421,18,0.438,0.18,0.071,0.06,0.127,0.562,0.446,0.619,0.273,0.393,0.322,0.401,0.626,0.971,0.039,16,0.37,0.402,3,0,,radmavl01
