Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
119,Matt Barnes,32,LAC,SF,80,4,2058,0.462,14.6,0.519,0.321,0.113,0.022,0.062,0.481,0.574,0.673,0.434,0.333,0.405,0.342,0.751,0.937,0.065,43,0.434,0.348,0,0,,barnema02
120,Emeka Okafor,30,WAS,C,79,77,2052,0.477,8,1,0.282,0.354,0.247,0.116,0,0.477,0.691,0.428,0.371,0.338,,0.68,,0.082,54,,,0,0,,okafoem01
121,Kyrie Irving,20,CLE,PG,59,59,2048,0.452,13.9,0.739,0.235,0.138,0.173,0.193,0.261,0.474,0.574,0.385,0.443,0.444,0.391,0.24,0.532,0.004,4,0.054,0.4,2,0,AS,irvinky01
122,Jason Kidd,39,NYK,SG,76,48,2043,0.372,22,0.205,0.071,0.049,0.01,0.076,0.795,0.452,0.552,0.5,0.5,0.323,0.351,0.237,0.895,0,0,0.243,0.354,3,1,,kiddja01
123,Ray Allen,37,MIA,SG,79,0,2035,0.449,16.9,0.49,0.194,0.083,0.104,0.109,0.51,0.48,0.587,0.463,0.397,0.38,0.419,0.497,0.95,0.006,3,0.41,0.463,0,0,,allenra02
124,Andrei Kirilenko,31,MIN,SF,64,64,2034,0.507,9.6,0.786,0.532,0.098,0.023,0.132,0.214,0.566,0.664,0.382,0.231,0.365,0.292,0.715,0.971,0.15,79,0.083,0.4,1,0,,kirilan01
125,Tyler Zeller,23,CLE,C,77,55,2033,0.438,9.9,0.993,0.335,0.195,0.118,0.345,0.007,0.441,0.594,0.385,0.348,0.358,0,0.8,,0.066,31,0,,0,0,,zellety01
126,Michael Kidd-Gilchrist,19,CHA,SF,78,77,2025,0.458,8,0.985,0.512,0.142,0.046,0.285,0.015,0.462,0.627,0.276,0.143,0.309,0.222,0.609,0.5,0.104,58,0.333,0.333,0,0,ROY-8,kiddgmi01
127,Kevin Garnett,36,BOS,C,68,68,2022,0.496,12.5,0.981,0.171,0.198,0.216,0.396,0.019,0.504,0.724,0.417,0.484,0.463,0.125,0.767,1,0.033,27,0,,2,0,MVP-12AS,garneke01
128,Kyle Lowry,26,TOR,PG,68,52,2020,0.401,16.1,0.552,0.238,0.119,0.063,0.133,0.448,0.433,0.568,0.378,0.359,0.277,0.362,0.295,0.624,0,0,0.09,0.36,1,0,,lowryky01
129,Tyreke Evans,23,SAC,SG,65,61,2016,0.478,9.5,0.826,0.469,0.19,0.021,0.146,0.174,0.508,0.641,0.331,0.313,0.339,0.338,0.352,0.822,0.018,13,0.195,0.346,5,1,,evansty01
130,Ersan İlyasova,25,MIL,PF,73,54,2012,0.462,13.7,0.733,0.288,0.102,0.121,0.223,0.267,0.469,0.567,0.329,0.495,0.391,0.444,0.736,0.989,0.006,4,0.079,0.353,1,0,,ilyaser01
131,DeAndre Jordan,24,LAC,C,82,82,2010,0.643,2.8,1,0.701,0.277,0.014,0.008,0,0.643,0.716,0.489,0.429,0,,0.672,,0.412,179,,,0,0,,jordade01
132,Dante Cunningham,25,MIN,PF,80,9,2010,0.468,13.1,0.991,0.238,0.094,0.122,0.537,0.009,0.472,0.694,0.397,0.439,0.394,0,0.847,,0.067,39,0,,1,0,,cunnida01
133,Shawn Marion,34,DAL,PF,67,67,2010,0.514,7.7,0.894,0.357,0.375,0.138,0.025,0.106,0.538,0.703,0.429,0.421,0.471,0.315,0.741,1,0.071,45,0.685,0.34,0,0,,mariosh01
134,Corey Brewer,26,DEN,SF,82,2,2003,0.425,13.2,0.652,0.341,0.117,0.061,0.134,0.348,0.493,0.621,0.369,0.296,0.364,0.296,0.754,0.956,0.06,50,0.629,0.358,7,0,6MOY-8,breweco01
135,Tiago Splitter,28,SAS,PF,81,58,1997,0.56,3.1,0.996,0.689,0.286,0.012,0.009,0.004,0.561,0.683,0.286,0.571,0,0,0.752,,0.103,56,0,,1,0,,splitti01
136,Jameer Nelson,30,ORL,PG,56,56,1977,0.392,16.5,0.545,0.217,0.108,0.073,0.147,0.455,0.435,0.574,0.429,0.263,0.322,0.341,0.168,0.579,0,0,0.085,0.433,1,0,,nelsoja01
137,Maurice Harkless,19,ORL,SF,76,59,1974,0.461,8.5,0.793,0.551,0.131,0.05,0.06,0.207,0.51,0.63,0.284,0.25,0.118,0.274,0.623,0.969,0.137,68,0.675,0.291,2,0,,harklma01
138,Reggie Evans,32,BRK,PF,80,56,1967,0.479,3.2,1,0.697,0.249,0.034,0.019,0,0.479,0.544,0.338,0.222,0.4,,0.576,,0.031,7,,,0,0,,evansre01
139,Nikola Peković,27,MIN,C,62,62,1959,0.52,3.6,1,0.574,0.381,0.045,0.001,0,0.52,0.654,0.344,0.303,0,,0.649,,0.049,33,,,0,0,,pekovni01
140,Kendrick Perkins,28,OKC,C,78,78,1954,0.457,6.9,0.997,0.419,0.297,0.15,0.131,0.003,0.458,0.58,0.355,0.34,0.439,0,0.706,,0.118,25,0,,1,0,,perkike01
141,Mike Dunleavy,32,MIL,SF,75,3,1943,0.442,17.7,0.521,0.186,0.058,0.05,0.228,0.479,0.455,0.638,0.361,0.323,0.359,0.428,0.736,0.961,0.003,2,0.304,0.462,0,0,,dunlemi02
142,Courtney Lee,27,BOS,SG,78,39,1941,0.464,13.5,0.706,0.3,0.098,0.091,0.217,0.294,0.503,0.629,0.327,0.375,0.461,0.372,0.516,0.966,0.034,16,0.545,0.447,1,0,,leeco01
143,Larry Sanders,24,MIL,C,71,55,1937,0.506,5,0.997,0.617,0.175,0.106,0.099,0.003,0.507,0.633,0.292,0.344,0.283,0,0.676,,0.205,114,0,,0,0,DPOY-7,sandela01
144,Derrick Williams,21,MIN,PF,78,56,1916,0.43,12.3,0.751,0.378,0.087,0.074,0.212,0.249,0.463,0.603,0.191,0.397,0.347,0.332,0.736,0.969,0.102,68,0.235,0.348,1,0,,willide02
145,P.J. Tucker,27,PHO,SG,79,45,1910,0.473,9.3,0.842,0.466,0.162,0.054,0.16,0.158,0.503,0.623,0.347,0.417,0.338,0.314,0.59,0.955,0.034,14,0.686,0.313,1,0,,tuckepj01
146,Marco Belinelli,26,CHI,SG,73,27,1882,0.395,15.7,0.638,0.248,0.084,0.067,0.239,0.362,0.416,0.536,0.275,0.415,0.342,0.357,0.593,0.848,0.011,7,0.213,0.277,4,0,,belinma01
147,Caron Butler,32,LAC,SF,78,78,1879,0.424,18.3,0.542,0.118,0.072,0.099,0.253,0.458,0.454,0.588,0.404,0.451,0.407,0.388,0.718,0.977,0.029,16,0.312,0.447,0,0,,butleca01
148,Carl Landry,29,GSW,PF,81,2,1876,0.54,7.8,0.995,0.444,0.191,0.154,0.206,0.005,0.541,0.7,0.348,0.462,0.435,0.333,0.667,1,0.096,54,0.333,0,1,0,6MOY-8,landrca01
149,Marcin Gortat,28,PHO,C,61,61,1876,0.521,6.5,0.995,0.447,0.283,0.171,0.094,0.005,0.524,0.704,0.369,0.381,0.396,0,0.729,,0.087,45,0,,0,0,,gortama01
150,Anthony Davis,19,NOH,PF,64,60,1846,0.516,7.8,0.991,0.469,0.183,0.123,0.216,0.009,0.521,0.713,0.435,0.373,0.26,0,0.765,,0.209,129,0,,1,0,ROY-2,davisan02
151,Alexey Shved,24,MIN,SG,77,16,1840,0.372,16.6,0.546,0.217,0.098,0.068,0.164,0.454,0.435,0.609,0.371,0.349,0.279,0.295,0.331,0.706,0.024,15,0.087,0.48,1,0,,shvedal01
152,Markieff Morris,23,PHO,PF,82,32,1837,0.407,12.9,0.795,0.279,0.135,0.133,0.248,0.205,0.426,0.588,0.25,0.287,0.414,0.336,0.647,0.978,0.072,39,0.254,0.294,2,0,,morrima02
153,Kosta Koufos,23,DEN,C,81,81,1817,0.581,3.4,0.998,0.63,0.329,0.03,0.01,0.002,0.582,0.678,0.431,0.333,0.2,0,0.749,,0.073,35,0,,0,0,,koufoko01
154,Kawhi Leonard,21,SAS,SF,58,57,1810,0.494,12.7,0.669,0.329,0.122,0.093,0.125,0.331,0.554,0.659,0.438,0.51,0.424,0.374,0.544,0.985,0.105,47,0.695,0.43,0,0,,leonaka01
155,Jason Maxiell,29,DET,PF,72,71,1789,0.446,9.7,1,0.333,0.19,0.144,0.333,0,0.446,0.645,0.448,0.288,0.316,,0.75,,0.147,55,,,0,0,,maxieja01
156,Derrick Favors,21,UTA,PF,77,8,1787,0.482,6,0.991,0.507,0.262,0.111,0.109,0.009,0.487,0.67,0.282,0.365,0.258,0,0.606,,0.157,80,0.2,0,2,0,,favorde01
157,Shane Battier,34,MIA,SF,72,20,1786,0.42,22.1,0.127,0.058,0.041,0.017,0.011,0.873,0.348,0.524,0.2,0.333,0,0.43,0.688,0.993,0.003,1,0.585,0.459,0,0,6MOY-12,battish01
158,Dorell Wright,27,PHI,SF,79,8,1783,0.396,19,0.397,0.155,0.065,0.043,0.134,0.603,0.429,0.591,0.333,0.231,0.35,0.374,0.618,0.948,0.03,18,0.302,0.413,3,0,,wrighdo01
159,Patrick Patterson,23,2TM,PF,71,41,1775,0.512,13.1,0.788,0.212,0.205,0.143,0.228,0.212,0.546,0.742,0.461,0.472,0.486,0.386,0.739,1,0.074,43,0.765,0.426,0,0,,pattepa01
160,Patrick Patterson,23,HOU,PF,47,38,1219,0.519,12.5,0.789,0.235,0.193,0.145,0.215,0.211,0.56,0.757,0.466,0.485,0.48,0.365,0.751,1,0.081,35,0.781,0.427,0,0,,pattepa01
161,Patrick Patterson,23,SAC,PF,24,3,556,0.494,13.7,0.786,0.149,0.238,0.137,0.262,0.214,0.508,0.68,0.45,0.435,0.5,0.444,0.701,1,0.054,8,0.722,0.423,0,0,,pattepa01
162,Jerryd Bayless,24,MEM,PG,80,4,1765,0.419,16.7,0.676,0.192,0.071,0.035,0.378,0.324,0.45,0.63,0.227,0.591,0.387,0.353,0.397,0.944,0.045,25,0.274,0.455,0,0,,bayleje01
163,Kirk Hinrich,32,CHI,PG,60,60,1764,0.377,17.9,0.569,0.137,0.097,0.045,0.289,0.431,0.367,0.517,0.268,0.421,0.32,0.39,0.307,0.873,0.002,0,0.159,0.517,1,0,,hinriki01
164,Dion Waiters,21,CLE,SG,61,48,1756,0.412,12.9,0.751,0.337,0.108,0.063,0.243,0.249,0.446,0.538,0.307,0.333,0.409,0.31,0.311,0.762,0.04,29,0.177,0.25,0,0,ROY-5,waitedi01
165,Bradley Beal,19,WAS,SG,56,46,1745,0.41,16.6,0.656,0.176,0.093,0.068,0.319,0.344,0.424,0.595,0.344,0.277,0.384,0.386,0.644,0.945,0.033,22,0.373,0.5,0,0,ROY-3,bealbr01
166,Marvin Williams,26,UTA,SF,73,51,1727,0.423,15.1,0.647,0.24,0.126,0.04,0.24,0.353,0.477,0.717,0.271,0.579,0.327,0.325,0.662,0.981,0.051,23,0.428,0.31,0,0,,willima02
167,Marcus Thornton,25,SAC,SG,72,8,1726,0.429,16.9,0.51,0.186,0.115,0.058,0.151,0.49,0.484,0.701,0.416,0.333,0.325,0.372,0.576,0.887,0.001,1,0.201,0.408,1,0,,thornma01
168,Kevin Séraphin,23,WAS,C,79,8,1721,0.461,9.1,1,0.173,0.398,0.281,0.148,0,0.461,0.653,0.446,0.378,0.434,,0.664,,0.049,33,,,0,0,,serapke01
169,J.J. Barea,28,MIN,PG,74,2,1713,0.417,13.8,0.631,0.303,0.144,0.084,0.099,0.369,0.458,0.57,0.339,0.344,0.387,0.346,0.183,0.588,0,0,0.164,0.348,2,0,,bareajo01
170,Boris Diaw,30,SAS,PF,75,20,1709,0.539,11.3,0.765,0.38,0.154,0.075,0.157,0.235,0.587,0.762,0.451,0.4,0.385,0.385,0.785,0.967,0.018,6,0.269,0.429,0,0,,diawbo01
171,Jordan Crawford,24,2TM,SG,70,14,1709,0.415,15.3,0.661,0.171,0.161,0.12,0.208,0.339,0.455,0.532,0.419,0.448,0.424,0.337,0.239,0.807,0,0,0.195,0.417,3,0,6MOY-7,crawfjo02
172,Jordan Crawford,24,WAS,SG,43,12,1127,0.415,16.5,0.663,0.128,0.154,0.14,0.242,0.337,0.451,0.569,0.423,0.437,0.415,0.345,0.217,0.746,0,0,0.135,0.435,1,0,,crawfjo02
173,Jordan Crawford,24,BOS,SG,27,2,582,0.415,14.2,0.654,0.272,0.18,0.074,0.129,0.346,0.465,0.492,0.41,0.5,0.464,0.32,0.288,0.958,0,0,0.333,0.4,2,0,,crawfjo02
174,Ricky Rubio,22,MIN,PG,57,47,1691,0.36,12.9,0.821,0.317,0.089,0.091,0.323,0.179,0.374,0.448,0.239,0.319,0.355,0.293,0.196,0.852,0,0,0.13,0.5,0,0,,rubiori01
175,Carlos Delfino,30,HOU,SF,67,5,1689,0.405,20.1,0.321,0.111,0.063,0.04,0.106,0.679,0.467,0.667,0.333,0.4,0.364,0.375,0.505,0.975,0.026,16,0.29,0.426,1,0,,delfica01
176,E'Twaun Moore,23,ORL,SG,75,21,1682,0.396,16,0.671,0.137,0.164,0.115,0.254,0.329,0.424,0.573,0.541,0.304,0.322,0.34,0.376,0.91,0.008,5,0.279,0.382,0,0,,mooreet01
177,Lavoy Allen,23,PHI,C,79,37,1669,0.454,10.1,0.998,0.275,0.222,0.165,0.335,0.002,0.455,0.664,0.436,0.36,0.342,0,0.743,,0.037,16,1,0,0,0,,allenla01
178,Jodie Meeks,25,LAL,SG,78,10,1663,0.387,18.4,0.355,0.204,0.058,0.017,0.075,0.645,0.441,0.528,0.226,0.556,0.35,0.357,0.651,0.893,0.025,10,0.292,0.37,1,0,,meeksjo01
179,Dirk Nowitzki,34,DAL,PF,53,47,1661,0.471,16.3,0.784,0.077,0.069,0.312,0.327,0.216,0.487,0.625,0.38,0.463,0.5,0.414,0.586,0.985,0.007,5,0.032,0.4,0,0,,nowitdi01
180,Wayne Ellington,25,2TM,SG,78,21,1661,0.427,17.8,0.546,0.142,0.085,0.078,0.242,0.454,0.457,0.613,0.267,0.293,0.484,0.392,0.545,0.851,0.021,8,0.2,0.438,0,0,,ellinwa01
181,Wayne Ellington,25,MEM,SG,40,4,676,0.407,17.8,0.513,0.151,0.08,0.065,0.216,0.487,0.392,0.6,0.188,0.231,0.372,0.423,0.6,0.902,0.025,4,0.258,0.4,0,0,,ellinwa01
182,Wayne Ellington,25,CLE,SG,38,17,985,0.439,17.8,0.567,0.136,0.088,0.085,0.258,0.433,0.492,0.622,0.31,0.321,0.541,0.371,0.522,0.811,0.018,4,0.161,0.478,0,0,,ellinwa01
183,Nenê,30,WAS,PF,61,49,1659,0.48,7.7,0.998,0.397,0.236,0.182,0.184,0.002,0.481,0.699,0.357,0.315,0.33,0,0.582,,0.088,51,0,,0,0,,hilarne01
184,Pau Gasol,32,LAL,PF,49,42,1655,0.466,10.2,0.952,0.278,0.264,0.142,0.268,0.048,0.475,0.665,0.386,0.427,0.394,0.286,0.695,1,0.048,27,0.25,0.286,0,0,,gasolpa01
185,Ramon Sessions,26,CHA,SG,61,0,1652,0.408,9.2,0.842,0.429,0.21,0.081,0.121,0.158,0.427,0.514,0.338,0.345,0.329,0.308,0.461,0.788,0.018,12,0.206,0.273,1,0,6MOY-12,sessira01
186,Steve Novak,29,NYK,SF,81,1,1641,0.414,23.7,0.184,0.007,0.009,0.005,0.163,0.816,0.367,0.667,0.5,0,0.357,0.425,0.724,0.98,0,0,0.35,0.455,0,0,,novakst01
187,Antawn Jamison,36,LAL,PF,76,6,1636,0.464,13.3,0.595,0.308,0.193,0.031,0.063,0.405,0.535,0.655,0.405,0.278,0.472,0.361,0.765,1,0.007,3,0.279,0.385,0,0,,jamisan01
188,Ed Davis,23,2TM,PF,81,28,1631,0.539,5.7,1,0.427,0.309,0.203,0.06,0,0.539,0.689,0.45,0.439,0.276,,0.696,,0.145,65,,,0,0,,davised01
189,Ed Davis,23,TOR,C,45,24,1087,0.549,6.7,1,0.369,0.322,0.248,0.062,0,0.549,0.744,0.459,0.452,0.238,,0.715,,0.159,51,,,0,0,,davised01
190,Ed Davis,23,MEM,PF,36,4,544,0.517,4.6,1,0.566,0.28,0.098,0.056,0,0.517,0.605,0.425,0.357,0.375,,0.649,,0.112,14,,,0,0,,davised01
191,Steve Nash,38,LAL,PG,50,50,1627,0.497,15.1,0.726,0.145,0.16,0.204,0.217,0.274,0.519,0.681,0.434,0.474,0.515,0.438,0.201,0.86,0,0,0.077,0.4,1,0,,nashst01
192,Lamar Odom,33,LAC,PF,82,2,1616,0.399,11.6,0.754,0.361,0.205,0.03,0.158,0.246,0.464,0.583,0.307,0.273,0.431,0.2,0.648,0.944,0.033,10,0.211,0.158,1,0,,odomla01
193,John Wall,22,WAS,PG,49,42,1602,0.441,11.3,0.939,0.298,0.143,0.18,0.318,0.061,0.452,0.594,0.429,0.379,0.372,0.267,0.25,0.75,0.024,17,0.267,0.5,3,0,,walljo01
194,Norris Cole,24,MIA,PG,80,4,1590,0.421,12.5,0.769,0.355,0.101,0.068,0.245,0.231,0.44,0.543,0.256,0.379,0.385,0.357,0.368,0.857,0.012,4,0.48,0.319,1,0,,coleno01
195,Nick Collison,32,OKC,C,81,2,1583,0.595,6.9,0.986,0.541,0.172,0.074,0.199,0.014,0.603,0.7,0.549,0.591,0.39,0,0.79,,0.149,38,0.25,0,0,0,,collini01
196,Ben Gordon,29,CHA,SG,75,0,1560,0.408,16.4,0.616,0.176,0.122,0.064,0.253,0.384,0.421,0.545,0.366,0.347,0.38,0.387,0.376,0.761,0.001,0,0.257,0.52,0,0,,gordobe01
197,Andray Blatche,26,BRK,C,82,8,1555,0.512,7.6,0.967,0.438,0.265,0.111,0.154,0.033,0.524,0.686,0.374,0.333,0.462,0.136,0.461,0.667,0.077,49,0.318,0.286,2,0,,blatcan01
198,Michael Beasley,24,PHO,SF,75,20,1554,0.405,13.5,0.812,0.206,0.209,0.116,0.281,0.188,0.426,0.633,0.306,0.461,0.349,0.313,0.434,0.844,0.027,19,0.264,0.421,1,0,,beaslmi01
199,Eric Bledsoe,23,LAC,PG,76,12,1553,0.445,10.4,0.863,0.4,0.169,0.092,0.202,0.137,0.453,0.573,0.438,0.346,0.278,0.397,0.333,0.806,0.048,21,0.256,0.5,3,0,,bledser01
200,Elton Brand,33,DAL,C,72,18,1527,0.473,9.6,0.998,0.262,0.205,0.372,0.159,0.002,0.474,0.592,0.49,0.404,0.421,0,0.717,,0.01,5,0,,0,0,,brandel01
201,Marcus Morris,23,2TM,PF,77,23,1524,0.422,14.7,0.557,0.251,0.12,0.059,0.127,0.443,0.464,0.689,0.286,0.323,0.254,0.369,0.581,0.942,0.065,31,0.472,0.336,4,0,,morrima03
202,Marcus Morris,23,HOU,PF,54,17,1154,0.428,15.9,0.515,0.233,0.115,0.055,0.113,0.485,0.471,0.656,0.348,0.318,0.289,0.381,0.557,0.973,0.053,19,0.495,0.313,3,0,,morrima03
203,Marcus Morris,23,PHO,SF,23,6,370,0.405,13.5,0.69,0.31,0.135,0.071,0.175,0.31,0.448,0.769,0.118,0.333,0.182,0.308,0.641,0.75,0.103,12,0.359,0.5,1,0,,morrima03
204,C.J. Watson,28,BRK,PG,80,8,1521,0.418,17.1,0.534,0.179,0.089,0.065,0.2,0.466,0.424,0.524,0.244,0.4,0.424,0.411,0.471,0.886,0,0,0.393,0.464,0,0,,watsocj01
205,Jeff Taylor,23,CHA,SF,77,29,1507,0.431,13.7,0.614,0.356,0.055,0.068,0.135,0.386,0.486,0.627,0.136,0.259,0.37,0.344,0.681,0.981,0.098,35,0.403,0.419,0,0,,tayloje03
206,Alan Anderson,30,TOR,SF,65,2,1495,0.383,16.7,0.537,0.148,0.14,0.107,0.143,0.463,0.426,0.681,0.372,0.409,0.227,0.333,0.447,0.853,0.008,5,0.323,0.359,0,0,,anderal01
207,Josh McRoberts,25,2TM,PF,67,22,1487,0.455,11.6,0.755,0.402,0.12,0.047,0.187,0.245,0.51,0.616,0.366,0.563,0.359,0.286,0.72,0.958,0.131,42,0.333,0.429,0,0,,mcrobjo01
208,Josh McRoberts,25,ORL,PF,41,3,685,0.392,13.5,0.641,0.333,0.098,0.052,0.157,0.359,0.439,0.49,0.333,0.375,0.417,0.309,0.721,0.941,0.085,13,0.345,0.526,0,0,,mcrobjo01
209,Josh McRoberts,25,CHA,PF,26,19,802,0.505,9.6,0.847,0.458,0.137,0.042,0.211,0.153,0.553,0.69,0.385,0.75,0.325,0.241,0.719,1,0.168,29,0.31,0.222,0,0,,mcrobjo01
210,Gary Neal,28,SAS,SG,68,17,1484,0.412,18.5,0.58,0.052,0.129,0.126,0.273,0.42,0.454,0.484,0.455,0.533,0.411,0.355,0.548,0.798,0.002,1,0.167,0.405,0,0,,nealga01
211,Jonas Valančiūnas,20,TOR,C,62,57,1482,0.557,5.9,1,0.451,0.339,0.107,0.104,0,0.557,0.697,0.46,0.436,0.395,,0.578,,0.153,52,,,0,0,ROY-9,valanjo01
212,Trevor Ariza,27,WAS,SF,56,15,1471,0.417,15.9,0.537,0.273,0.058,0.053,0.153,0.463,0.463,0.593,0.192,0.208,0.42,0.364,0.634,0.961,0.038,17,0.407,0.471,0,0,DPOY-17,arizatr01
213,Taj Gibson,27,CHI,PF,65,5,1459,0.485,7.9,0.991,0.435,0.188,0.17,0.197,0.009,0.49,0.656,0.373,0.413,0.299,0,0.766,,0.127,54,0.25,0,0,0,,gibsota01
214,Beno Udrih,30,2TM,SG,66,9,1457,0.441,15.2,0.786,0.147,0.09,0.254,0.294,0.214,0.471,0.586,0.465,0.455,0.429,0.333,0.381,0.735,0,0,0.275,0.286,2,0,,udrihbe01
215,Beno Udrih,30,MIL,SG,39,0,719,0.475,15.4,0.794,0.113,0.084,0.294,0.303,0.206,0.529,0.63,0.45,0.529,0.514,0.265,0.54,0.846,0,0,0.347,0.294,0,0,,udrihbe01
216,Beno Udrih,30,ORL,PG,27,9,738,0.408,15,0.777,0.181,0.097,0.214,0.286,0.223,0.411,0.558,0.478,0.353,0.338,0.396,0.171,0.667,0,0,0.208,0.273,2,0,,udrihbe01
217,Shaun Livingston,27,2TM,PG,66,16,1455,0.48,10.9,0.988,0.251,0.188,0.396,0.153,0.012,0.485,0.701,0.4,0.416,0.415,0,0.53,,0.069,21,0.5,0,0,0,,livinsh01
218,Shaun Livingston,27,WAS,PG,17,4,320,0.364,12.7,0.955,0.167,0.106,0.318,0.364,0.045,0.381,0.545,0.286,0.333,0.375,0,0.417,,0.03,2,0.333,0,0,0,,livinsh01
219,Shaun Livingston,27,CLE,PG,49,12,1135,0.507,9.1,0.996,0.271,0.207,0.414,0.104,0.004,0.509,0.724,0.414,0.431,0.448,0,0.549,,0.079,19,1,0,0,0,,livinsh01
220,Avery Bradley,22,BOS,PG,50,50,1435,0.402,13.9,0.736,0.295,0.069,0.067,0.305,0.264,0.432,0.482,0.273,0.313,0.445,0.317,0.487,0.95,0.019,8,0.825,0.337,0,0,DPOY-12,bradlav01
221,JaVale McGee,25,DEN,C,79,0,1433,0.575,3.9,0.998,0.647,0.237,0.078,0.036,0.002,0.574,0.704,0.352,0.366,0.158,1,0.689,1,0.37,175,0,,0,0,,mcgeeja01
222,Byron Mullens,23,CHA,PF,53,41,1428,0.385,15.9,0.631,0.181,0.107,0.146,0.197,0.369,0.425,0.618,0.4,0.354,0.315,0.317,0.623,0.955,0.057,28,0.183,0.474,0,0,,mulleby01
223,Rajon Rondo,26,BOS,PG,38,38,1423,0.484,10.7,0.892,0.363,0.176,0.069,0.284,0.108,0.513,0.598,0.427,0.313,0.508,0.24,0.23,0.417,0.006,3,0.1,0.2,0,0,AS,rondora01
224,Devin Harris,29,ATL,SG,58,34,1421,0.438,16.3,0.481,0.273,0.081,0.032,0.095,0.519,0.549,0.678,0.472,0.357,0.31,0.335,0.299,0.792,0,0,0.135,0.419,1,0,,harride01
225,Austin Rivers,20,NOH,SG,61,26,1418,0.372,11,0.779,0.31,0.285,0.092,0.092,0.221,0.385,0.488,0.306,0.389,0.278,0.326,0.171,0.964,0,0,0.279,0.375,1,0,,riverau01
226,Mo Williams,30,UTA,PG,46,46,1418,0.43,15.6,0.711,0.176,0.118,0.133,0.283,0.289,0.449,0.596,0.365,0.423,0.404,0.383,0.294,0.763,0,0,0.182,0.357,1,0,,willima01
227,Udonis Haslem,32,MIA,PF,75,59,1414,0.514,9.1,1,0.418,0.088,0.183,0.311,0,0.514,0.724,0.227,0.348,0.41,,0.86,,0.088,19,,,0,0,,hasleud01
228,Nick Young,27,PHI,SG,59,17,1411,0.413,17.4,0.613,0.12,0.068,0.146,0.279,0.387,0.449,0.646,0.351,0.532,0.344,0.357,0.604,0.867,0.024,13,0.324,0.25,0,0,,youngni01
229,Keith Bogans,32,BRK,SG,74,23,1408,0.38,21.9,0.137,0.067,0.025,0.004,0.042,0.863,0.615,0.737,0.571,1,0.417,0.343,0.542,0.988,0,0,0.665,0.35,2,0,,boganke01
230,Shannon Brown,27,PHO,SG,59,22,1402,0.42,14.3,0.753,0.306,0.067,0.061,0.319,0.247,0.467,0.663,0.316,0.343,0.335,0.277,0.443,0.718,0.063,32,0.213,0.433,3,0,,brownsh01
231,Manu Ginóbili,35,SAS,SG,60,0,1393,0.425,15,0.564,0.276,0.119,0.071,0.098,0.436,0.48,0.651,0.344,0.316,0.283,0.353,0.479,0.807,0.015,6,0.187,0.477,3,0,6MOY-8,ginobma01
232,Tyler Hansbrough,27,IND,PF,81,8,1366,0.432,7.1,0.993,0.464,0.233,0.084,0.211,0.007,0.436,0.577,0.337,0.176,0.337,0,0.528,,0.093,32,0,,0,0,,hansbty01
233,C.J. Miles,25,CLE,SF,65,13,1364,0.415,18,0.466,0.156,0.112,0.055,0.142,0.534,0.451,0.594,0.319,0.412,0.414,0.384,0.55,0.96,0.036,17,0.201,0.409,1,0,,milescj01
234,Chris Kaman,30,DAL,C,66,52,1363,0.507,9.5,0.998,0.271,0.225,0.276,0.227,0.002,0.508,0.629,0.446,0.429,0.521,0,0.655,,0.023,13,0,,0,0,,kamanch01
235,Earl Clark,25,LAL,PF,59,36,1363,0.44,13.9,0.731,0.301,0.085,0.062,0.282,0.269,0.479,0.629,0.364,0.375,0.376,0.337,0.756,1,0.111,39,0.25,0.385,0,0,,clarkea01
236,Jae Crowder,22,DAL,SF,78,16,1353,0.384,17.9,0.477,0.177,0.071,0.038,0.191,0.523,0.446,0.677,0.231,0.286,0.343,0.328,0.667,0.937,0.016,5,0.224,0.488,3,0,,crowdja01
237,Luc Mbah a Moute,26,MIL,SF,58,45,1326,0.401,8.9,0.902,0.467,0.135,0.061,0.239,0.098,0.406,0.477,0.373,0.174,0.344,0.351,0.667,1,0.024,8,0.838,0.355,0,0,,mbahalu01
238,Brian Roberts,27,NOH,PG,78,5,1324,0.417,16.3,0.701,0.139,0.166,0.102,0.294,0.299,0.43,0.465,0.471,0.442,0.387,0.386,0.299,0.508,0,0,0.118,0.333,3,0,,roberbr01
239,Ian Mahinmi,26,IND,C,80,2,1322,0.453,8.7,0.994,0.413,0.213,0.07,0.298,0.006,0.456,0.647,0.329,0.217,0.337,0,0.698,,0.116,35,0,,2,0,,mahinia01
240,Ekpe Udoh,25,MIL,C,76,9,1312,0.435,6.2,0.996,0.424,0.346,0.16,0.067,0.004,0.437,0.579,0.301,0.349,0.444,0,0.615,,0.048,13,0,,0,0,,udohek01
241,Marreese Speights,25,2TM,C,79,3,1300,0.445,10,0.983,0.32,0.209,0.139,0.315,0.017,0.448,0.545,0.279,0.395,0.484,0.3,0.732,1,0.062,29,0.4,0.5,2,0,,speigma01
