Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
120,JaVale McGee,23,WAS,C,79,75,2193,0.55,4.2,0.995,0.57,0.323,0.076,0.026,0.005,0.552,0.683,0.426,0.239,0.188,0,0.536,,0.268,155,0,,0,0,DPOY-19,mcgeeja01
121,James Harden,21,OKC,SG,82,5,2189,0.436,15.4,0.526,0.3,0.073,0.026,0.127,0.474,0.514,0.624,0.28,0.444,0.402,0.349,0.422,0.823,0.07,46,0.182,0.356,1,0,6MOY-7,hardeja01
122,Rodney Stuckey,24,DET,PG,70,54,2183,0.439,9.7,0.891,0.403,0.169,0.116,0.203,0.109,0.457,0.565,0.364,0.375,0.369,0.289,0.359,0.692,0.008,7,0.278,0.24,4,0,,stuckro01
123,Andray Blatche,24,WAS,PF,64,63,2172,0.445,8.9,0.981,0.354,0.228,0.17,0.229,0.019,0.449,0.673,0.28,0.356,0.342,0.222,0.555,1,0.041,37,0.222,0,0,0,,blatcan01
124,Brandon Jennings,21,MIL,PG,63,61,2169,0.39,14.2,0.673,0.256,0.149,0.109,0.159,0.327,0.422,0.519,0.355,0.366,0.367,0.323,0.24,0.735,0.006,5,0.106,0.438,3,0,,jennibr01
125,Luke Ridnour,29,MIN,PG,71,66,2159,0.468,15.3,0.73,0.153,0.162,0.12,0.295,0.27,0.479,0.5,0.427,0.573,0.458,0.44,0.252,0.444,0,0,0.234,0.535,0,0,,ridnolu01
126,Kirk Hinrich,30,2TM,PG,72,51,2157,0.446,17.7,0.698,0.116,0.114,0.096,0.372,0.302,0.467,0.639,0.493,0.467,0.405,0.399,0.3,0.853,0,0,0.186,0.429,1,0,,hinriki01
127,Kirk Hinrich,30,WAS,SG,48,29,1471,0.452,16.2,0.744,0.128,0.139,0.1,0.377,0.256,0.475,0.679,0.508,0.5,0.388,0.384,0.29,0.767,0,0,0.152,0.412,0,0,,hinriki01
128,Kirk Hinrich,30,ATL,PG,24,22,686,0.432,19.2,0.589,0.086,0.054,0.086,0.362,0.411,0.44,0.5,0.4,0.375,0.448,0.421,0.333,0.969,0,0,0.237,0.444,1,0,,hinriki01
129,Tim Duncan,34,SAS,C,76,76,2156,0.5,9,0.995,0.254,0.347,0.185,0.209,0.005,0.502,0.742,0.433,0.355,0.457,0,0.585,,0.043,32,0,,0,0,DPOY-17AS,duncati01
130,Rudy Gay,24,MEM,SF,54,54,2152,0.471,12.9,0.834,0.221,0.18,0.193,0.241,0.166,0.486,0.672,0.41,0.452,0.397,0.396,0.315,0.842,0.082,62,0.188,0.444,4,0,,gayru01
131,George Hill,24,SAS,PG,76,5,2148,0.453,14,0.678,0.212,0.19,0.114,0.163,0.322,0.49,0.604,0.475,0.472,0.369,0.377,0.405,0.818,0.011,5,0.613,0.416,1,0,6MOY-8,hillge01
132,Jared Dudley,25,PHO,SF,82,15,2140,0.477,15.2,0.598,0.254,0.081,0.081,0.181,0.402,0.519,0.675,0.333,0.333,0.465,0.415,0.61,0.99,0.019,12,0.36,0.418,0,0,,dudleja01
133,Thaddeus Young,22,PHI,PF,82,1,2135,0.541,7.3,0.974,0.468,0.235,0.089,0.183,0.026,0.548,0.735,0.397,0.307,0.381,0.273,0.662,0.833,0.105,84,0.273,0.167,1,0,6MOY-3,youngth01
134,Ramon Sessions,24,CLE,PG,81,38,2133,0.466,8,0.981,0.443,0.227,0.102,0.209,0.019,0.472,0.578,0.352,0.354,0.432,0.2,0.284,0.333,0.028,17,0.067,0,0,0,,sessira01
135,Ben Gordon,27,DET,SG,82,27,2131,0.44,17.1,0.655,0.148,0.082,0.066,0.358,0.345,0.46,0.579,0.381,0.373,0.446,0.402,0.487,0.692,0.004,3,0.372,0.465,1,0,,gordobe01
136,Eric Gordon,22,LAC,SG,56,56,2112,0.45,13.4,0.693,0.278,0.199,0.054,0.162,0.307,0.488,0.663,0.365,0.412,0.364,0.364,0.455,0.858,0.04,35,0.072,0.381,2,0,,gordoer01
137,Tyreke Evans,21,SAC,SG,57,53,2107,0.409,10.9,0.841,0.308,0.257,0.061,0.215,0.159,0.432,0.624,0.304,0.368,0.328,0.291,0.221,0.674,0.011,10,0.047,0.571,1,1,,evansty01
138,Danilo Gallinari,22,2TM,SF,62,60,2104,0.414,15.5,0.542,0.231,0.111,0.045,0.155,0.458,0.467,0.662,0.31,0.276,0.343,0.352,0.537,0.942,0.081,45,0.225,0.333,1,0,,gallida01
139,Danilo Gallinari,22,NYK,PF,48,48,1671,0.415,16.5,0.53,0.206,0.118,0.043,0.163,0.47,0.474,0.724,0.283,0.227,0.361,0.347,0.523,0.952,0.077,36,0.226,0.333,0,0,,gallida01
140,Danilo Gallinari,22,DEN,SF,14,12,433,0.412,14.6,0.588,0.328,0.084,0.053,0.122,0.412,0.442,0.512,0.455,0.429,0.25,0.37,0.588,0.9,0.099,9,0.222,0.333,1,0,,gallida01
141,Ty Lawson,23,DEN,PG,80,31,2103,0.503,10.9,0.751,0.426,0.142,0.063,0.121,0.249,0.536,0.635,0.357,0.488,0.422,0.404,0.227,0.942,0.003,1,0.251,0.558,2,1,6MOY-11,lawsoty01
142,José Calderón,29,TOR,PG,68,55,2102,0.44,16.1,0.738,0.206,0.039,0.091,0.403,0.262,0.466,0.61,0.348,0.426,0.413,0.365,0.185,0.772,0,0,0.128,0.3,0,0,,caldejo01
143,Raja Bell,34,UTA,SG,68,63,2097,0.409,19.2,0.587,0.084,0.041,0.062,0.4,0.413,0.449,0.795,0.263,0.414,0.401,0.352,0.821,0.985,0.002,1,0.358,0.391,0,0,,bellra01
144,Ryan Gomes,28,LAC,SF,76,62,2095,0.41,18.1,0.582,0.129,0.059,0.075,0.319,0.418,0.459,0.615,0.433,0.368,0.422,0.341,0.763,0.986,0.004,2,0.545,0.374,2,0,,gomesry01
145,Luc Mbah a Moute,24,MIL,PF,79,52,2093,0.463,8.2,0.984,0.512,0.084,0.107,0.28,0.016,0.47,0.575,0.25,0.435,0.358,0,0.707,,0.03,12,0.571,0,1,0,,mbahalu01
146,Anthony Parker,35,CLE,SF,72,65,2091,0.399,18.5,0.589,0.058,0.085,0.136,0.31,0.411,0.412,0.688,0.34,0.267,0.444,0.379,0.56,0.872,0.005,3,0.374,0.424,0,0,,parkean01
147,Chuck Hayes,27,HOU,C,74,63,2079,0.527,3.4,0.996,0.644,0.333,0.019,0,0.004,0.529,0.611,0.39,0.222,,0,0.607,,0.002,1,0.5,0,1,0,DPOY-12,hayesch01
148,Wesley Johnson,23,MIN,SG,79,63,2069,0.397,18.5,0.576,0.12,0.062,0.07,0.324,0.424,0.427,0.659,0.262,0.396,0.38,0.356,0.595,0.845,0.047,27,0.246,0.394,0,0,,johnswe01
149,Jodie Meeks,23,PHI,SG,74,64,2062,0.425,18.7,0.389,0.163,0.054,0.067,0.105,0.611,0.468,0.602,0.323,0.395,0.383,0.397,0.779,0.978,0.007,4,0.25,0.425,1,0,,meeksjo01
150,Kris Humphries,25,NJN,PF,74,44,2061,0.527,6.4,0.998,0.472,0.256,0.148,0.123,0.002,0.527,0.687,0.389,0.326,0.444,0,0.723,,0.178,99,0,,1,0,,humphkr01
151,Tyson Chandler,28,DAL,C,74,74,2059,0.654,3.8,1,0.727,0.155,0.025,0.093,0,0.654,0.73,0.429,0.7,0.421,,0.744,,0.337,129,,,0,0,DPOY-3,chandty01
152,Vince Carter,34,2TM,SG,73,63,2051,0.437,14.6,0.64,0.227,0.143,0.101,0.169,0.36,0.479,0.644,0.433,0.344,0.377,0.361,0.33,0.922,0.045,36,0.302,0.443,3,0,,cartevi01
153,Vince Carter,34,ORL,SG,22,22,664,0.47,13.7,0.707,0.278,0.158,0.105,0.165,0.293,0.521,0.649,0.476,0.5,0.364,0.346,0.204,0.852,0.041,10,0.295,0.478,1,0,,cartevi01
154,Vince Carter,34,PHO,SG,51,41,1387,0.422,15.5,0.611,0.205,0.136,0.099,0.171,0.389,0.458,0.641,0.412,0.274,0.383,0.366,0.4,0.944,0.046,26,0.305,0.432,2,0,,cartevi01
155,Thabo Sefolosha,26,OKC,SG,79,79,2049,0.471,12.5,0.694,0.36,0.105,0.039,0.189,0.306,0.558,0.675,0.371,0.692,0.413,0.275,0.628,0.929,0.072,22,0.539,0.255,0,0,DPOY-21,sefolth01
156,DeAndre Jordan,22,LAC,C,80,66,2047,0.686,2.1,0.997,0.806,0.185,0.003,0.003,0.003,0.688,0.745,0.46,0,0,0,0.667,,0.513,158,0,,0,0,,jordade01
157,Nick Young,25,WAS,SG,64,40,2034,0.441,16.7,0.71,0.105,0.083,0.183,0.339,0.29,0.462,0.622,0.372,0.433,0.451,0.387,0.502,0.943,0.022,18,0.402,0.422,1,0,,youngni01
158,Marcin Gortat,26,2TM,C,80,14,2032,0.561,6,0.993,0.439,0.323,0.148,0.083,0.007,0.563,0.743,0.4,0.494,0.36,0.25,0.769,1,0.111,60,0,,1,0,6MOY-9,gortama01
159,Marcin Gortat,26,ORL,C,25,2,396,0.543,5.6,1,0.457,0.321,0.16,0.062,0,0.543,0.73,0.346,0.462,0.4,,0.659,,0.074,6,,,0,0,,gortama01
160,Marcin Gortat,26,PHO,C,55,12,1636,0.563,6.3,0.992,0.437,0.324,0.146,0.086,0.008,0.566,0.746,0.408,0.5,0.356,0.25,0.785,1,0.117,54,0,,1,0,,gortama01
161,Carl Landry,27,2TM,PF,76,26,2008,0.502,9.5,0.994,0.284,0.268,0.169,0.274,0.006,0.505,0.785,0.457,0.362,0.351,0,0.525,,0.073,49,0.25,0,2,0,,landrca01
162,Carl Landry,27,SAC,PF,53,16,1406,0.492,9.6,0.994,0.281,0.273,0.153,0.287,0.006,0.495,0.794,0.417,0.392,0.331,0,0.496,,0.074,35,0.333,0,2,0,,landrca01
163,Carl Landry,27,NOH,PF,23,10,602,0.527,9.4,0.995,0.291,0.256,0.207,0.241,0.005,0.53,0.763,0.558,0.31,0.408,0,0.589,,0.069,14,0,,0,0,,landrca01
164,Andrei Kirilenko,29,UTA,SF,64,62,1999,0.467,11.2,0.819,0.428,0.111,0.026,0.255,0.181,0.489,0.629,0.367,0.286,0.326,0.367,0.696,0.972,0.133,68,0.153,0.533,0,0,,kirilan01
165,Brandon Bass,25,ORL,PF,76,51,1980,0.515,10.4,0.997,0.298,0.132,0.236,0.332,0.003,0.516,0.682,0.388,0.421,0.486,0,0.657,,0.138,81,0,,0,0,,bassbr01
166,Toney Douglas,24,NYK,SG,81,9,1971,0.416,17.1,0.493,0.18,0.113,0.086,0.114,0.507,0.46,0.618,0.353,0.385,0.372,0.373,0.339,0.692,0,0,0.214,0.366,3,0,6MOY-14,douglto01
167,C.J. Miles,23,UTA,SF,78,19,1969,0.407,15.3,0.623,0.207,0.161,0.076,0.179,0.377,0.459,0.683,0.352,0.294,0.366,0.322,0.525,0.908,0.04,31,0.139,0.298,4,0,,milescj01
168,J.R. Smith,25,DEN,SF,79,6,1968,0.435,16.6,0.594,0.195,0.122,0.045,0.232,0.406,0.466,0.601,0.24,0.257,0.511,0.39,0.318,0.847,0.045,32,0.204,0.308,6,0,6MOY-10,smithjr01
169,Marco Belinelli,24,NOH,SG,80,69,1957,0.437,18.3,0.531,0.132,0.068,0.072,0.259,0.469,0.458,0.604,0.298,0.4,0.441,0.414,0.756,0.955,0.01,7,0.346,0.411,2,2,,belinma01
170,Samuel Dalembert,29,SAC,C,80,46,1938,0.473,7.5,0.996,0.362,0.3,0.199,0.136,0.004,0.474,0.59,0.371,0.478,0.39,0,0.575,,0.113,57,0,,0,0,,dalemsa01
171,Carlos Boozer,29,CHI,C,59,59,1882,0.51,7.4,1,0.383,0.269,0.206,0.142,0,0.51,0.673,0.405,0.448,0.358,,0.647,,0.045,32,,,0,0,,boozeca01
172,O.J. Mayo,23,MEM,SG,71,17,1869,0.407,16.6,0.647,0.153,0.127,0.08,0.286,0.353,0.431,0.605,0.358,0.433,0.369,0.364,0.534,0.917,0.011,8,0.307,0.407,5,0,6MOY-11,mayooj01
173,Daniel Gibson,24,CLE,SG,67,15,1865,0.4,17.3,0.556,0.145,0.136,0.064,0.211,0.444,0.398,0.427,0.344,0.429,0.403,0.403,0.301,0.822,0,0,0.154,0.467,2,0,,gibsoda01
174,Marvin Williams,24,ATL,SF,65,52,1865,0.458,13.6,0.795,0.257,0.14,0.073,0.326,0.205,0.489,0.667,0.387,0.231,0.451,0.336,0.684,1,0.032,17,0.545,0.383,1,0,,willima02
175,Anthony Morrow,25,NJN,SG,58,47,1856,0.45,17.7,0.581,0.081,0.115,0.163,0.223,0.419,0.469,0.5,0.451,0.455,0.478,0.423,0.509,0.945,0,0,0.373,0.402,0,0,,morroan01
176,Amir Johnson,23,TOR,PF,72,54,1853,0.568,6.2,0.998,0.564,0.212,0.026,0.196,0.002,0.569,0.699,0.381,0.231,0.443,0,0.641,,0.145,67,1,0,0,0,,johnsam01
177,Antawn Jamison,34,CLE,PF,56,38,1842,0.427,14.5,0.7,0.164,0.239,0.094,0.203,0.3,0.462,0.681,0.445,0.317,0.371,0.346,0.792,0.978,0.007,6,0.163,0.326,0,0,,jamisan01
178,Eric Bledsoe,21,LAC,PG,81,25,1841,0.424,11.9,0.761,0.337,0.198,0.058,0.169,0.239,0.47,0.61,0.333,0.393,0.378,0.276,0.253,0.875,0.033,12,0.328,0.237,3,0,,bledser01
179,Rashard Lewis,31,2TM,PF,57,52,1824,0.433,16.2,0.581,0.125,0.174,0.136,0.146,0.419,0.488,0.685,0.406,0.38,0.518,0.357,0.545,0.989,0.012,7,0.393,0.438,0,0,,lewisra02
180,Rashard Lewis,31,ORL,PF,25,25,810,0.419,16.4,0.556,0.107,0.17,0.144,0.133,0.444,0.46,0.69,0.478,0.41,0.306,0.367,0.507,1,0.015,4,0.492,0.441,0,0,,lewisra02
181,Rashard Lewis,31,WAS,SF,32,27,1014,0.446,15.9,0.603,0.141,0.176,0.128,0.157,0.397,0.511,0.682,0.345,0.35,0.673,0.347,0.573,0.977,0.01,3,0.298,0.432,0,0,,lewisra02
182,Rudy Fernández,25,POR,SG,78,3,1821,0.37,18.9,0.372,0.155,0.059,0.052,0.106,0.628,0.453,0.64,0.206,0.3,0.393,0.321,0.392,0.879,0.017,8,0.252,0.363,1,0,,fernaru01
183,Evan Turner,22,PHI,SG,78,14,1797,0.425,12.6,0.917,0.197,0.17,0.233,0.318,0.083,0.435,0.663,0.356,0.366,0.387,0.318,0.498,0.714,0.023,12,0.341,0.4,2,0,,turneev01
184,Jordan Farmar,24,NJN,PG,73,18,1796,0.392,16.2,0.533,0.22,0.117,0.046,0.151,0.467,0.421,0.601,0.263,0.267,0.327,0.359,0.199,0.615,0.009,4,0.207,0.365,1,0,,farmajo01
185,Gilbert Arenas,29,2TM,PG,70,16,1796,0.366,18.3,0.554,0.123,0.109,0.08,0.243,0.446,0.423,0.533,0.35,0.458,0.388,0.297,0.227,0.742,0,0,0.083,0.259,4,0,,arenagi01
186,Gilbert Arenas,29,WAS,PG,21,14,726,0.394,18.7,0.561,0.097,0.094,0.076,0.294,0.439,0.449,0.656,0.258,0.48,0.433,0.324,0.301,0.809,0,0,0.062,0.222,1,0,,arenagi01
187,Gilbert Arenas,29,ORL,PG,49,2,1070,0.344,18,0.55,0.144,0.121,0.084,0.2,0.45,0.401,0.466,0.408,0.441,0.333,0.275,0.157,0.68,0,0,0.099,0.278,3,0,,arenagi01
188,Mo Williams,28,2TM,PG,58,56,1788,0.399,16.9,0.666,0.138,0.14,0.1,0.288,0.334,0.436,0.535,0.402,0.438,0.405,0.324,0.274,0.696,0,0,0.111,0.333,3,0,,willima01
189,Mo Williams,28,CLE,PG,36,34,1065,0.385,16,0.706,0.149,0.152,0.106,0.299,0.294,0.436,0.522,0.414,0.408,0.413,0.265,0.261,0.667,0,0,0.081,0.455,2,0,,willima01
190,Mo Williams,28,LAC,PG,22,22,723,0.422,17.7,0.597,0.119,0.119,0.09,0.269,0.403,0.438,0.563,0.375,0.5,0.389,0.398,0.3,0.721,0,0,0.148,0.25,1,0,,willima01
191,Ronnie Brewer,25,CHI,SG,81,1,1781,0.48,10.7,0.937,0.422,0.082,0.08,0.354,0.063,0.498,0.667,0.343,0.382,0.358,0.222,0.724,1,0.101,40,0.37,0.3,3,0,,brewero02
192,Marcus Thornton,23,2TM,SG,73,23,1775,0.434,14.2,0.703,0.224,0.19,0.089,0.2,0.297,0.462,0.624,0.373,0.403,0.391,0.367,0.408,0.761,0.02,12,0.183,0.477,5,0,,thornma01
193,Marcus Thornton,23,NOH,SG,46,0,745,0.41,14,0.722,0.222,0.183,0.102,0.216,0.278,0.423,0.541,0.344,0.412,0.375,0.376,0.461,0.8,0.018,4,0.183,0.412,1,0,,thornma01
194,Marcus Thornton,23,SAC,SG,27,23,1030,0.45,14.4,0.689,0.226,0.195,0.08,0.188,0.311,0.491,0.682,0.391,0.395,0.404,0.361,0.375,0.736,0.021,8,0.184,0.519,4,0,,thornma01
195,Keyon Dooling,30,MIL,PG,80,22,1757,0.397,18.1,0.549,0.123,0.085,0.089,0.252,0.451,0.439,0.656,0.341,0.5,0.344,0.346,0.352,0.852,0.013,6,0.338,0.367,1,0,,doolike01
196,Brandon Rush,25,IND,SG,67,21,1754,0.421,17.2,0.567,0.167,0.083,0.076,0.241,0.433,0.425,0.651,0.209,0.462,0.331,0.417,0.492,0.946,0.033,17,0.345,0.429,1,0,,rushbr01
197,Jason Thompson,24,SAC,PF,75,39,1748,0.507,8,0.994,0.346,0.33,0.103,0.215,0.006,0.51,0.724,0.415,0.364,0.383,0,0.668,,0.075,37,0,,0,0,,thompja02
198,Lou Williams,24,PHI,SG,75,0,1747,0.406,15.4,0.682,0.186,0.15,0.104,0.242,0.318,0.434,0.628,0.311,0.373,0.385,0.348,0.349,0.614,0.019,12,0.182,0.391,2,0,6MOY-6,willilo02
199,Taj Gibson,25,CHI,PF,80,19,1742,0.466,9.2,0.984,0.386,0.175,0.169,0.253,0.016,0.472,0.644,0.352,0.365,0.362,0.125,0.695,0,0.137,61,0.25,0,2,0,,gibsota01
200,Chase Budinger,22,HOU,SF,78,22,1738,0.425,15,0.582,0.25,0.125,0.049,0.159,0.418,0.497,0.665,0.378,0.281,0.394,0.325,0.742,0.989,0.058,36,0.314,0.384,0,0,,budinch01
201,DeJuan Blair,21,SAS,PF,81,65,1734,0.501,4.4,0.997,0.563,0.326,0.091,0.017,0.003,0.503,0.622,0.374,0.264,0.3,0,0.692,,0.055,26,0,,0,0,,blairde01
202,Courtney Lee,25,HOU,SG,81,1,1723,0.439,14.5,0.698,0.233,0.123,0.104,0.238,0.302,0.453,0.634,0.338,0.45,0.336,0.408,0.522,0.972,0.04,21,0.31,0.389,0,0,,leeco01
203,Jarrett Jack,27,2TM,SG,83,15,1722,0.408,13.2,0.83,0.148,0.226,0.204,0.253,0.17,0.429,0.606,0.361,0.4,0.41,0.306,0.203,0.879,0.003,2,0.306,0.333,3,0,,jackja01
204,Jarrett Jack,27,TOR,PG,13,13,347,0.393,12.6,0.803,0.23,0.197,0.197,0.18,0.197,0.449,0.536,0.417,0.542,0.273,0.167,0.159,0.5,0.008,1,0.208,0.2,0,0,,jackja01
205,Jarrett Jack,27,NOH,SG,70,2,1375,0.412,13.8,0.837,0.128,0.233,0.206,0.27,0.163,0.425,0.636,0.35,0.368,0.432,0.345,0.213,0.931,0.002,1,0.333,0.357,3,0,,jackja01
206,Spencer Hawes,22,PHI,C,81,81,1718,0.465,10.1,0.935,0.312,0.236,0.16,0.227,0.065,0.48,0.621,0.425,0.33,0.45,0.243,0.714,1,0.053,27,0.189,0.143,2,0,,hawessp01
207,Kwame Brown,28,CHA,C,66,50,1714,0.517,4.4,1,0.573,0.28,0.133,0.013,0,0.517,0.637,0.371,0.34,0.2,,0.742,,0.112,38,,,0,0,,brownkw01
208,Omri Casspi,22,SAC,SF,71,27,1702,0.412,15.9,0.548,0.198,0.159,0.059,0.132,0.452,0.445,0.685,0.345,0.188,0.319,0.372,0.714,0.967,0.049,27,0.344,0.459,3,0,,casspom01
209,Tracy McGrady,31,DET,SG,72,39,1686,0.442,13.9,0.829,0.241,0.111,0.113,0.364,0.171,0.462,0.661,0.368,0.362,0.39,0.341,0.35,0.867,0.045,22,0.057,0.6,2,0,,mcgratr01
210,Darko Miličić,25,MIN,C,69,69,1686,0.469,5,1,0.327,0.614,0.057,0.002,0,0.469,0.635,0.406,0.182,1,,0.509,,0.062,36,,,0,0,,milicda01
211,Gary Neal,26,SAS,SG,80,1,1685,0.451,18.2,0.513,0.044,0.161,0.158,0.149,0.487,0.481,0.679,0.441,0.52,0.426,0.419,0.532,0.814,0,0,0.256,0.456,2,0,ROY-5,nealga01
212,Mike Dunleavy,30,IND,SG,61,44,1683,0.462,18,0.512,0.165,0.067,0.06,0.219,0.488,0.519,0.663,0.543,0.323,0.456,0.402,0.761,0.971,0.004,2,0.197,0.48,0,0,,dunlemi02
213,Willie Green,29,NOH,SG,77,13,1674,0.443,15.6,0.745,0.107,0.177,0.149,0.312,0.255,0.476,0.692,0.417,0.462,0.442,0.348,0.569,0.944,0.005,2,0.4,0.371,2,0,,greenwi01
214,J.J. Barea,26,DAL,PG,81,2,1669,0.439,12.4,0.709,0.308,0.197,0.089,0.114,0.291,0.476,0.63,0.344,0.379,0.365,0.349,0.119,0.591,0,0,0.116,0.364,1,0,,bareajo01
215,Charlie Villanueva,26,DET,PF,76,11,1666,0.442,16.2,0.544,0.181,0.162,0.113,0.088,0.456,0.488,0.625,0.426,0.438,0.387,0.387,0.617,0.984,0.035,20,0.226,0.329,4,0,,villach01
216,Al Harrington,30,DEN,PF,73,3,1665,0.416,15.2,0.514,0.289,0.098,0.047,0.08,0.486,0.473,0.59,0.333,0.313,0.315,0.357,0.494,0.966,0.03,18,0.271,0.36,0,0,,harrial01
217,Gerald Henderson,23,CHA,SG,68,30,1661,0.454,12.5,0.937,0.274,0.121,0.111,0.432,0.063,0.472,0.647,0.261,0.413,0.435,0.194,0.671,0.857,0.072,37,0.444,0.25,1,0,,hendege02
218,Kyle Korver,29,CHI,SG,82,0,1649,0.434,21.1,0.481,0.031,0.018,0.061,0.372,0.519,0.455,0.706,0.2,0.324,0.469,0.415,0.869,0.95,0.002,1,0.253,0.438,0,0,,korveky01
219,Baron Davis,31,2TM,PG,58,44,1649,0.417,15.4,0.655,0.231,0.193,0.114,0.117,0.345,0.458,0.556,0.425,0.418,0.358,0.339,0.149,0.593,0.006,4,0.092,0.273,1,0,,davisba01
220,Baron Davis,31,LAC,PG,43,35,1269,0.416,13,0.705,0.262,0.217,0.113,0.113,0.295,0.466,0.563,0.411,0.483,0.328,0.296,0.178,0.667,0.008,4,0.112,0.176,0,0,,davisba01
221,Baron Davis,31,CLE,PG,15,9,380,0.421,17.9,0.511,0.14,0.124,0.118,0.129,0.489,0.429,0.52,0.5,0.238,0.435,0.414,0.026,0.5,0,0,0.057,0.6,1,0,,davisba01
222,Sasha Vujačić,26,2TM,SG,67,17,1648,0.402,19.2,0.56,0.066,0.027,0.062,0.405,0.44,0.426,0.462,0.375,0.378,0.432,0.37,0.676,0.856,0,0,0.218,0.386,4,0,,vujacsa01
223,Sasha Vujačić,26,LAL,SG,11,0,54,0.348,17.8,0.696,0.13,0.043,0.087,0.435,0.304,0.313,0.333,0,0.5,0.3,0.429,1,1,0,0,0,,0,0,,vujacsa01
224,Sasha Vujačić,26,NJN,SG,56,17,1594,0.404,20.5,0.554,0.063,0.026,0.061,0.404,0.446,0.432,0.472,0.4,0.371,0.437,0.369,0.664,0.851,0,0,0.224,0.386,4,0,,vujacsa01
225,Dante Cunningham,23,2TM,PF,78,18,1637,0.462,13.1,0.972,0.225,0.123,0.142,0.483,0.028,0.473,0.66,0.345,0.388,0.443,0.077,0.843,1,0.047,22,0.462,0.167,2,0,,cunnida01
226,Dante Cunningham,23,POR,PF,56,9,1108,0.433,12.3,0.986,0.244,0.131,0.151,0.46,0.014,0.439,0.62,0.263,0.386,0.41,0,0.857,,0.052,15,0.5,0,1,0,,cunnida01
227,Dante Cunningham,23,CHA,PF,22,9,529,0.508,13.9,0.95,0.193,0.11,0.127,0.519,0.05,0.529,0.743,0.5,0.391,0.489,0.111,0.824,1,0.039,7,0.444,0.25,1,0,,cunnida01
228,Reggie Williams,24,GSW,SF,80,9,1626,0.469,15.8,0.579,0.229,0.124,0.075,0.15,0.421,0.502,0.702,0.352,0.372,0.384,0.423,0.512,0.951,0.026,15,0.336,0.457,2,0,,willire02
229,Darrell Arthur,22,MEM,PF,80,9,1609,0.497,10.7,0.99,0.292,0.196,0.125,0.378,0.01,0.502,0.687,0.434,0.474,0.403,0,0.742,,0.085,49,0.333,0,0,0,,arthuda01
230,Ed Davis,21,TOR,PF,65,17,1602,0.576,4.8,1,0.571,0.252,0.129,0.048,0,0.576,0.667,0.521,0.354,0.389,,0.642,,0.172,56,,,0,0,,davised01
231,Josh McRoberts,23,IND,PF,72,51,1597,0.547,8.7,0.845,0.479,0.179,0.067,0.119,0.155,0.577,0.724,0.391,0.385,0.37,0.383,0.654,1,0.202,74,0.133,0.25,0,0,,mcrobjo01
232,Carlos Delfino,28,MIL,SF,49,40,1590,0.39,18.1,0.446,0.166,0.076,0.053,0.152,0.554,0.415,0.471,0.282,0.407,0.423,0.37,0.505,0.962,0.016,8,0.391,0.441,0,0,,delfica01
233,Steve Blake,30,LAL,PG,79,0,1581,0.359,21.9,0.369,0.039,0.078,0.056,0.196,0.631,0.327,0.583,0.125,0.353,0.35,0.378,0.595,0.932,0,0,0.394,0.461,8,0,,blakest01
234,Mario Chalmers,24,MIA,PG,70,28,1579,0.399,18.9,0.405,0.111,0.108,0.054,0.131,0.595,0.459,0.581,0.5,0.238,0.412,0.359,0.444,0.892,0,0,0.338,0.372,2,0,,chalmma01
235,Sam Young,25,MEM,SF,78,46,1577,0.472,10.7,0.899,0.342,0.194,0.073,0.289,0.101,0.486,0.669,0.313,0.417,0.406,0.34,0.579,0.941,0.081,40,0.52,0.462,1,0,,youngsa01
236,Joakim Noah,25,CHI,C,48,48,1576,0.525,4.8,0.998,0.6,0.256,0.035,0.107,0.002,0.526,0.614,0.408,0.429,0.349,0,0.573,,0.162,58,0,,0,0,DPOY-15,noahjo01
237,Nenad Krstić,27,2TM,C,71,67,1571,0.511,8.6,1,0.369,0.17,0.097,0.363,0,0.511,0.671,0.338,0.5,0.433,,0.749,,0.077,34,,,0,0,,krstine01
238,Nenad Krstić,27,OKC,C,47,47,1018,0.498,11.2,1,0.285,0.151,0.115,0.449,0,0.498,0.701,0.283,0.514,0.438,,0.737,,0.056,17,,,0,0,,krstine01
239,Nenad Krstić,27,BOS,C,24,20,553,0.537,6,1,0.544,0.211,0.061,0.184,0,0.537,0.638,0.419,0.444,0.407,,0.772,,0.122,17,,,0,0,,krstine01
240,Shannon Brown,25,LAL,SG,82,0,1568,0.425,16,0.67,0.241,0.084,0.075,0.271,0.33,0.462,0.671,0.426,0.333,0.322,0.349,0.618,0.851,0.053,30,0.16,0.529,6,1,,brownsh01
241,Earl Watson,31,UTA,PG,80,13,1567,0.41,14.9,0.651,0.248,0.14,0.078,0.186,0.349,0.45,0.592,0.302,0.25,0.456,0.336,0.378,0.861,0.007,2,0.206,0.227,1,0,,watsoea01
242,Randy Foye,27,LAC,SG,63,24,1551,0.388,18.3,0.591,0.128,0.104,0.041,0.318,0.409,0.43,0.618,0.327,0.318,0.402,0.327,0.363,0.789,0.009,5,0.166,0.333,4,0,,foyera01
