Rk,Player,Age,Team,Pos,G,GS,MP,FG%,avgDistance,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P%,0-3%,3-10%,10-16%,16-3P%,3P%,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,-9999
119,Jodie Meeks,24,PHI,SG,66,50,1644,0.409,18.5,0.43,0.167,0.049,0.073,0.141,0.57,0.468,0.615,0.435,0.412,0.333,0.365,0.777,0.979,0.011,4,0.203,0.259,1,0,,meeksjo01
120,Rodney Stuckey,25,DET,SG,55,48,1644,0.429,10.3,0.826,0.389,0.173,0.102,0.162,0.174,0.452,0.53,0.408,0.443,0.32,0.317,0.336,0.758,0.008,2,0.212,0.318,1,0,,stuckro01
121,Zaza Pachulia,27,ATL,C,58,44,1640,0.499,5.7,1,0.563,0.18,0.13,0.127,0,0.499,0.555,0.328,0.523,0.465,,0.71,,0.053,14,,,0,0,,pachuza01
122,Anthony Morrow,26,NJN,SG,62,18,1636,0.413,18.7,0.565,0.053,0.081,0.152,0.28,0.435,0.446,0.571,0.396,0.45,0.435,0.371,0.657,0.953,0.002,1,0.423,0.372,1,0,,morroan01
123,Ronnie Brewer,26,CHI,SG,66,43,1635,0.427,12.3,0.845,0.369,0.058,0.072,0.346,0.155,0.455,0.61,0.308,0.406,0.325,0.275,0.731,0.947,0.088,33,0.696,0.313,0,0,,brewero02
124,Tim Duncan,35,SAS,C,58,58,1634,0.492,9.7,0.995,0.261,0.278,0.173,0.282,0.005,0.495,0.691,0.353,0.457,0.478,0,0.615,,0.049,35,0.5,0,0,0,MVP-14,duncati01
125,Dwyane Wade,30,MIA,SG,49,49,1625,0.497,9.4,0.933,0.369,0.216,0.141,0.207,0.067,0.513,0.673,0.453,0.415,0.358,0.268,0.409,0.133,0.088,63,0.143,0.125,1,1,MVP-10DPOY-18ASNBA3,wadedw01
126,Jamal Crawford,31,POR,PG,60,6,1613,0.384,16.8,0.647,0.141,0.128,0.099,0.28,0.353,0.426,0.548,0.287,0.384,0.442,0.308,0.236,0.825,0.007,5,0.3,0.462,6,0,6MOY-11,crawfja01
127,Klay Thompson,21,GSW,SG,66,29,1608,0.443,17.2,0.627,0.153,0.084,0.074,0.316,0.373,0.46,0.7,0.217,0.434,0.414,0.414,0.623,0.928,0.018,12,0.213,0.474,1,0,ROY-6,thompkl01
128,Jason Richardson,31,ORL,SG,54,54,1591,0.408,15.9,0.535,0.237,0.094,0.087,0.117,0.465,0.442,0.596,0.411,0.231,0.314,0.368,0.589,0.912,0.05,25,0.303,0.44,0,0,,richaja01
129,Udonis Haslem,31,MIA,PF,64,10,1589,0.423,10.3,1,0.345,0.098,0.221,0.336,0,0.423,0.545,0.314,0.392,0.35,,0.755,,0.078,23,,,0,0,,hasleud01
130,Ray Allen,36,BOS,SG,46,42,1565,0.458,17.4,0.525,0.148,0.085,0.103,0.189,0.475,0.463,0.685,0.405,0.373,0.366,0.453,0.642,0.934,0.006,2,0.368,0.5,0,0,,allenra02
131,James Johnson,24,TOR,SF,62,40,1561,0.45,10.1,0.884,0.396,0.166,0.073,0.249,0.116,0.467,0.62,0.419,0.342,0.295,0.317,0.505,0.895,0.091,39,0.417,0.28,2,0,,johnsja01
132,Kyrie Irving,19,CLE,PG,51,51,1558,0.469,12,0.755,0.364,0.123,0.092,0.175,0.245,0.491,0.614,0.359,0.391,0.382,0.399,0.253,0.534,0.005,3,0.148,0.37,4,0,ROY-1,irvinky01
133,Amir Johnson,24,TOR,PF,64,43,1553,0.576,7.5,0.985,0.509,0.188,0.05,0.238,0.015,0.579,0.734,0.484,0.353,0.37,0.4,0.696,0.5,0.162,49,0.6,0.667,0,0,,johnsam01
134,Amar'e Stoudemire,29,NYK,PF,47,47,1543,0.483,8.8,0.968,0.394,0.205,0.102,0.266,0.032,0.491,0.709,0.328,0.269,0.379,0.238,0.611,0.8,0.142,83,0.381,0.125,1,0,,stoudam01
135,Vince Carter,35,DAL,SG,61,40,1542,0.411,14.7,0.622,0.227,0.146,0.09,0.159,0.378,0.442,0.61,0.316,0.367,0.36,0.361,0.262,0.865,0.044,20,0.249,0.333,1,0,,cartevi01
136,Carlos Delfino,29,MIL,SF,54,53,1537,0.402,17.3,0.472,0.214,0.06,0.044,0.155,0.528,0.449,0.577,0.333,0.5,0.3,0.36,0.448,0.919,0.02,8,0.364,0.356,0,0,,delfica01
137,JaVale McGee,24,2TM,C,61,45,1535,0.556,3.8,1,0.585,0.299,0.089,0.027,0,0.556,0.7,0.37,0.286,0.4,,0.638,,0.286,150,,,0,0,,mcgeeja01
138,JaVale McGee,24,WAS,C,41,40,1124,0.535,4.5,1,0.525,0.343,0.1,0.033,0,0.535,0.705,0.358,0.3,0.385,,0.612,,0.238,93,,,0,0,,mcgeeja01
139,JaVale McGee,24,DEN,C,20,5,411,0.612,3,1,0.743,0.184,0.059,0.013,0,0.612,0.69,0.429,0.222,0.5,,0.699,,0.414,57,,,0,0,,mcgeeja01
140,Ed Davis,22,TOR,PF,66,9,1534,0.513,6.8,0.997,0.391,0.313,0.2,0.093,0.003,0.515,0.771,0.429,0.269,0.258,0,0.715,,0.131,40,0,,1,0,,davised01
141,Kawhi Leonard,20,SAS,SF,64,39,1534,0.493,11.1,0.73,0.369,0.176,0.092,0.094,0.27,0.536,0.698,0.394,0.324,0.368,0.376,0.532,0.976,0.082,29,0.45,0.469,0,0,ROY-4,leonaka01
142,Jarrett Jack,28,NOH,PG,45,39,1530,0.456,14,0.808,0.125,0.238,0.161,0.283,0.192,0.482,0.616,0.468,0.479,0.436,0.348,0.185,0.769,0.002,1,0.161,0.389,0,0,,jackja01
143,Tony Allen,30,MEM,SG,58,57,1525,0.469,7.4,0.942,0.533,0.167,0.071,0.17,0.058,0.479,0.582,0.347,0.25,0.382,0.308,0.619,1,0.033,13,0.577,0.467,0,0,DPOY-6,allento01
144,Danny Green,24,SAS,SG,66,38,1522,0.442,15.8,0.509,0.235,0.119,0.059,0.096,0.491,0.449,0.589,0.246,0.321,0.435,0.436,0.578,0.951,0.027,8,0.389,0.451,2,0,,greenda02
145,Kyle Lowry,25,HOU,PG,47,38,1510,0.409,15.4,0.589,0.251,0.14,0.064,0.133,0.411,0.434,0.597,0.264,0.303,0.368,0.374,0.267,0.557,0,0,0.095,0.45,1,0,,lowryky01
146,Derek Fisher,37,2TM,PG,63,43,1508,0.371,17.4,0.687,0.121,0.106,0.078,0.382,0.313,0.393,0.476,0.297,0.333,0.406,0.321,0.5,0.886,0,0,0.376,0.39,1,0,,fishede01
147,Derek Fisher,37,LAL,PG,43,43,1101,0.383,17.9,0.692,0.113,0.108,0.071,0.4,0.308,0.41,0.407,0.269,0.471,0.438,0.324,0.544,0.833,0,0,0.351,0.308,1,0,,fishede01
148,Derek Fisher,37,OKC,PG,20,0,407,0.343,16.8,0.676,0.139,0.102,0.093,0.343,0.324,0.356,0.6,0.364,0.1,0.324,0.314,0.385,1,0,0,0.429,0.533,0,0,,fishede01
149,Marvin Williams,25,ATL,SF,57,37,1500,0.432,13.9,0.683,0.323,0.085,0.028,0.247,0.317,0.452,0.553,0.375,0.462,0.345,0.389,0.621,0.983,0.062,24,0.53,0.405,1,1,,willima02
150,Shane Battier,33,MIA,SF,65,10,1499,0.387,17.6,0.373,0.144,0.134,0.065,0.031,0.627,0.468,0.571,0.385,0.368,0.556,0.339,0.686,0.984,0.003,0,0.557,0.392,0,0,,battish01
151,Patrick Patterson,22,HOU,PF,64,1,1483,0.44,10.6,0.994,0.178,0.307,0.243,0.266,0.006,0.443,0.615,0.395,0.419,0.404,0,0.707,,0.027,12,0.333,0,0,0,,pattepa01
152,Al-Farouq Aminu,21,NOH,SF,66,21,1477,0.411,9.7,0.871,0.389,0.205,0.077,0.2,0.129,0.431,0.563,0.32,0.25,0.356,0.277,0.591,1,0.11,37,0.34,0.25,0,0,,aminual01
153,Mo Williams,29,LAC,SG,52,1,1472,0.426,17.8,0.609,0.106,0.111,0.095,0.296,0.391,0.449,0.569,0.412,0.466,0.414,0.389,0.335,0.839,0,0,0.251,0.417,3,0,6MOY-8,willima01
154,Wesley Johnson,24,MIN,SF,65,64,1469,0.398,17.8,0.574,0.166,0.043,0.055,0.31,0.426,0.461,0.712,0.412,0.455,0.333,0.314,0.648,0.925,0.073,27,0.391,0.273,0,0,,johnswe01
155,Kyle Korver,30,CHI,SG,65,7,1469,0.432,21.7,0.342,0.036,0.005,0.073,0.228,0.658,0.426,0.6,0.5,0.4,0.404,0.435,0.933,0.932,0,0,0.31,0.405,0,0,6MOY-10,korveky01
156,Drew Gooden,30,MIL,C,56,46,1469,0.437,11.9,0.916,0.289,0.149,0.119,0.359,0.084,0.45,0.568,0.316,0.346,0.445,0.291,0.657,0.938,0.027,16,0.255,0.286,1,0,,goodedr01
157,Jonas Jerebko,24,DET,PF,64,13,1468,0.468,11.3,0.766,0.389,0.161,0.044,0.172,0.234,0.519,0.625,0.342,0.4,0.474,0.302,0.744,0.969,0.049,20,0.179,0.421,1,0,,jerebjo01
158,Jason Maxiell,28,DET,PF,65,42,1466,0.478,9,0.995,0.358,0.162,0.198,0.277,0.005,0.48,0.599,0.468,0.434,0.368,0,0.689,,0.157,45,0,,1,0,,maxieja01
159,Byron Mullens,22,CHA,C,65,25,1465,0.425,12.8,0.914,0.306,0.083,0.086,0.438,0.086,0.443,0.646,0.306,0.353,0.344,0.235,0.736,0.667,0.102,53,0.059,0,1,0,,mulleby01
160,Bismack Biyombo,19,CHA,C,63,41,1455,0.464,4.7,1,0.5,0.356,0.115,0.029,0,0.464,0.619,0.354,0.219,0.125,,0.698,,0.162,40,,,0,0,,biyombi01
161,Samuel Dalembert,30,HOU,C,65,45,1446,0.506,6.8,0.997,0.42,0.273,0.19,0.114,0.003,0.508,0.651,0.444,0.32,0.444,0,0.6,,0.17,59,0,,1,0,,dalemsa01
162,Mike Dunleavy,31,MIL,SF,55,3,1445,0.474,16.1,0.587,0.23,0.065,0.073,0.218,0.413,0.527,0.672,0.394,0.378,0.464,0.399,0.763,0.964,0.004,2,0.279,0.466,0,0,6MOY-15,dunlemi02
163,Derrick Brown,24,CHA,SF,65,17,1443,0.518,8.4,0.941,0.499,0.095,0.103,0.244,0.059,0.535,0.686,0.282,0.429,0.37,0.25,0.621,0.833,0.144,56,0.792,0.316,0,0,,brownde04
164,Tyler Hansbrough,26,IND,PF,66,0,1442,0.405,9.8,0.998,0.28,0.267,0.111,0.34,0.002,0.406,0.604,0.289,0.321,0.362,0,0.603,,0.025,12,0,,1,0,6MOY-15,hansbty01
165,Matt Barnes,31,LAL,SF,63,16,1440,0.452,12.4,0.643,0.382,0.16,0.034,0.067,0.357,0.518,0.615,0.355,0.462,0.385,0.333,0.744,0.978,0.062,23,0.471,0.354,2,0,,barnema02
166,Chris Singleton,22,WAS,SF,66,51,1431,0.372,16.3,0.593,0.202,0.093,0.064,0.234,0.407,0.389,0.587,0.207,0.25,0.329,0.346,0.569,0.977,0.054,16,0.291,0.378,0,0,,singlch01
167,Glen Davis,26,ORL,PF,61,13,1427,0.421,9.9,0.974,0.318,0.223,0.159,0.273,0.026,0.429,0.606,0.378,0.365,0.301,0.143,0.65,1,0.032,13,0,,1,0,,davisgl01
168,Tristan Thompson,20,CLE,PF,60,25,1424,0.439,4,0.995,0.545,0.389,0.043,0.018,0.005,0.441,0.573,0.297,0.211,0.125,0,0.49,,0.167,66,0,,1,0,,thomptr01
169,Boris Diaw,29,2TM,PF,57,35,1424,0.444,11.6,0.718,0.319,0.16,0.063,0.177,0.282,0.496,0.589,0.411,0.318,0.468,0.313,0.624,0.935,0.006,2,0.03,0.333,0,0,,diawbo01
170,Boris Diaw,29,CHA,PF,37,28,1018,0.41,13.3,0.696,0.283,0.166,0.071,0.177,0.304,0.472,0.563,0.404,0.3,0.46,0.267,0.591,0.913,0.007,2,0.023,0,0,0,,diawbo01
171,Boris Diaw,29,SAS,PF,20,7,406,0.588,9.8,0.809,0.471,0.132,0.029,0.176,0.191,0.582,0.656,0.444,0.5,0.5,0.615,0.719,1,0,0,0.077,1,0,0,,diawbo01
172,Derrick Williams,20,MIN,PF,66,15,1418,0.412,11.7,0.723,0.388,0.147,0.052,0.137,0.277,0.467,0.632,0.205,0.308,0.338,0.268,0.613,0.973,0.078,36,0.152,0.286,1,0,,willide02
173,D.J. Augustin,24,CHA,PG,48,46,1408,0.376,14.4,0.632,0.294,0.127,0.064,0.148,0.368,0.396,0.49,0.21,0.323,0.403,0.341,0.23,0.623,0,0,0.134,0.375,2,0,,augusdj01
174,Ricky Rubio,21,MIN,PG,41,31,1404,0.357,13.7,0.758,0.249,0.141,0.098,0.27,0.242,0.363,0.485,0.218,0.289,0.352,0.34,0.121,0.813,0.003,0,0.266,0.48,1,0,ROY-2,rubiori01
175,Shannon Brown,26,PHO,SG,59,19,1400,0.42,15.7,0.686,0.232,0.09,0.062,0.301,0.314,0.446,0.669,0.278,0.297,0.356,0.362,0.541,0.721,0.05,29,0.277,0.365,5,0,,brownsh01
176,Ben Gordon,28,DET,SG,52,21,1398,0.442,16.8,0.723,0.128,0.109,0.081,0.404,0.277,0.446,0.5,0.379,0.349,0.467,0.429,0.485,0.714,0,0,0.231,0.412,0,0,,gordobe01
177,Leandro Barbosa,29,2TM,SG,64,0,1382,0.425,13.7,0.733,0.273,0.155,0.082,0.223,0.267,0.441,0.609,0.384,0.442,0.275,0.382,0.529,0.877,0,0,0.335,0.351,1,0,,barbole01
178,Leandro Barbosa,29,TOR,SG,42,0,946,0.436,13.4,0.756,0.278,0.159,0.081,0.238,0.244,0.461,0.603,0.431,0.486,0.306,0.36,0.557,0.85,0,0,0.36,0.3,1,0,,barbole01
179,Leandro Barbosa,29,IND,SG,22,0,436,0.399,14,0.678,0.262,0.148,0.082,0.186,0.322,0.387,0.625,0.259,0.333,0.176,0.424,0.438,0.92,0,0,0.288,0.471,0,0,,barbole01
180,Jason Kidd,38,DAL,PG,48,48,1379,0.363,22.8,0.183,0.029,0.037,0.026,0.092,0.817,0.4,0.375,0.4,0.429,0.4,0.354,0.25,0.772,0,0,0.108,0.292,0,0,,kiddja01
181,Grant Hill,39,PHO,SF,49,46,1378,0.446,13.1,0.882,0.197,0.144,0.206,0.335,0.118,0.47,0.663,0.323,0.355,0.49,0.264,0.663,1,0.002,1,0.83,0.295,1,0,DPOY-14,hillgr01
182,Derrick Favors,20,UTA,PF,65,9,1376,0.499,4.9,1,0.539,0.288,0.115,0.058,0,0.499,0.658,0.352,0.235,0.269,,0.572,,0.164,68,,,0,0,,favorde01
183,Derrick Rose,23,CHI,PG,39,39,1375,0.435,12.6,0.751,0.317,0.183,0.092,0.16,0.249,0.475,0.582,0.457,0.328,0.369,0.312,0.173,0.5,0.017,12,0.017,0.333,5,0,MVP-11AS,rosede01
184,Chris Kaman,29,NOH,C,47,33,1372,0.446,9.3,1,0.263,0.255,0.315,0.168,0,0.446,0.548,0.336,0.436,0.47,,0.647,,0.023,14,,,0,0,,kamanch01
185,Avery Bradley,21,BOS,PG,64,28,1368,0.498,11.1,0.866,0.41,0.087,0.057,0.311,0.134,0.511,0.661,0.2,0.522,0.4,0.407,0.629,1,0.045,14,0.648,0.571,0,0,DPOY-14,bradlav01
186,DeJuan Blair,22,SAS,PF,64,62,1363,0.534,4.7,0.998,0.516,0.375,0.091,0.016,0.002,0.535,0.65,0.418,0.435,0.125,0,0.747,,0.016,7,0,,0,0,,blairde01
187,Marcus Camby,37,2TM,C,59,53,1352,0.446,8.1,0.983,0.481,0.16,0.108,0.233,0.017,0.447,0.5,0.37,0.387,0.418,0.4,0.611,1,0.028,7,0.2,0,1,0,,cambyma01
188,Marcus Camby,37,POR,C,40,40,894,0.416,6.3,1,0.578,0.124,0.112,0.186,0,0.416,0.484,0.15,0.333,0.433,,0.612,,0.031,5,,,0,0,,cambyma01
189,Marcus Camby,37,HOU,C,19,13,458,0.484,9.9,0.96,0.357,0.206,0.103,0.294,0.04,0.488,0.533,0.538,0.462,0.405,0.4,0.61,1,0.024,2,0.2,0,1,0,,cambyma01
190,Danilo Gallinari,23,DEN,SF,43,40,1351,0.414,14.9,0.607,0.318,0.084,0.03,0.176,0.393,0.47,0.601,0.282,0.214,0.366,0.328,0.496,0.883,0.071,32,0.191,0.314,2,0,,gallida01
191,Trevor Ariza,26,NOH,SF,41,41,1350,0.417,11.7,0.784,0.34,0.156,0.062,0.226,0.216,0.44,0.591,0.317,0.24,0.352,0.333,0.554,0.966,0.045,18,0.448,0.41,1,0,,arizatr01
192,Joel Anthony,29,MIA,C,64,51,1349,0.559,3.8,1,0.599,0.336,0.066,0,0,0.559,0.681,0.392,0.3,,,0.694,,0.191,25,,,0,0,,anthojo01
193,Marreese Speights,24,MEM,PF,60,54,1345,0.453,9.1,0.994,0.336,0.244,0.143,0.27,0.006,0.456,0.549,0.37,0.371,0.462,0,0.643,,0.066,26,0.333,0,1,0,,speigma01
194,Omri Casspi,23,CLE,SF,65,35,1341,0.403,13,0.592,0.32,0.165,0.063,0.044,0.408,0.463,0.553,0.338,0.308,0.5,0.315,0.655,0.906,0.061,23,0.298,0.32,0,0,,casspom01
195,Matt Bonner,31,SAS,PF,65,2,1326,0.44,20.8,0.286,0.037,0.12,0.046,0.083,0.714,0.49,0.769,0.452,0.313,0.517,0.42,0.653,0.99,0.006,1,0.204,0.49,0,0,,bonnema01
196,Nick Collison,31,OKC,PF,63,0,1307,0.597,5.7,0.995,0.642,0.124,0.07,0.159,0.005,0.6,0.69,0.36,0.357,0.531,0,0.683,,0.144,28,0,,0,0,,collini01
197,Chase Budinger,23,HOU,SF,58,9,1298,0.442,15.7,0.535,0.206,0.134,0.074,0.121,0.465,0.476,0.68,0.302,0.514,0.298,0.402,0.65,0.955,0.042,19,0.447,0.48,0,0,,budinch01
198,Ekpe Udoh,24,2TM,C,61,11,1290,0.431,8.1,0.993,0.312,0.332,0.186,0.163,0.007,0.433,0.554,0.378,0.418,0.333,0,0.591,,0.081,21,0,,0,0,,udohek01
199,Ekpe Udoh,24,GSW,C,38,6,827,0.443,8.2,1,0.243,0.432,0.168,0.157,0,0.443,0.556,0.413,0.355,0.448,,0.573,,0.059,11,,,0,0,,udohek01
200,Ekpe Udoh,24,MIL,C,23,5,463,0.409,8,0.982,0.427,0.164,0.218,0.173,0.018,0.417,0.553,0.222,0.5,0.158,0,0.622,,0.118,10,0,,0,0,,udohek01
201,Corey Brewer,25,DEN,SF,59,17,1287,0.434,10.5,0.726,0.441,0.145,0.056,0.084,0.274,0.5,0.603,0.343,0.346,0.333,0.26,0.744,1,0.095,37,0.693,0.284,2,0,,breweco01
202,Taj Gibson,26,CHI,PF,63,0,1284,0.495,7.8,1,0.426,0.208,0.153,0.213,0,0.495,0.663,0.369,0.452,0.314,,0.69,,0.124,47,,,0,0,6MOY-5,gibsota01
203,Anthony Parker,36,CLE,SF,51,51,1280,0.433,18.7,0.577,0.055,0.064,0.144,0.313,0.423,0.484,0.667,0.333,0.447,0.5,0.362,0.516,0.98,0.003,1,0.377,0.404,0,0,,parkean01
204,Shelden Williams,28,NJN,C,58,35,1276,0.478,4.3,1,0.701,0.149,0.085,0.065,0,0.478,0.574,0.3,0.294,0.077,,0.698,,0.114,20,,,0,0,,willish02
205,George Hill,25,IND,PG,50,9,1274,0.442,15.6,0.613,0.205,0.139,0.082,0.187,0.387,0.489,0.615,0.434,0.484,0.394,0.367,0.342,0.648,0.026,10,0.265,0.385,2,0,6MOY-18,hillge01
206,Nikola Peković,26,MIN,C,47,35,1264,0.564,2.8,1,0.694,0.278,0.024,0.004,0,0.564,0.66,0.373,0.091,0,,0.629,,0.066,29,,,0,0,,pekovni01
207,Kevin Martin,28,HOU,SG,40,40,1264,0.413,17.1,0.581,0.11,0.136,0.145,0.19,0.419,0.462,0.695,0.356,0.385,0.461,0.347,0.368,0.808,0.017,9,0.196,0.386,0,0,,martike02
208,Trevor Booker,24,WAS,PF,50,32,1261,0.531,7.6,0.994,0.452,0.249,0.073,0.22,0.006,0.531,0.727,0.388,0.2,0.4,0.5,0.583,1,0.129,42,0,,0,0,,booketr01
209,Norris Cole,23,MIA,PG,65,2,1260,0.393,12,0.831,0.336,0.142,0.084,0.269,0.169,0.417,0.523,0.281,0.395,0.364,0.276,0.321,0.81,0.002,1,0.276,0.333,1,0,,coleno01
210,John Salmons,32,SAC,SF,46,32,1250,0.409,16.2,0.675,0.13,0.11,0.157,0.278,0.325,0.464,0.8,0.237,0.463,0.396,0.295,0.37,0.879,0.012,4,0.438,0.388,0,0,,salmojo01
211,J.J. Hickson,23,2TM,PF,54,19,1244,0.467,7.7,0.995,0.429,0.235,0.145,0.189,0.005,0.469,0.631,0.435,0.228,0.338,0,0.601,,0.135,44,0,,0,0,,hicksjj01
212,J.J. Hickson,23,SAC,PF,35,9,644,0.37,9.1,0.994,0.335,0.231,0.185,0.249,0.006,0.372,0.569,0.275,0.25,0.302,0,0.656,,0.127,17,0,,0,0,,hicksjj01
213,J.J. Hickson,23,POR,PF,19,10,600,0.543,6.3,0.995,0.502,0.237,0.114,0.142,0.005,0.546,0.664,0.558,0.2,0.387,0,0.571,,0.142,27,0,,0,0,,hicksjj01
214,Steve Blake,31,LAL,PG,53,5,1237,0.377,21.2,0.41,0.049,0.063,0.052,0.246,0.59,0.436,0.538,0.412,0.143,0.485,0.335,0.458,0.849,0,0,0.373,0.39,3,0,,blakest01
215,Kirk Hinrich,31,ATL,SG,48,31,1237,0.414,17.6,0.539,0.159,0.081,0.054,0.244,0.461,0.472,0.638,0.375,0.313,0.431,0.346,0.413,0.936,0,0,0.375,0.451,0,0,,hinriki01
216,Markieff Morris,22,PHO,PF,63,7,1227,0.399,13.7,0.716,0.25,0.158,0.133,0.174,0.284,0.42,0.587,0.362,0.397,0.25,0.347,0.573,0.953,0.06,24,0.081,0.5,1,0,,morrima02
217,Chris Duhon,29,ORL,PG,63,9,1226,0.419,18.5,0.414,0.187,0.089,0.02,0.118,0.586,0.417,0.526,0.222,0.5,0.375,0.42,0.229,0.72,0,0,0.193,0.522,1,0,,duhonch01
218,Stephen Jackson,33,2TM,SF,47,14,1212,0.374,15.6,0.6,0.231,0.122,0.066,0.181,0.4,0.431,0.551,0.519,0.214,0.299,0.288,0.482,0.837,0.012,5,0.176,0.3,2,0,,jacksst02
219,Stephen Jackson,33,MIL,SF,26,13,712,0.357,15.9,0.603,0.213,0.114,0.085,0.191,0.397,0.409,0.534,0.516,0.217,0.288,0.278,0.537,0.8,0.004,1,0.139,0.2,1,0,,jacksst02
220,Stephen Jackson,33,SAS,SF,21,1,500,0.405,15.3,0.595,0.261,0.137,0.033,0.163,0.405,0.473,0.575,0.524,0.2,0.32,0.306,0.395,0.895,0.026,4,0.242,0.4,1,0,,jacksst02
221,Gary Neal,27,SAS,SG,56,7,1206,0.436,16.5,0.593,0.084,0.208,0.152,0.148,0.407,0.448,0.537,0.446,0.459,0.389,0.419,0.333,0.542,0,0,0.162,0.406,0,0,6MOY-15,nealga01
222,Nate Robinson,27,GSW,PG,51,9,1192,0.424,16.5,0.626,0.163,0.136,0.107,0.219,0.374,0.459,0.658,0.364,0.423,0.387,0.365,0.187,0.697,0,0,0.133,0.458,3,1,,robinna01
223,Kevin Séraphin,22,WAS,C,57,21,1176,0.531,6.2,0.997,0.348,0.437,0.17,0.042,0.003,0.533,0.684,0.461,0.446,0.375,0,0.616,,0.128,48,0,,0,0,,serapke01
224,C.J. Watson,27,CHI,PG,49,25,1159,0.368,17.5,0.604,0.151,0.105,0.048,0.3,0.396,0.352,0.424,0.326,0.429,0.313,0.393,0.28,0.691,0,0,0.179,0.516,4,0,6MOY-11,watsocj01
225,Rodrigue Beaubois,23,DAL,PG,53,12,1151,0.422,13.8,0.703,0.272,0.153,0.108,0.171,0.297,0.479,0.636,0.426,0.354,0.355,0.288,0.273,0.763,0.031,10,0.227,0.4,4,0,,beaubro01
226,Brendan Haywood,32,DAL,C,54,54,1146,0.518,3.7,1,0.592,0.316,0.092,0,0,0.518,0.674,0.306,0.238,,,0.644,,0.197,42,,,0,0,,haywobr01
227,C.J. Miles,24,UTA,SG,56,14,1145,0.381,14.3,0.677,0.234,0.198,0.058,0.187,0.323,0.416,0.642,0.304,0.333,0.276,0.307,0.466,0.87,0.075,31,0.207,0.29,3,0,,milescj01
228,Martell Webster,25,MIN,SF,47,26,1140,0.423,15.1,0.599,0.287,0.088,0.066,0.158,0.401,0.479,0.615,0.333,0.278,0.395,0.339,0.436,0.946,0.059,15,0.349,0.368,2,0,,webstma02
229,Ian Mahinmi,25,DAL,C,61,12,1139,0.546,5.2,0.996,0.592,0.218,0.071,0.113,0.004,0.549,0.667,0.346,0.471,0.37,0,0.708,,0.21,45,0,,1,0,,mahinia01
230,Jimmer Fredette,22,SAC,PG,61,7,1135,0.386,17.7,0.516,0.099,0.175,0.092,0.15,0.484,0.409,0.75,0.256,0.317,0.418,0.361,0.372,0.59,0,0,0.102,0.455,0,0,,fredeji01
231,Dominic McGuire,26,GSW,PF,64,6,1127,0.448,8.8,0.981,0.443,0.167,0.076,0.295,0.019,0.456,0.559,0.314,0.563,0.355,0,0.606,,0.11,21,0,,1,0,,mcguido01
232,Dante Cunningham,24,MEM,PF,64,5,1124,0.516,10.2,0.993,0.38,0.111,0.151,0.351,0.007,0.52,0.792,0.387,0.357,0.337,0,0.715,,0.079,20,0,,1,0,,cunnida01
233,Tiago Splitter,27,SAS,C,59,2,1121,0.618,3.3,1,0.641,0.318,0.026,0.015,0,0.618,0.764,0.385,0.222,0,,0.67,,0.09,29,,,0,0,,splitti01
234,Nenê,29,2TM,C,39,33,1110,0.537,7.5,0.99,0.519,0.163,0.127,0.181,0.01,0.542,0.691,0.313,0.42,0.408,0,0.645,,0.137,51,0,,1,0,,hilarne01
235,Nenê,29,DEN,C,28,27,826,0.509,6.4,0.993,0.573,0.146,0.103,0.171,0.007,0.513,0.658,0.244,0.345,0.354,0,0.678,,0.16,42,0,,1,0,,hilarne01
236,Nenê,29,WAS,C,11,6,284,0.607,8.6,0.982,0.384,0.205,0.188,0.205,0.018,0.618,0.814,0.435,0.524,0.522,0,0.574,,0.08,9,0,,0,0,,hilarne01
237,D.J. White,25,CHA,PF,58,11,1098,0.493,11.6,0.997,0.238,0.147,0.17,0.442,0.003,0.491,0.702,0.365,0.417,0.449,1,0.688,0,0.042,14,0,,0,0,,whitedj01
238,Shaun Livingston,26,MIL,SG,58,27,1092,0.469,9.8,0.989,0.247,0.214,0.406,0.122,0.011,0.466,0.642,0.448,0.4,0.364,0.667,0.576,1,0.081,21,0.333,1,1,0,,livinsh01
239,Gustavo Ayón,26,NOH,PF,54,24,1088,0.536,5.5,0.996,0.575,0.215,0.13,0.077,0.004,0.538,0.653,0.429,0.382,0.25,0,0.8,,0.05,12,0,,0,0,,ayongu01
240,Michael Beasley,23,MIN,SF,47,7,1087,0.445,13.2,0.797,0.199,0.193,0.199,0.205,0.203,0.462,0.626,0.406,0.374,0.441,0.376,0.421,0.763,0.02,9,0.337,0.441,2,0,,beaslmi01
241,Beno Udrih,29,MIL,SG,59,0,1080,0.44,13.8,0.822,0.202,0.096,0.229,0.295,0.178,0.473,0.552,0.469,0.474,0.418,0.288,0.527,0.941,0,0,0.339,0.25,0,0,,udrihbe01
242,Jan Veselý,21,WAS,PF,57,20,1078,0.537,4.3,0.995,0.665,0.197,0.037,0.096,0.005,0.539,0.731,0.186,0,0.143,0,0.701,,0.289,63,0,,0,0,,veselja01
243,Delonte West,28,DAL,PG,44,33,1060,0.461,13.9,0.789,0.244,0.092,0.153,0.3,0.211,0.489,0.625,0.333,0.545,0.398,0.355,0.201,0.741,0.033,8,0.303,0.435,1,0,,westde01
