Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
116,Kurt Thomas,28,NYK,PF,77,29,2125,5.3,10.4,0.511,0,0.1,0.333,5.3,10.4,0.512,0.512,2.9,3.6,0.814,2.9,5.8,8.7,1.1,1,1.2,1.7,4.9,13.6,,thomaku01
117,John Starks,35,UTA,SG,75,64,2122,4.6,11.6,0.398,1.1,3.1,0.352,3.5,8.6,0.415,0.445,1.5,1.9,0.802,0.5,2.1,2.6,3,1.2,0.2,1.6,3.7,11.9,,starkjo01
118,Patrick Ewing,38,SEA,C,79,79,2107,5,11.7,0.43,0,0,0,5,11.7,0.431,0.43,2.9,4.3,0.685,2.1,7.9,10,1.6,0.9,1.6,2.6,3.9,13,,ewingpa01
119,Larry Johnson,31,NYK,PF,65,65,2105,4.2,10.2,0.411,0.9,2.8,0.313,3.3,7.4,0.448,0.454,1.7,2.2,0.797,1.5,4.7,6.2,2.2,0.7,0.5,1.7,3.6,11,,johnsla02
120,Tim Thomas,23,MIL,PF,76,16,2086,5.6,13.1,0.43,1.8,4.5,0.412,3.8,8.6,0.44,0.501,3.4,4.4,0.771,1.4,4,5.4,2.4,1.3,0.8,2,3.3,16.5,6MOY-2,thomati01
121,Lucious Harris,30,NJN,SG,73,50,2071,4.6,10.8,0.425,0.8,2.3,0.348,3.8,8.6,0.445,0.462,1.9,2.4,0.77,1.2,3.8,5,2.3,1.3,0.3,1.1,2.2,11.9,,harrilu01
122,Antonio Daniels,25,SAS,PG,79,23,2060,4.8,10.3,0.468,1.3,3.2,0.404,3.5,7.1,0.496,0.531,2.1,2.7,0.776,0.5,2.4,2.8,5.3,1.1,0.2,1.9,2.1,13,,daniean01
123,Ruben Patterson,25,SEA,SF,76,22,2059,6.5,13.1,0.494,0,0.6,0.056,6.4,12.5,0.516,0.495,4.3,6.3,0.681,3.2,3.5,6.7,2.8,1.8,0.8,2.7,3.1,17.3,6MOY-6,patteru01
124,Johnny Newman,37,NJN,SG,82,17,2049,5.1,12.2,0.419,1,3.1,0.335,4.1,9.1,0.447,0.461,4.5,5.2,0.855,0.6,2.5,3.1,2,1.1,0.2,1.9,4,15.7,,newmajo01
125,George McCloud,33,DEN,SF,76,8,2007,4.5,11.7,0.382,1.4,4.2,0.329,3.1,7.6,0.411,0.44,2.7,3.2,0.84,1,3,4,5,1,0.5,2.1,3,13.1,,mccloge01
126,Lindsey Hunter,30,MIL,PG,82,5,2002,5.4,14.1,0.381,2.7,7.3,0.373,2.6,6.8,0.388,0.478,1.4,1.7,0.802,0.6,2.5,3,4,1.8,0.2,1.2,3.1,14.8,,hunteli01
127,Shawn Bradley,28,DAL,C,82,35,2001,3.9,8,0.49,0,0.1,0.167,3.9,7.9,0.494,0.491,2.5,3.2,0.787,2.9,8.1,10.9,0.7,0.6,4.1,1.6,4.6,10.4,,bradlsh01
128,Bonzi Wells,24,POR,SF,75,46,1995,7,13.1,0.533,0.3,0.9,0.34,6.7,12.2,0.547,0.545,2.9,4.3,0.663,2.2,4.5,6.6,3.8,1.7,0.4,3,3.7,17.1,,wellsbo01
129,Lorenzen Wright,25,ATL,C,71,46,1988,6.6,14.7,0.448,0,0,0,6.6,14.6,0.449,0.448,2.8,3.9,0.718,3.3,6.4,9.7,1.6,0.8,1.1,2.3,4.2,16,,wrighlo02
130,Ervin Johnson,33,MIL,C,82,19,1981,2,3.6,0.545,0,0,,2,3.6,0.545,0.545,0.9,1.7,0.538,3.7,7.4,11.1,0.7,0.8,1.8,0.9,4.7,4.8,,johnser02
131,Maurice Taylor,24,HOU,SF,69,69,1972,7.1,14.5,0.489,0,0.1,0,7.1,14.5,0.492,0.489,2.2,3,0.735,2,4.9,6.9,1.9,0.5,0.7,2.3,3.8,16.4,,tayloma01
132,LaPhonso Ellis,30,MIN,PF,82,5,1948,5.5,11.9,0.464,0.1,0.4,0.318,5.4,11.5,0.469,0.47,3.1,4,0.79,3.7,5.5,9.1,1.7,1.2,1.4,2,5.4,14.3,6MOY-3,ellisla01
133,Joe Smith,25,DET,PF,69,59,1941,5.7,14.2,0.403,0,0.1,0,5.7,14.1,0.405,0.403,4.3,5.3,0.805,3,6.1,9.1,1.5,0.9,0.9,1.6,4.8,15.7,,smithjo02
134,Vitaly Potapenko,25,BOS,C,82,7,1901,4.7,9.9,0.476,0,0,,4.7,9.9,0.476,0.476,2.2,3,0.728,3.9,5.5,9.4,1.2,1,0.4,2,4.3,11.6,,potapvi01
135,Al Harrington,20,IND,PF,78,38,1892,4.6,10.3,0.444,0,0.1,0.143,4.6,10.2,0.448,0.445,2,3,0.656,2.3,5,7.2,2.5,1.2,0.3,2.8,4.2,11.2,,harrial01
136,Austin Croshere,25,IND,PF,81,23,1874,5.3,13.5,0.394,1.3,4,0.338,4,9.5,0.417,0.444,3.8,4.4,0.866,2.4,5.1,7.4,1.8,0.7,1,2.6,3.5,15.8,6MOY-10,croshau01
137,Chris Childs,33,2TM,PG,77,5,1859,2.6,6.5,0.403,0.6,2.1,0.302,2,4.4,0.45,0.451,1.2,1.4,0.845,0.5,3.4,3.9,6.9,1.1,0.3,3,4.7,7,,childch01
138,Chris Childs,33,NYK,PG,51,5,1309,2.6,6.1,0.419,0.6,1.8,0.313,2,4.3,0.462,0.464,1.1,1.3,0.848,0.4,3.4,3.8,6.5,1,0.2,2.7,4.4,6.7,,childch01
139,Chris Childs,33,TOR,PG,26,0,550,2.7,7.4,0.372,0.8,2.7,0.286,2,4.6,0.423,0.425,1.4,1.6,0.84,0.7,3.5,4.2,7.8,1.4,0.5,3.8,5.4,7.7,,childch01
140,Larry Hughes,22,GSW,SG,50,45,1846,6,15.7,0.383,0.3,1.5,0.187,5.7,14.2,0.403,0.391,3.8,4.9,0.766,1.5,3.9,5.4,4.3,1.9,0.6,3,2.9,16,,hughela01
141,Brian Shaw,34,LAL,SG,80,28,1833,3.2,8.1,0.399,0.8,2.7,0.311,2.4,5.4,0.442,0.45,1,1.3,0.797,0.9,5,6,5.1,1,0.5,1.9,3.1,8.3,,shawbr01
142,Bryant Reeves,27,VAN,C,75,48,1832,5,10.8,0.46,0,0.1,0.25,5,10.8,0.462,0.461,2.2,2.8,0.796,2.6,6.3,8.9,1.6,0.8,1.1,1.8,4.8,12.2,,reevebr01
143,Kevin Willis,38,2TM,C,78,22,1830,6,13.6,0.441,0,0.1,0.167,6,13.5,0.443,0.441,2.2,2.9,0.769,3.5,7,10.5,1,1.1,1,1.7,4.2,14.2,,willike02
144,Kevin Willis,38,TOR,C,35,9,771,5.8,12.6,0.461,0,0.1,0,5.8,12.5,0.464,0.461,2.8,3.8,0.753,3.2,7.2,10.4,1,0.9,1,1.9,3.6,14.4,,willike02
145,Kevin Willis,38,DEN,C,43,13,1059,6.1,14.3,0.428,0,0.1,0.25,6.1,14.2,0.429,0.429,1.8,2.2,0.788,3.7,6.8,10.5,1,1.3,1.1,1.6,4.7,14,,willike02
146,Kenny Thomas,23,HOU,PF,74,21,1820,4.1,9.2,0.443,0.5,1.8,0.272,3.6,7.4,0.485,0.47,1.8,2.5,0.722,2.4,5.8,8.2,1.5,0.8,0.9,2.3,3.5,10.4,,thomake01
147,Othella Harrington,27,2TM,C,74,45,1815,4.9,10.1,0.487,0,0.1,0,4.9,10,0.49,0.487,3.4,4.4,0.763,2.8,4.9,7.7,1.1,0.7,0.9,2.9,4.7,13.2,,harriot01
148,Othella Harrington,27,VAN,C,44,40,1267,5.1,11,0.466,0,0.1,0,5.1,10.9,0.47,0.466,3.4,4.4,0.779,2.9,5.3,8.2,1,0.5,0.7,3,3.9,13.6,,harriot01
149,Othella Harrington,27,NYK,C,30,5,548,4.4,7.9,0.554,0,0,,4.4,7.9,0.554,0.554,3.4,4.6,0.729,2.4,4.1,6.5,1.3,1,1.2,2.7,6.6,12.2,,harriot01
150,Alan Henderson,28,ATL,PF,73,42,1810,5.9,13.3,0.444,0,0,0,5.9,13.3,0.445,0.444,3.4,5.4,0.638,3.6,4.5,8.1,1,1,0.6,2.5,3.3,15.3,,hendeal01
151,Morris Peterson,23,TOR,SG,80,49,1809,5.8,13.4,0.431,1.3,3.3,0.382,4.5,10.1,0.447,0.478,2.1,2.9,0.717,2.2,2.9,5.2,2.1,1.3,0.4,1.6,3.3,14.9,ROY-4,petermo01
152,Theo Ratliff,27,PHI,C,50,50,1800,4.6,9.1,0.499,0,0,,4.6,9.1,0.499,0.499,3.3,4.3,0.76,2.5,5.8,8.3,1.2,0.6,3.7,2.5,3.3,12.4,DPOY-7AS,ratlith01
153,Chauncey Billups,24,MIN,SG,77,33,1790,5,11.8,0.422,1.5,3.9,0.376,3.5,7.9,0.445,0.485,2.9,3.4,0.842,0.6,2.5,3.2,5.2,1,0.2,2.2,3.6,14.3,,billuch01
154,Brent Barry,29,SEA,SG,67,20,1778,4,8.1,0.494,2.2,4.6,0.476,1.8,3.5,0.517,0.63,1.7,2.1,0.816,0.7,3.6,4.3,4.6,1.6,0.3,1.7,2.6,11.9,,barrybr01
155,Eric Williams,28,BOS,SF,81,11,1745,3.3,9.2,0.362,0.9,2.9,0.331,2.4,6.4,0.375,0.413,3.4,4.8,0.714,1.3,3,4.3,2.3,1.3,0.3,1.6,3.7,11,,willier01
156,Eric Snow,27,PHI,PG,50,50,1740,3.8,9,0.418,0.1,0.4,0.263,3.7,8.6,0.425,0.424,2.5,3.2,0.792,0.6,2.9,3.4,7.6,1.6,0.1,2.6,2.5,10.2,,snower01
157,Keith Van Horn,25,NJN,SF,49,47,1733,6.4,14.7,0.435,1.4,3.5,0.382,5,11.2,0.452,0.481,3.1,3.9,0.806,1.6,5.6,7.2,1.7,0.8,0.4,2.1,3.1,17.3,,vanhoke01
158,Keon Clark,25,2TM,PF,81,3,1720,5.2,10.9,0.48,0,0,0,5.2,10.8,0.481,0.48,3,5,0.592,2.8,6.2,9.1,1.5,0.7,3.2,1.9,5.1,13.4,,clarkke01
159,Keon Clark,25,DEN,PF,35,3,752,3.9,9.5,0.412,0,0,,3.9,9.5,0.412,0.412,3,5,0.6,2.8,6.1,8.9,1.6,0.8,2.1,2.3,4.8,10.9,,clarkke01
160,Keon Clark,25,TOR,PF,46,0,968,6.2,11.9,0.522,0,0,0,6.2,11.9,0.524,0.522,2.9,5,0.585,2.9,6.3,9.2,1.4,0.6,4.1,1.6,5.3,15.4,,clarkke01
161,John Amaechi,30,ORL,C,82,36,1710,5,12.5,0.4,0,0.1,0,5,12.3,0.405,0.4,3.7,5.9,0.631,1.6,4,5.6,1.6,0.6,0.6,2.6,3.7,13.7,,amaecjo01
162,Hubert Davis,30,2TM,PG,66,18,1692,4.2,9.2,0.453,1.7,3.6,0.456,2.5,5.6,0.45,0.543,1.1,1.3,0.871,0.6,2.4,3,2.3,0.7,0,1.7,2.6,11.1,,davishu01
163,Hubert Davis,30,DAL,PG,51,7,1261,4,9,0.443,1.7,3.8,0.436,2.3,5.2,0.448,0.535,1,1.2,0.854,0.5,2.6,3.1,1.7,0.8,0,1.6,2.6,10.6,,davishu01
164,Hubert Davis,30,WAS,PG,15,11,431,4.8,9.9,0.479,1.7,3.2,0.526,3.1,6.8,0.457,0.563,1.6,1.8,0.905,0.8,1.7,2.5,4.1,0.5,0,2.1,2.4,12.8,,davishu01
165,Jim Jackson,30,2TM,SF,56,40,1690,5.1,13.5,0.378,0.6,1.7,0.325,4.5,11.8,0.386,0.399,3,3.6,0.822,1.1,3.6,4.8,3.5,1.1,0.2,2.8,3,13.7,,jacksji01
166,Jim Jackson,30,ATL,SF,17,14,550,5,14.2,0.355,1,2.5,0.421,4,11.7,0.341,0.392,4.8,5.6,0.859,1.1,4.1,5.2,3.3,1.2,0.3,3.1,2.7,15.9,,jacksji01
167,Jim Jackson,30,CLE,SF,39,26,1140,5.1,13.1,0.39,0.3,1.3,0.238,4.8,11.8,0.408,0.402,2.1,2.7,0.786,1.1,3.4,4.6,3.6,1.1,0.2,2.6,3.1,12.6,,jacksji01
168,Danny Ferry,34,SAS,SF,80,29,1688,3.8,8,0.475,1.5,3.3,0.449,2.3,4.7,0.493,0.568,0.5,0.6,0.733,1.2,3.6,4.8,1.5,0.6,0.4,1.1,3.6,9.6,,ferryda01
169,Corliss Williamson,27,2TM,SF,69,40,1686,6.9,13.8,0.502,0,0,0,6.9,13.8,0.504,0.502,3.2,5.1,0.637,2.3,4.5,6.9,1.3,1.1,0.4,2.3,4,17.1,,willico02
170,Corliss Williamson,27,TOR,SF,42,31,886,6.2,13.2,0.471,0,0.1,0,6.2,13.1,0.474,0.471,3.4,5.3,0.646,2.3,3.9,6.2,1.3,0.6,0.5,2.6,4,15.8,,willico02
171,Corliss Williamson,27,DET,SF,27,9,800,7.7,14.5,0.534,0,0,,7.7,14.5,0.534,0.534,3,4.8,0.626,2.4,5.2,7.6,1.3,1.6,0.4,2,3.9,18.5,,willico02
172,Bob Sura,27,GSW,SG,53,42,1684,4.3,11.1,0.39,1,3.7,0.273,3.3,7.4,0.448,0.435,2.9,4,0.714,1.2,3.7,4.9,5.2,1.2,0.2,3.4,2.7,12.5,,surabo01
173,Terry Porter,37,SAS,PG,80,42,1678,4.2,9.4,0.448,1.9,4.4,0.424,2.4,5,0.468,0.547,2,2.5,0.793,0.5,3.8,4.3,5.4,1.1,0.2,2.2,1.9,12.3,,portete01
174,Chris Gatling,33,CLE,PF,74,6,1670,7.1,15.8,0.449,0.6,2,0.304,6.5,13.8,0.47,0.468,3.4,4.9,0.684,2.1,6.3,8.4,1.3,1.1,0.6,2.6,4,18.2,,gatlich01
175,Christian Laettner,31,2TM,C,78,48,1663,6,11.9,0.503,0.1,0.3,0.308,5.9,11.6,0.507,0.506,3.7,4.4,0.833,2.6,5.3,7.9,2.7,1.5,1,3,5.2,15.8,,laettch01
176,Christian Laettner,31,DAL,C,53,35,930,6.4,12.5,0.511,0,0.1,0.333,6.3,12.4,0.513,0.512,2.6,3.2,0.817,2.9,5.3,8.2,2.6,1.5,1,2.7,6.2,15.4,,laettch01
177,Christian Laettner,31,WAS,PF,25,13,733,5.5,11.2,0.491,0.1,0.5,0.3,5.4,10.7,0.5,0.498,5.1,6,0.844,2.1,5.4,7.5,2.8,1.5,0.9,3.3,4.1,16.2,,laettch01
178,Stephen Jackson,22,NJN,SF,77,40,1660,5.3,12.4,0.425,1.1,3.4,0.335,4.1,9,0.458,0.47,2.1,2.9,0.719,0.9,3.6,4.5,3,1.9,0.3,2.8,3.6,13.8,,jacksst02
179,Scot Pollard,25,SAC,C,77,8,1658,4,8.6,0.468,0,0,0,4,8.5,0.471,0.468,2.8,3.7,0.749,3.8,6.3,10.1,1,1,2.1,1.4,4.5,10.8,,pollasc01
180,Moochie Norris,27,HOU,PG,82,6,1654,4,9,0.446,0.5,1.9,0.281,3.5,7.1,0.491,0.476,3.3,4.2,0.778,1,3.4,4.3,6.2,1.5,0,2.3,1.8,11.8,,norrimo01
181,Bobby Jackson,27,SAC,PG,79,7,1648,5,11.5,0.439,0.9,2.3,0.375,4.2,9.2,0.455,0.476,1.4,1.9,0.739,1.6,3.8,5.4,3.5,1.9,0.2,2.3,3,12.4,6MOY-4,jacksbo01
182,Anthony Carter,25,MIA,PG,72,6,1630,4.3,10.6,0.406,0.1,0.9,0.15,4.2,9.7,0.43,0.413,1.4,2.3,0.631,1,3,4,5.9,1.6,0.2,2.6,3.4,10.2,,cartean01
183,Jacque Vaughn,25,UTA,PG,82,0,1620,3.8,8.7,0.433,0.7,1.7,0.385,3.1,7,0.444,0.471,2.8,3.6,0.78,0.4,2.9,3.3,7.2,1.1,0.1,2.9,3.2,11.1,,vaughja01
184,Olden Polynice,36,UTA,C,81,79,1619,4.6,9.2,0.496,0,0,0,4.6,9.2,0.498,0.496,0.4,1.4,0.262,3.5,4.9,8.4,0.7,0.6,1.7,1.7,5.4,9.5,,polynol01
185,Matt Harpring,24,CLE,SG,56,55,1615,5.3,11.7,0.454,0.3,1.2,0.25,5,10.5,0.477,0.467,3,3.7,0.812,2,3.4,5.4,2.3,0.9,0.4,2,3.6,13.9,,harprma01
186,Michael Smith,28,WAS,PF,79,29,1610,2.4,4.9,0.486,0,0,0,2.4,4.9,0.488,0.486,2,3.4,0.578,3.8,8.7,12.6,2.3,1.3,0.8,1.4,3.5,6.7,,smithmi02
187,Jahidi White,24,WAS,C,68,56,1609,4.5,9.1,0.498,0,0,0,4.5,9.1,0.499,0.498,4,7,0.567,4,7.7,11.7,0.4,0.7,2.5,3,4.7,13,,whiteja01
188,Toni Kukoč,32,2TM,SF,65,19,1597,6.2,13.1,0.473,1.6,3.5,0.446,4.6,9.6,0.482,0.533,2.3,3.6,0.631,1.5,4.4,5.8,4.5,1.1,0.2,2.5,2.2,16.3,,kukocto01
189,Toni Kukoč,32,PHI,SF,48,5,979,5.6,12.1,0.458,1.2,2.9,0.41,4.4,9.3,0.472,0.506,1.9,3.2,0.591,1.7,4.2,6,3.4,1.3,0.2,2.2,2.3,14.2,,kukocto01
190,Toni Kukoč,32,ATL,SF,17,14,618,7.2,14.7,0.492,2.2,4.6,0.481,5,10.1,0.497,0.567,2.9,4.2,0.681,1.1,4.5,5.7,6.2,0.8,0.3,3,2.1,19.5,,kukocto01
191,Robert Horry,30,LAL,PF,79,1,1587,3.3,8.6,0.387,1.2,3.5,0.346,2.1,5.1,0.415,0.458,1.3,1.9,0.711,2.1,4.6,6.7,2.9,1.2,1.2,1.8,4.8,9.2,,horryro01
192,Walt Williams,30,HOU,SF,72,31,1583,4.6,11.7,0.394,2.2,5.6,0.395,2.4,6,0.392,0.489,2.2,2.9,0.77,0.7,4.9,5.6,2.2,0.7,0.6,1.7,3.5,13.6,,williwa02
193,Marcus Fizer,22,CHI,PF,72,13,1580,6.3,14.7,0.43,0.2,0.9,0.256,6.1,13.8,0.442,0.438,2.7,3.7,0.727,1.7,5.4,7.1,1.7,0.7,0.4,2.8,4,15.6,,fizerma01
194,Pat Garrity,24,ORL,SF,76,1,1579,5.1,13.1,0.387,2.2,5.1,0.433,2.9,8,0.358,0.471,1.9,2.2,0.867,1.2,3.6,4.8,1.2,0.9,0.3,1.6,5.5,14.3,,garripa01
195,Felipe López,26,2TM,PG,70,48,1565,4.9,11,0.441,0.4,1.2,0.365,4.4,9.8,0.451,0.461,2.5,3.6,0.699,1.3,4.1,5.4,2.5,1.4,0.7,1.9,3.6,12.7,,lopezfe01
196,Felipe López,26,WAS,SG,47,38,1108,4.6,10.6,0.436,0.2,0.9,0.207,4.4,9.6,0.458,0.445,2.9,4,0.732,1,4.2,5.2,2.4,1.3,0.6,1.8,3.6,12.3,,lopezfe01
197,Felipe López,26,MIN,PG,23,10,457,5.4,12,0.454,1,1.8,0.565,4.4,10.2,0.434,0.497,1.5,2.6,0.576,2,3.9,5.8,2.7,1.7,0.9,2.1,3.6,13.4,,lopezfe01
198,Tyrone Nesby,25,2TM,SG,62,34,1556,4.4,12.3,0.357,1.1,4.2,0.272,3.2,8.1,0.4,0.403,2,2.5,0.802,1.2,2.8,4,1.8,1.2,0.5,1.5,3.6,11.8,,nesbyty01
199,Tyrone Nesby,25,LAC,SG,14,12,333,4.3,13.3,0.325,1.1,5,0.217,3.2,8.3,0.39,0.366,1.9,2.5,0.783,1.7,2.8,4.5,1.2,1.1,0.4,1.1,3,11.7,,nesbyty01
200,Tyrone Nesby,25,WAS,SF,48,22,1223,4.4,12,0.366,1.1,3.9,0.291,3.2,8,0.403,0.414,2,2.4,0.807,1,2.8,3.9,1.9,1.2,0.5,1.6,3.7,11.9,,nesbyty01
201,Sean Rooks,31,LAC,C,82,0,1553,3.9,9.2,0.428,0,0,0.5,3.9,9.1,0.427,0.429,2.5,3.3,0.748,2.1,4.9,7,1.8,0.8,1.5,1.7,4.6,10.3,,rooksse01
202,Hakeem Olajuwon,38,HOU,C,58,55,1545,6.6,13.2,0.498,0,0,0,6.6,13.2,0.499,0.498,2.9,4.6,0.621,2.9,7.2,10,1.7,1.6,2.1,1.9,3.3,16.1,,olajuha01
203,Chris Whitney,29,WAS,PG,59,31,1532,4.3,11,0.387,2.2,5.8,0.375,2.1,5.2,0.401,0.486,2.4,2.7,0.894,0.3,2.2,2.5,5.8,1.3,0.1,2.4,3.5,13.1,,whitnch01
204,Desmond Mason,23,SEA,SF,78,14,1522,4.5,10.4,0.431,0.4,1.6,0.269,4,8.8,0.46,0.451,1.6,2.2,0.736,1.7,4.2,5.9,1.5,0.9,0.5,1.3,3.5,11,,masonde01
205,Grant Long,34,VAN,PF,66,27,1507,3.3,7.6,0.439,0.1,0.4,0.267,3.2,7.3,0.447,0.445,2.7,3.8,0.713,1.8,4.7,6.5,2,1.7,0.4,1.5,3.8,9.5,,longgr01
206,Mario Elie,37,PHO,SG,68,67,1506,2.5,5.9,0.423,0.9,2.4,0.36,1.6,3.5,0.466,0.496,1.3,1.6,0.797,0.9,2.8,3.7,3.1,1.4,0.3,1.4,2.7,7.1,,eliema01
207,Vonteego Cummings,24,GSW,PG,66,11,1495,4.3,12.4,0.344,1.2,3.4,0.336,3.1,9,0.348,0.391,1.9,2.8,0.681,1.1,2.2,3.3,5.5,1.6,0.3,2.2,3.9,11.6,,cummivo01
208,Charlie Ward,30,NYK,PG,61,33,1492,3.7,9,0.416,1.6,4.2,0.383,2.1,4.8,0.444,0.505,1.4,1.7,0.8,0.8,3.1,3.8,6.6,1.7,0.2,2.7,3.2,10.4,,wardch01
209,Greg Ostertag,27,UTA,C,81,3,1491,3.4,6.8,0.495,0,0,0.5,3.3,6.7,0.495,0.496,2,3.6,0.556,4,6.1,10,0.5,0.5,3.4,1.5,5.2,8.8,,ostergr01
210,Michael Curry,32,DET,SG,68,58,1485,3.5,7.7,0.455,0.1,0.2,0.444,3.4,7.5,0.455,0.461,1.5,1.8,0.849,0.5,2.4,2.9,3.2,0.7,0.1,1.5,4.2,8.6,,currymi01
211,Jason Caffey,27,MIL,PF,70,33,1460,4.4,9,0.488,0,0,,4.4,9,0.488,0.488,3.5,5.2,0.673,3.3,5.4,8.7,1.3,0.9,0.6,1.9,4.5,12.3,,caffeja01
212,Adonal Foyle,25,GSW,C,58,37,1457,3.9,9.3,0.416,0,0,,3.9,9.3,0.416,0.416,0.7,1.7,0.441,3.9,6.2,10,1.2,0.8,3.9,2,3.4,8.5,,foylead01
213,Brevin Knight,25,2TM,PG,53,43,1457,3.4,9.2,0.375,0,0.2,0.1,3.4,8.9,0.382,0.376,1.3,1.6,0.818,0.6,3.6,4.2,7.7,2.5,0.1,2.2,3.8,8.2,,knighbr01
214,Brevin Knight,25,CLE,PG,6,0,93,0.8,5.8,0.133,0,0,,0.8,5.8,0.133,0.133,1.9,2.3,0.833,0.4,2.3,2.7,9.7,2.3,0.4,2.7,6.6,3.5,,knighbr01
215,Brevin Knight,25,ATL,PG,47,43,1364,3.6,9.4,0.385,0,0.3,0.1,3.6,9.1,0.393,0.386,1.3,1.6,0.817,0.6,3.7,4.2,7.5,2.5,0.1,2.2,3.6,8.6,,knighbr01
216,Brad Miller,24,CHI,C,57,45,1434,4.2,9.7,0.435,0,0.1,0.2,4.2,9.6,0.438,0.437,4.2,5.7,0.743,3.6,6.9,10.5,2.7,0.8,1,1.8,4.4,12.7,,millebr01
217,Damon Jones,24,VAN,PG,71,10,1415,4.3,10.6,0.409,2.1,5.9,0.364,2.2,4.7,0.465,0.51,0.9,1.3,0.712,0.4,2.7,3.2,5.7,0.9,0,1.9,1.5,11.7,,jonesda01
218,A.C. Green,37,MIA,PF,82,1,1411,3.7,8.3,0.444,0,0.2,0,3.7,8.1,0.453,0.444,2,2.8,0.712,2.7,5.3,8,1,0.8,0.2,1.1,3,9.4,,greenac01
219,Marc Jackson,26,GSW,C,48,35,1410,6.1,13,0.467,0.1,0.6,0.217,5.9,12.4,0.478,0.471,3.9,4.9,0.802,3,6.2,9.2,1.5,0.9,0.7,2.4,3.5,16.2,ROY-3,jacksma02
220,Matt Maloney,29,ATL,PG,55,27,1403,3.7,8.9,0.42,1.3,3.6,0.359,2.4,5.3,0.461,0.493,0.7,0.9,0.765,0.4,2.6,3,4,1.4,0.1,1.8,2.4,9.5,,malonma01
221,Michael Doleac,23,ORL,C,77,21,1398,5.7,13.6,0.417,0,0.1,0,5.7,13.5,0.42,0.417,1.3,1.5,0.847,1.8,5.2,7,1.7,1,1.1,1.5,6.2,12.6,,doleami01
222,Courtney Alexander,23,2TM,PG,65,24,1382,6.2,14.9,0.417,0.4,1.2,0.37,5.8,13.7,0.421,0.432,3.2,3.9,0.82,1.1,2.6,3.7,1.6,1.2,0.1,2,3.6,16.1,,alexaco02
223,Courtney Alexander,23,DAL,PG,38,6,472,4.7,13.6,0.348,0.2,0.8,0.3,4.5,12.8,0.351,0.357,2.5,3.4,0.733,1.5,3.3,4.8,1.6,1.2,0.2,1.6,5.8,12.2,,alexaco02
224,Courtney Alexander,23,WAS,PG,27,18,910,7,15.6,0.448,0.6,1.4,0.389,6.4,14.2,0.454,0.466,3.6,4.2,0.857,0.9,2.3,3.2,1.6,1.1,0.1,2.1,2.5,18.1,,alexaco02
225,Rod Strickland,34,2TM,PG,54,28,1371,4.8,11.3,0.424,0.1,0.4,0.235,4.7,10.8,0.432,0.429,3.4,4.5,0.751,0.9,2.7,3.7,8,1.4,0.1,2.8,2,13.1,,stricro02
226,Rod Strickland,34,WAS,PG,33,28,1020,5,11.7,0.426,0.1,0.6,0.25,4.8,11.1,0.435,0.432,4.1,5.2,0.782,0.9,2.8,3.7,8.2,1.5,0.1,2.9,1.9,14.2,,stricro02
227,Rod Strickland,34,POR,PG,21,0,351,4.2,10.1,0.418,0,0.1,0,4.2,9.9,0.423,0.418,1.5,2.7,0.577,1.1,2.5,3.6,7.4,1,0.1,2.5,2.2,9.9,,stricro02
228,Corey Maggette,21,LAC,SF,69,9,1359,6,12.9,0.462,0.5,1.5,0.304,5.5,11.4,0.483,0.479,5.9,7.6,0.774,2.3,5.4,7.7,2.2,0.9,0.2,2.8,3.7,18.3,,maggeco01
229,Quentin Richardson,20,LAC,SG,76,28,1358,6.2,13.9,0.442,1.3,4,0.331,4.8,9.9,0.487,0.49,2.6,4.2,0.627,2.8,4,6.8,1.6,1.1,0.2,1.7,2.6,16.3,,richaqu01
230,Evan Eschmeyer,25,NJN,C,74,51,1331,2.5,5.4,0.46,0,0,,2.5,5.4,0.46,0.46,1.8,2.8,0.657,3.7,6.2,9.9,1.1,1.1,1.6,1.4,6,6.8,,eschmev01
231,DerMarr Johnson,20,ATL,SF,78,21,1313,4,10.7,0.374,1.1,3.5,0.323,2.9,7.2,0.399,0.427,1.8,2.4,0.736,1.5,3.3,4.9,1.8,1.2,0.8,2.5,3.7,10.9,,johnsde03
232,Stromile Swift,21,VAN,PF,80,6,1312,4.2,9.3,0.451,0,0.1,0,4.2,9.2,0.457,0.451,2.3,3.9,0.603,3,4.8,7.8,0.8,1.7,2.3,1.8,4.4,10.7,,swiftst01
233,Dan Majerle,35,MIA,SG,53,19,1306,2.4,7.1,0.336,1.6,5,0.315,0.8,2.2,0.385,0.446,1,1.2,0.818,0.6,4,4.6,2.4,1.5,0.4,1,2.7,7.4,,majerda01
234,Danny Manning,34,UTA,PF,82,0,1305,6.8,13.8,0.494,0.2,0.8,0.25,6.6,13,0.508,0.501,2.8,3.9,0.729,1.8,4.1,5.9,2.5,1.3,0.8,2.6,6,16.6,,mannida01
235,Bryce Drew,26,CHI,PG,48,41,1305,3.4,9,0.379,1.1,2.9,0.381,2.3,6.1,0.378,0.44,0.4,0.5,0.737,0.3,1.6,1.9,5.1,0.9,0.1,1.9,2.7,8.3,,drewbr01
