Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Awards,Player-additional
195,Harvey Marlatt,23,DET,SG,31,,506,4.3,10.6,0.403,2.6,3,0.857,4.4,4.3,4.6,11.1,,marlaha01
196,Bob Christian,25,ATL,C,56,,485,4.9,10.5,0.465,3.3,4.5,0.721,13.4,2.1,5.7,13.1,,chrisbo01
197,Ron Knight,24,POR,SF,49,,483,8.3,19.2,0.436,2.3,4.6,0.5,8.6,2.5,3.9,19,,knighro01
198,Darrall Imhoff,33,2TM,C,49,,480,3.9,9.9,0.394,1.8,3.2,0.558,10,3.9,7.3,9.6,,imhofda01
199,Darrall Imhoff,33,CIN,C,9,,76,4.7,13.7,0.345,1.4,3.8,0.375,12.8,0.9,10.4,10.9,,imhofda01
200,Darrall Imhoff,33,POR,C,40,,404,3.7,9.2,0.408,1.9,3.1,0.6,9.5,4.5,6.8,9.4,,imhofda01
201,Nick Jones,26,GSW,SG,65,,478,6.2,14.8,0.418,3.8,4.6,0.836,2.9,3.4,8.2,16.2,,jonesni01
202,Gary Zeller,24,BAL,SG,28,,471,6.3,17.5,0.362,1.7,2.7,0.629,5,2.3,4.7,14.4,,zellega01
203,William Smith,22,POR,C,22,,448,5.8,13.9,0.416,3.1,5.1,0.594,10.8,1.5,5.9,14.6,,smithwi01
204,Johnny Egan,33,HOU,PG,38,,437,3.5,8.6,0.404,2.1,2.6,0.813,2.1,4.2,4.5,9.1,,eganjo01
205,Greg Howard,24,CLE,PF,48,,426,4.2,11.1,0.382,3.3,4.3,0.765,9.1,2.3,4.2,11.7,,howargr01
206,Dorie Murrey,28,BAL,PF,51,,421,3.7,9.7,0.381,2.1,3.3,0.615,10.8,1.5,6.5,9.4,,murredo01
207,Al Henry,22,PHI,C,43,1,421,5.8,13.3,0.436,4.4,6.2,0.699,11.7,0.7,3.6,16,,henryal01
208,John Wetzel,27,PHO,SG,51,,419,2.7,7,0.378,2.1,2.6,0.8,5.6,4.8,6.1,7.4,,wetzejo01
209,Kenny McIntosh,23,CHI,SF,43,4,405,5.1,14.9,0.339,1.9,3.9,0.477,7.9,1.6,3.6,12,,mcintke01
210,Jim Marsh,25,POR,SF,39,,375,3.7,11.2,0.333,3.9,5.7,0.695,8.1,2.9,4.8,11.4,,marshji01
211,Jerry Chambers,28,BUF,SF,26,,369,7.6,17.6,0.433,2.1,3.1,0.688,6.5,2.2,3.8,17.4,,chambje01
212,John Vallely,23,2TM,SG,49,,366,6.8,16.8,0.404,3,4.4,0.667,3.1,3.6,4.9,16.5,,vallejo01
213,John Vallely,23,ATL,SG,9,,110,6.5,14.1,0.465,4.3,6.5,0.65,3.6,2.9,4.3,17.3,,vallejo01
214,John Vallely,23,HOU,SG,40,,256,6.9,18,0.383,2.4,3.5,0.68,3,3.9,5.2,16.2,,vallejo01
215,Willis Reed,29,NYK,C,11,9,363,6,13.6,0.438,2.7,3.9,0.692,9.5,2.2,3,14.6,,reedwi01
216,Fred Brown,23,SEA,SG,33,,359,5.9,18.1,0.328,2.2,2.9,0.759,3.7,6,4.4,14,,brownfr01
217,Isaiah Wilson,23,DET,SG,48,,322,7,19.8,0.356,4.6,6.3,0.732,5.3,4.6,3.6,18.7,,wilsois01
218,Terry Driscoll,24,BAL,PF,40,,313,4.6,12,0.385,3.1,4.5,0.692,12.5,2.6,6.1,12.3,,driscte01
219,Jeff Halliburton,22,ATL,SG,37,,288,7.6,16.6,0.459,3.1,3.7,0.833,4.6,2.5,6.2,18.4,,hallije01
220,Fred Taylor,23,2TM,SG,34,,283,4.6,14.9,0.308,1.9,4.1,0.469,6.9,2.3,5.1,11.1,,taylofr01
221,Fred Taylor,23,PHO,SG,13,,69,3.1,14.1,0.222,2.1,6.8,0.308,8.9,3.7,4.2,8.3,,taylofr01
222,Fred Taylor,23,CIN,SG,21,,214,5,15.1,0.333,1.9,3.2,0.579,6.2,1.9,5.4,11.9,,taylofr01
223,Eddie Mast,23,NYK,PF,40,0,270,5.2,14.9,0.348,3.3,5.5,0.61,9.7,1.3,5.2,13.7,,masted01
224,Keith Erickson,27,LAL,SF,15,,262,5.5,11.4,0.482,0.8,1,0.857,5.4,4.8,3.6,11.8,,erickke01
225,McCoy McLemore,29,2TM,SF,27,,246,4.1,10.4,0.394,2.9,3.5,0.833,10.7,3.2,4.8,11.1,,mclemmc01
226,McCoy McLemore,29,MIL,SF,10,,99,3.3,10.2,0.321,4,4.4,0.917,12.4,4.4,6.5,10.5,,mclemmc01
227,McCoy McLemore,29,HOU,SF,17,,147,4.7,10.5,0.442,2.2,2.9,0.75,9.6,2.4,3.7,11.5,,mclemmc01
228,Elgin Baylor,37,LAL,SF,9,,239,6.3,14.6,0.433,3.3,4.1,0.815,8.6,2.7,3,16,,bayloel01
229,Jeff Webb,23,2TM,SG,46,,238,6.1,15.1,0.4,2.4,3.5,0.696,5.3,3.5,4.4,14.5,,webbje01
230,Jeff Webb,23,MIL,SG,19,,109,3,11.6,0.257,3.6,4.3,0.846,5.9,2.3,2.6,9.6,,webbje01
231,Jeff Webb,23,PHO,SG,27,,129,8.7,18.1,0.477,1.4,2.8,0.5,4.7,4.5,5.9,18.7,,webbje01
232,Jim McDaniels,23,SEA,C,12,,235,7.8,18.8,0.415,1.7,2.8,0.611,12.6,1.4,4,17.3,AS,mcdanji01
233,Ken Durrett,23,CIN,SF,19,,233,4.8,12.2,0.392,3.2,4.3,0.75,6,2.2,6.3,12.8,,durreke01
234,Tom Payne,21,ATL,C,29,,227,7.1,16.3,0.437,4.6,7.3,0.63,10.9,2.4,6.3,18.9,,payneto01
235,Charlie Paulk,25,2TM,PF,35,0,211,4.1,15,0.273,2.6,3.6,0.714,10.9,1.9,5.3,10.7,,paulkch01
236,Charlie Paulk,25,CHI,PF,7,0,60,4.8,16.8,0.286,4.2,5.4,0.778,9,2.4,4.2,13.8,,paulkch01
237,Charlie Paulk,25,NYK,PF,28,0,151,3.8,14.3,0.267,1.9,2.9,0.667,11.7,1.7,5.7,9.5,,paulkch01
238,Bob Quick,25,DET,SF,18,,204,6.9,14.5,0.476,6,7.9,0.756,9,1.9,5.1,19.8,,quickbo01
239,Jake Jones,22,2TM,SG,17,0,202,5,12.8,0.389,3.6,5.5,0.645,4.6,2.1,3.9,13.5,,jonesja01
240,Jake Jones,22,PHI,SG,6,0,41,5.3,15.8,0.333,6.1,8.8,0.7,5.3,1.8,2.6,16.7,,jonesja01
241,Jake Jones,22,CIN,SG,11,,161,4.9,12.1,0.407,2.9,4.7,0.619,4.5,2.2,4.2,12.7,,jonesja01
242,Jim Cleamons,22,LAL,PG,38,,201,6.3,17.9,0.35,5,6.4,0.778,7,6.3,3.8,17.6,,cleamji01
243,Eddie Miles,31,NYK,SG,42,0,198,4.2,11.6,0.359,2.9,3.3,0.889,2.9,3.1,8.4,11.3,,milesed01
244,Jake Ford,26,SEA,PG,26,,181,6.6,13.1,0.5,5.2,6.6,0.788,2.2,5.2,4.2,18.3,,fordja01
245,Charlie Scott,23,PHO,PG,6,,177,9.8,23,0.425,3.5,4.3,0.81,4.7,5.3,3.9,23,AS,scottch01
246,Odis Allison,22,GSW,SF,36,,166,3.7,16.9,0.218,7.2,13.2,0.541,9.8,2.2,7.4,14.5,,allisod01
247,Vic Bartolome,23,GSW,C,38,,165,3.3,12.9,0.254,0.9,1.1,0.8,13.1,0.7,4.8,7.4,,bartovi01
248,Rich Rinaldi,22,BAL,SG,39,,159,9.5,23.5,0.404,4.5,6.8,0.667,4.1,3.4,5.7,23.5,,rinalri01
249,Rex Morgan,23,BOS,SG,28,,150,3.8,12,0.32,5.5,7.4,0.742,7.2,4.1,8.2,13.2,,morgare01
250,Art Harris,25,PHO,SG,21,,145,5.7,17.4,0.329,2.2,5.2,0.429,3.2,4.5,6.5,13.7,,harriar01
251,Barry Yates,26,PHI,PF,24,1,144,7.7,20.7,0.373,1.7,2.7,0.636,10,1.7,3.5,17.2,,yatesba01
252,Bill Dinwiddie,28,MIL,PF,23,,144,4,14.2,0.281,1.2,2.3,0.556,8,2.3,5.7,9.2,,dinwibi01
253,Garfield Smith,26,BOS,PF,26,,134,7.5,17.7,0.424,1.6,8.3,0.194,9.9,2.1,5.9,16.7,,smithga01
254,Charlie Lowery,22,MIL,PG,20,,134,4.6,10.2,0.447,3,4.8,0.611,5.1,3.8,4.3,12.1,,lowerch01
255,Jimmy Collins,25,CHI,SG,19,0,134,7,19.1,0.366,2.7,3,0.909,3.2,2.7,3,16.7,,colliji01
256,Milt Williams,26,ATL,PG,10,,127,6.5,15,0.434,6,8.2,0.724,1.1,5.7,5.1,19,,willimi01
257,Clarence Glover,24,BOS,PF,25,,119,7.6,16.6,0.455,4.5,9.7,0.469,13.9,1.2,7.9,19.7,,glovecl01
258,Jackie Ridgle,23,CLE,SG,32,,107,6.4,14.8,0.432,6.4,8.7,0.731,5,2.4,5,19.2,,ridglja01
259,Steve Mix,24,DET,SF,8,,104,5.2,16.3,0.319,2.4,4.2,0.583,8,1.4,2.4,12.8,,mixst01
260,Barry Nelson,22,MIL,C,28,,102,5.3,12.7,0.417,1.8,3.5,0.5,7.1,2.5,7.4,12.4,,nelsoba01
261,Jackie Dinkins,22,CHI,SF,18,0,89,6.9,16.6,0.415,4.4,8.1,0.55,8.1,2.8,4,18.2,,dinkija01
262,Greg Fillmore,24,NYK,C,10,0,67,3.8,14.5,0.259,0.5,1.6,0.333,8.1,1.6,9.1,8.1,,fillmgr01
263,Sid Catlett,23,CIN,SF,9,,40,1.8,8.1,0.222,1.8,8.1,0.222,3.6,0.9,2.7,5.4,,catlesi01
264,Mike Price,23,NYK,SG,6,0,40,4.5,12.6,0.357,8.1,9.9,0.818,5.4,5.4,9,17.1,,pricemi01
265,Shaler Halimon,26,ATL,SF,1,,4,0,0,,0,0,,0,0,9,0,,halimsh01
